source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
2761	F200W	2203.1763	1222.8259	0	z10-15	nircam4
3824	F200W	1785.4679	1495.0701	0	z10-15	nircam4
3938	F200W	3889.657	1532.72	0	z10-15	nircam4
4227	F200W	6570.1143	1653.4695	0	z10-15	nircam4
5922	F200W	2242.6033	2203.8726	0	z10-15	nircam4
6626	F200W	4030.0271	2412.021	0	z10-15	nircam4
6828	F200W	3302.0444	2458.7781	0	z10-15	nircam4
8838	F200W	3644.4683	3041.3862	0	z10-15	nircam4
9221	F200W	3194.3513	3128.562	0	z10-15	nircam4
9817	F200W	2789.4695	3287.0229	0	z10-15	nircam4
10256	F200W	9027.1104	3420.5962	0	z10-15	nircam4
11314	F200W	2923.0842	4502.5186	0	z10-15	nircam4
11336	F200W	3056.1946	4495.6406	0	z10-15	nircam4
11905	F200W	7309.5454	4454.291	0	z10-15	nircam4
11987	F200W	7903.7163	4115.1133	0	z10-15	nircam4
12161	F200W	1167.8948	3805.7346	0	z10-15	nircam4
289	F277W	7291.6089	279.9794	0	z10-15	nircam4
1901	F277W	3426.3826	967.681	0	z10-15	nircam4
2011	F277W	3306.2524	1014.7666	0	z10-15	nircam4
2108	F277W	2683.0696	1039.8203	0	z10-15	nircam4
2761	F277W	2203.1763	1222.8259	0	z10-15	nircam4
3824	F277W	1785.4679	1495.0701	0	z10-15	nircam4
3938	F277W	3889.657	1532.72	0	z10-15	nircam4
4227	F277W	6570.1143	1653.4695	0	z10-15	nircam4
5922	F277W	2242.6033	2203.8726	0	z10-15	nircam4
6626	F277W	4030.0271	2412.021	0	z10-15	nircam4
6828	F277W	3302.0444	2458.7781	0	z10-15	nircam4
8838	F277W	3644.4683	3041.3862	0	z10-15	nircam4
9221	F277W	3194.3513	3128.562	0	z10-15	nircam4
9817	F277W	2789.4695	3287.0229	0	z10-15	nircam4
10256	F277W	9027.1104	3420.5962	0	z10-15	nircam4
11314	F277W	2923.0842	4502.5186	0	z10-15	nircam4
11336	F277W	3056.1946	4495.6406	0	z10-15	nircam4
11905	F277W	7309.5454	4454.291	0	z10-15	nircam4
11987	F277W	7903.7163	4115.1133	0	z10-15	nircam4
12161	F277W	1167.8948	3805.7346	0	z10-15	nircam4
289	F356W	7291.6089	279.9794	0	z10-15	nircam4
1901	F356W	3426.3826	967.681	0	z10-15	nircam4
2011	F356W	3306.2524	1014.7666	0	z10-15	nircam4
2108	F356W	2683.0696	1039.8203	0	z10-15	nircam4
2761	F356W	2203.1763	1222.8259	0	z10-15	nircam4
3824	F356W	1785.4679	1495.0701	0	z10-15	nircam4
3938	F356W	3889.657	1532.72	0	z10-15	nircam4
4227	F356W	6570.1143	1653.4695	0	z10-15	nircam4
5922	F356W	2242.6033	2203.8726	0	z10-15	nircam4
6626	F356W	4030.0271	2412.021	0	z10-15	nircam4
6828	F356W	3302.0444	2458.7781	0	z10-15	nircam4
8838	F356W	3644.4683	3041.3862	0	z10-15	nircam4
9221	F356W	3194.3513	3128.562	0	z10-15	nircam4
9817	F356W	2789.4695	3287.0229	0	z10-15	nircam4
10256	F356W	9027.1104	3420.5962	0	z10-15	nircam4
11314	F356W	2923.0842	4502.5186	0	z10-15	nircam4
11336	F356W	3056.1946	4495.6406	0	z10-15	nircam4
11905	F356W	7309.5454	4454.291	0	z10-15	nircam4
11987	F356W	7903.7163	4115.1133	0	z10-15	nircam4
12161	F356W	1167.8948	3805.7346	0	z10-15	nircam4
289	F410M	7291.6089	279.9794	0	z10-15	nircam4
1901	F410M	3426.3826	967.681	0	z10-15	nircam4
2011	F410M	3306.2524	1014.7666	0	z10-15	nircam4
2108	F410M	2683.0696	1039.8203	0	z10-15	nircam4
2761	F410M	2203.1763	1222.8259	0	z10-15	nircam4
3824	F410M	1785.4679	1495.0701	0	z10-15	nircam4
3938	F410M	3889.657	1532.72	0	z10-15	nircam4
4227	F410M	6570.1143	1653.4695	0	z10-15	nircam4
5922	F410M	2242.6033	2203.8726	0	z10-15	nircam4
6626	F410M	4030.0271	2412.021	0	z10-15	nircam4
6828	F410M	3302.0444	2458.7781	0	z10-15	nircam4
8838	F410M	3644.4683	3041.3862	0	z10-15	nircam4
9221	F410M	3194.3513	3128.562	0	z10-15	nircam4
9817	F410M	2789.4695	3287.0229	0	z10-15	nircam4
10256	F410M	9027.1104	3420.5962	0	z10-15	nircam4
11314	F410M	2923.0842	4502.5186	0	z10-15	nircam4
11336	F410M	3056.1946	4495.6406	0	z10-15	nircam4
11905	F410M	7309.5454	4454.291	0	z10-15	nircam4
11987	F410M	7903.7163	4115.1133	0	z10-15	nircam4
12161	F410M	1167.8948	3805.7346	0	z10-15	nircam4
289	F444W	7291.6089	279.9794	0	z10-15	nircam4
1901	F444W	3426.3826	967.681	0	z10-15	nircam4
2011	F444W	3306.2524	1014.7666	0	z10-15	nircam4
2108	F444W	2683.0696	1039.8203	0	z10-15	nircam4
2761	F444W	2203.1763	1222.8259	0	z10-15	nircam4
3824	F444W	1785.4679	1495.0701	0	z10-15	nircam4
3938	F444W	3889.657	1532.72	0	z10-15	nircam4
4227	F444W	6570.1143	1653.4695	0	z10-15	nircam4
5922	F444W	2242.6033	2203.8726	0	z10-15	nircam4
6626	F444W	4030.0271	2412.021	0	z10-15	nircam4
6828	F444W	3302.0444	2458.7781	0	z10-15	nircam4
8838	F444W	3644.4683	3041.3862	0	z10-15	nircam4
9221	F444W	3194.3513	3128.562	0	z10-15	nircam4
9817	F444W	2789.4695	3287.0229	0	z10-15	nircam4
10256	F444W	9027.1104	3420.5962	0	z10-15	nircam4
11314	F444W	2923.0842	4502.5186	0	z10-15	nircam4
11336	F444W	3056.1946	4495.6406	0	z10-15	nircam4
11905	F444W	7309.5454	4454.291	0	z10-15	nircam4
11987	F444W	7903.7163	4115.1133	0	z10-15	nircam4
12161	F444W	1167.8948	3805.7346	0	z10-15	nircam4
