source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
11155	F814W	7217.4946	3519.7585	0	z8-10	nircam7
11187	F814W	4994.6606	3533.0457	0	z8-10	nircam7
12460	F814W	8831.8926	3823.9404	0	z8-10	nircam7
13852	F814W	2850.2766	4261.1064	0	z8-10	nircam7
14185	F814W	8507.8789	4375.8379	0	z8-10	nircam7
14959	F814W	10285.9678	4684.9897	0	z8-10	nircam7
15040	F814W	6563.9771	4719.4883	0	z8-10	nircam7
15548	F814W	1180.8989	4917.8701	0	z8-10	nircam7
15582	F814W	8583.3105	4915.812	0	z8-10	nircam7
2812	F115W	6480.645	1363.1951	0	z8-10	nircam7
3680	F115W	3626.0867	1594.6432	0	z8-10	nircam7
4359	F115W	10550.9219	1729.957	0	z8-10	nircam7
5276	F115W	2561.3525	1957.9025	0	z8-10	nircam7
6140	F115W	5037.3218	2221.8511	0	z8-10	nircam7
6737	F115W	9990.3877	2395.0469	0	z8-10	nircam7
6870	F115W	7911.1704	2435.6086	0	z8-10	nircam7
8702	F115W	1208.3612	2901.5193	0	z8-10	nircam7
9883	F115W	9984.9609	3188.5007	0	z8-10	nircam7
10370	F115W	4330.2544	3327.5481	0	z8-10	nircam7
10978	F115W	9488.8945	3474.4797	0	z8-10	nircam7
11155	F115W	7217.4946	3519.7585	0	z8-10	nircam7
11187	F115W	4994.6606	3533.0457	0	z8-10	nircam7
12460	F115W	8831.8926	3823.9404	0	z8-10	nircam7
13852	F115W	2850.2766	4261.1064	0	z8-10	nircam7
14185	F115W	8507.8789	4375.8379	0	z8-10	nircam7
14959	F115W	10285.9678	4684.9897	0	z8-10	nircam7
15040	F115W	6563.9771	4719.4883	0	z8-10	nircam7
15548	F115W	1180.8989	4917.8701	0	z8-10	nircam7
15582	F115W	8583.3105	4915.812	0	z8-10	nircam7
2812	F150W	6480.645	1363.1951	0	z8-10	nircam7
3680	F150W	3626.0867	1594.6432	0	z8-10	nircam7
4359	F150W	10550.9219	1729.957	0	z8-10	nircam7
5276	F150W	2561.3525	1957.9025	0	z8-10	nircam7
6140	F150W	5037.3218	2221.8511	0	z8-10	nircam7
6737	F150W	9990.3877	2395.0469	0	z8-10	nircam7
6870	F150W	7911.1704	2435.6086	0	z8-10	nircam7
8702	F150W	1208.3612	2901.5193	0	z8-10	nircam7
9883	F150W	9984.9609	3188.5007	0	z8-10	nircam7
10370	F150W	4330.2544	3327.5481	0	z8-10	nircam7
10978	F150W	9488.8945	3474.4797	0	z8-10	nircam7
11155	F150W	7217.4946	3519.7585	0	z8-10	nircam7
11187	F150W	4994.6606	3533.0457	0	z8-10	nircam7
12460	F150W	8831.8926	3823.9404	0	z8-10	nircam7
13852	F150W	2850.2766	4261.1064	0	z8-10	nircam7
14185	F150W	8507.8789	4375.8379	0	z8-10	nircam7
14959	F150W	10285.9678	4684.9897	0	z8-10	nircam7
15040	F150W	6563.9771	4719.4883	0	z8-10	nircam7
15548	F150W	1180.8989	4917.8701	0	z8-10	nircam7
15582	F150W	8583.3105	4915.812	0	z8-10	nircam7
2812	F200W	6480.645	1363.1951	0	z8-10	nircam7
3680	F200W	3626.0867	1594.6432	0	z8-10	nircam7
4359	F200W	10550.9219	1729.957	0	z8-10	nircam7
5276	F200W	2561.3525	1957.9025	0	z8-10	nircam7
6140	F200W	5037.3218	2221.8511	0	z8-10	nircam7
6737	F200W	9990.3877	2395.0469	0	z8-10	nircam7
6870	F200W	7911.1704	2435.6086	0	z8-10	nircam7
8702	F200W	1208.3612	2901.5193	0	z8-10	nircam7
9883	F200W	9984.9609	3188.5007	0	z8-10	nircam7
10370	F200W	4330.2544	3327.5481	0	z8-10	nircam7
10978	F200W	9488.8945	3474.4797	0	z8-10	nircam7
11155	F200W	7217.4946	3519.7585	0	z8-10	nircam7
11187	F200W	4994.6606	3533.0457	0	z8-10	nircam7
12460	F200W	8831.8926	3823.9404	0	z8-10	nircam7
13852	F200W	2850.2766	4261.1064	0	z8-10	nircam7
14185	F200W	8507.8789	4375.8379	0	z8-10	nircam7
14959	F200W	10285.9678	4684.9897	0	z8-10	nircam7
15040	F200W	6563.9771	4719.4883	0	z8-10	nircam7
15548	F200W	1180.8989	4917.8701	0	z8-10	nircam7
15582	F200W	8583.3105	4915.812	0	z8-10	nircam7
2812	F277W	6480.645	1363.1951	0	z8-10	nircam7
3680	F277W	3626.0867	1594.6432	0	z8-10	nircam7
4359	F277W	10550.9219	1729.957	0	z8-10	nircam7
5276	F277W	2561.3525	1957.9025	0	z8-10	nircam7
6140	F277W	5037.3218	2221.8511	0	z8-10	nircam7
6737	F277W	9990.3877	2395.0469	0	z8-10	nircam7
6870	F277W	7911.1704	2435.6086	0	z8-10	nircam7
8702	F277W	1208.3612	2901.5193	0	z8-10	nircam7
9883	F277W	9984.9609	3188.5007	0	z8-10	nircam7
10370	F277W	4330.2544	3327.5481	0	z8-10	nircam7
10978	F277W	9488.8945	3474.4797	0	z8-10	nircam7
11155	F277W	7217.4946	3519.7585	0	z8-10	nircam7
11187	F277W	4994.6606	3533.0457	0	z8-10	nircam7
12460	F277W	8831.8926	3823.9404	0	z8-10	nircam7
13852	F277W	2850.2766	4261.1064	0	z8-10	nircam7
14185	F277W	8507.8789	4375.8379	0	z8-10	nircam7
14959	F277W	10285.9678	4684.9897	0	z8-10	nircam7
15040	F277W	6563.9771	4719.4883	0	z8-10	nircam7
15548	F277W	1180.8989	4917.8701	0	z8-10	nircam7
15582	F277W	8583.3105	4915.812	0	z8-10	nircam7
2812	F356W	6480.645	1363.1951	0	z8-10	nircam7
3680	F356W	3626.0867	1594.6432	0	z8-10	nircam7
4359	F356W	10550.9219	1729.957	0	z8-10	nircam7
5276	F356W	2561.3525	1957.9025	0	z8-10	nircam7
6140	F356W	5037.3218	2221.8511	0	z8-10	nircam7
6737	F356W	9990.3877	2395.0469	0	z8-10	nircam7
6870	F356W	7911.1704	2435.6086	0	z8-10	nircam7
8702	F356W	1208.3612	2901.5193	0	z8-10	nircam7
9883	F356W	9984.9609	3188.5007	0	z8-10	nircam7
10370	F356W	4330.2544	3327.5481	0	z8-10	nircam7
10978	F356W	9488.8945	3474.4797	0	z8-10	nircam7
11155	F356W	7217.4946	3519.7585	0	z8-10	nircam7
11187	F356W	4994.6606	3533.0457	0	z8-10	nircam7
12460	F356W	8831.8926	3823.9404	0	z8-10	nircam7
13852	F356W	2850.2766	4261.1064	0	z8-10	nircam7
14185	F356W	8507.8789	4375.8379	0	z8-10	nircam7
14959	F356W	10285.9678	4684.9897	0	z8-10	nircam7
15040	F356W	6563.9771	4719.4883	0	z8-10	nircam7
15548	F356W	1180.8989	4917.8701	0	z8-10	nircam7
15582	F356W	8583.3105	4915.812	0	z8-10	nircam7
2812	F410M	6480.645	1363.1951	0	z8-10	nircam7
3680	F410M	3626.0867	1594.6432	0	z8-10	nircam7
4359	F410M	10550.9219	1729.957	0	z8-10	nircam7
5276	F410M	2561.3525	1957.9025	0	z8-10	nircam7
6140	F410M	5037.3218	2221.8511	0	z8-10	nircam7
6737	F410M	9990.3877	2395.0469	0	z8-10	nircam7
6870	F410M	7911.1704	2435.6086	0	z8-10	nircam7
8702	F410M	1208.3612	2901.5193	0	z8-10	nircam7
9883	F410M	9984.9609	3188.5007	0	z8-10	nircam7
10370	F410M	4330.2544	3327.5481	0	z8-10	nircam7
10978	F410M	9488.8945	3474.4797	0	z8-10	nircam7
11155	F410M	7217.4946	3519.7585	0	z8-10	nircam7
11187	F410M	4994.6606	3533.0457	0	z8-10	nircam7
12460	F410M	8831.8926	3823.9404	0	z8-10	nircam7
13852	F410M	2850.2766	4261.1064	0	z8-10	nircam7
14185	F410M	8507.8789	4375.8379	0	z8-10	nircam7
14959	F410M	10285.9678	4684.9897	0	z8-10	nircam7
15040	F410M	6563.9771	4719.4883	0	z8-10	nircam7
15548	F410M	1180.8989	4917.8701	0	z8-10	nircam7
15582	F410M	8583.3105	4915.812	0	z8-10	nircam7
2812	F444W	6480.645	1363.1951	0	z8-10	nircam7
3680	F444W	3626.0867	1594.6432	0	z8-10	nircam7
4359	F444W	10550.9219	1729.957	0	z8-10	nircam7
5276	F444W	2561.3525	1957.9025	0	z8-10	nircam7
6140	F444W	5037.3218	2221.8511	0	z8-10	nircam7
6737	F444W	9990.3877	2395.0469	0	z8-10	nircam7
6870	F444W	7911.1704	2435.6086	0	z8-10	nircam7
8702	F444W	1208.3612	2901.5193	0	z8-10	nircam7
9883	F444W	9984.9609	3188.5007	0	z8-10	nircam7
10370	F444W	4330.2544	3327.5481	0	z8-10	nircam7
10978	F444W	9488.8945	3474.4797	0	z8-10	nircam7
11155	F444W	7217.4946	3519.7585	0	z8-10	nircam7
11187	F444W	4994.6606	3533.0457	0	z8-10	nircam7
12460	F444W	8831.8926	3823.9404	0	z8-10	nircam7
13852	F444W	2850.2766	4261.1064	0	z8-10	nircam7
14185	F444W	8507.8789	4375.8379	0	z8-10	nircam7
14959	F444W	10285.9678	4684.9897	0	z8-10	nircam7
15040	F444W	6563.9771	4719.4883	0	z8-10	nircam7
15548	F444W	1180.8989	4917.8701	0	z8-10	nircam7
15582	F444W	8583.3105	4915.812	0	z8-10	nircam7
