source_number	x_image	y_image	class_star	mag_aper_F606W	magerr_aper_F606W	flux_aper_F606W	fluxerr_aper_F606W	snr_F606W	nmad_F606W	mag_aper_F200W	magerr_aper_F200W	flux_aper_F200W	fluxerr_aper_F200W	snr_F200W	nmad_F200W	mag_aper_F410M	magerr_aper_F410M	flux_aper_F410M	fluxerr_aper_F410M	snr_F410M	nmad_F410M	mag_aper_F150W	magerr_aper_F150W	flux_aper_F150W	fluxerr_aper_F150W	snr_F150W	nmad_F150W	mag_aper_F814W	magerr_aper_F814W	flux_aper_F814W	fluxerr_aper_F814W	snr_F814W	nmad_F814W	mag_aper_F356W	magerr_aper_F356W	flux_aper_F356W	fluxerr_aper_F356W	snr_F356W	nmad_F356W	mag_aper_F115W	magerr_aper_F115W	flux_aper_F115W	fluxerr_aper_F115W	snr_F115W	nmad_F115W	mag_aper_F277W	magerr_aper_F277W	flux_aper_F277W	fluxerr_aper_F277W	snr_F277W	nmad_F277W	mag_aper_F444W	magerr_aper_F444W	flux_aper_F444W	fluxerr_aper_F444W	snr_F444W	nmad_F444W
9020	3080.2576	3005.7053	0.999													28.3627	0.0001	0.026517513691511806	2.1104275848256355e-06	12564.995777243263	0.003523559273077057	99.0	99.0	-0.0006125509313226517	2.321376731880372e-06	-263.87398603175905	0.0021494420987344435																														
8166	3109.7273	2771.1392	0.019																			38.4191	1.3309	1.893259070248131e-06	2.3201965033902484e-06	0.8159908298636428	0.0030867538861500967																														
14307	2177.4619	4423.4961	1.0																			31.2716	0.0018	0.0013684354561831144	2.3219669747186454e-06	589.3432038795163	0.0017295704948807698																														
7566	4122.4077	2615.0493	0.995																			28.479	0.0001	0.017916020220072534	2.3190155033408585e-06	7725.700925354772	0.00208158956139999																														
2822	5055.1504	1374.2421	1.0																			28.4886	0.0001	0.017758943612893787	2.3196060033655532e-06	7656.017266349136	0.002022574182489358																														
3280	3350.8242	1534.3127	1.0																			31.2427	0.0018	0.0014053175322028863	2.317833731732203e-06	606.3064459557418	0.0018403729068653329																														
16207	2254.073	5153.4497	0.0																			99.0	99.0	-2.2354692657441402e-08	2.3190155033408585e-06	-0.009639734027321687	0.002606377063532973																														
4019	2132.2783	1669.9163	0.962																			27.914	0.0001	0.030148704026507926	2.322556960370496e-06	12980.824384904894	0.0021435865227299416																														
5388	4308.5225	2061.48	0.948																			29.1566	0.0003	0.00959896110918425	2.322556960370496e-06	4132.9281791448575	0.002422944592040529																														
11813	9344.3574	3681.6316	1.0																			29.8461	0.0005	0.0050863115694185015	2.3201965033902484e-06	2192.1899985567743	0.001955615016471853																														
14410	10736.334	4460.1411	1.0																			31.1006	0.0016	0.001601764494033344	2.3201965033902484e-06	690.3572571085516	0.002723348015437594																														
15267	3338.9751	4805.521	0.948																			99.0	99.0	-0.0029633585342073512	2.3184247461297416e-06	-1278.1775812021626	0.002055979518056478																														
6828	2561.9622	2460.3381	1.0																			29.3763	0.0003	0.007840299781281068	2.3196060033655532e-06	3380.01357554061	0.0018472985767990853																														
9729	3151.981	3187.0005	0.999																			99.0	99.0	-0.0018121072382393528	2.3166514457507034e-06	-782.2097025269787	0.0022513922195525967																														
8077	9863.4219	2741.4771	1.0																			29.5721	0.0004	0.006546695800788406	2.3184247461297416e-06	2823.768945581314	0.0016869663552619451																														
1489	2202.8611	889.0977	1.0																			28.3758	0.0001	0.019702704580506537	2.321376731880372e-06	8487.508429769976	0.0016808694669403952																														
15519	10549.5752	4956.0757	0.495																			26.9207	0.0	0.07526511771642673	2.3196060033655532e-06	32447.37149637627	0.001892343755036111																														
13523	6483.3286	4178.4546	0.999																			27.1404	0.0	0.06147676210930547	2.3196060033655532e-06	26503.10527740826	0.002065144085315236																														
7664	6254.5962	2665.656	0.019																			99.0	99.0	-2.393753363173737e-09	2.317833731732203e-06	-0.0010327545631950037	0.0030523843603904245																														
538	4143.5557	567.597	1.0																			28.1066	0.0001	0.025247553821540255	2.3196060033655532e-06	10884.4147604844	0.002245082422822014																														
16792	2729.4993	5488.9985	0.019																			99.0	99.0	-2.207759743461626e-10	2.3154686453963604e-06	-9.534828933447739e-05	0.002349645068794756																														
13778	6715.627	4277.8242	0.962																			28.1539	0.0001	0.02417187161192073	2.317833731732203e-06	10428.647784781437	0.003174555712844768																														
6882	4929.0542	2472.3088	0.998																			27.9928	0.0001	0.028036920597600136	2.3207867462285217e-06	12080.782796248965	0.001524825898001417																														
15420	7454.2993	4911.7842	0.962																			27.2169	0.0	0.05729125884193188	2.316060174166743e-06	24736.515692017267	0.0022406217407631096																														
11620	8412.7158	3630.7771	0.999																			30.8945	0.0013	0.0019366513061655959	2.317833731732203e-06	835.5436715118753	0.0027846407218430564																														
3653	1648.0286	1626.7965	0.019																			99.0	99.0	-0.0031057677997448343	2.317833731732203e-06	-1339.9441716743759	0.0018680198963846079																														
11934	4078.541	3710.4775	0.999																			29.8245	0.0005	0.005188800358547821	2.3201965033902484e-06	2236.3624593718664	0.0022370439311756264																														
11920	4465.2163	3702.1946	0.998																			29.1793	0.0003	0.009400330891818237	2.3166514457507034e-06	4057.7234478068367	0.0025815697450025095																														
509	1067.0635	554.4987	0.019																			40.2153	6.9671	3.6203000991373044e-07	2.322556960370496e-06	0.15587562160627447	0.001866620686661673																														
111	2808.6443	347.8012	0.019																			99.0	99.0	-4.690619971860098e-12	2.3190155033408585e-06	-2.022677280554019e-06	0.0030302465675836514																														
16782	2060.9639	5486.4346	0.001																			47.4501	5454.6387	4.621781454172887e-10	2.321376731880372e-06	0.00019909657018183044	0.0029794306378291696																														
12906	5261.3916	3960.231	0.047																			40.3822	8.1126	3.104386708659202e-07	2.3190155033408585e-06	0.1338665784763797	0.0026278753259677532																														
16966	4841.0166	5945.501	0.0																			55.1769	6706093.0	3.75068075572227e-13	2.316060174166743e-06	1.6194228446899768e-07	0.003240832197958581																														
10378	348.144	3329.3733	0.0																			54.1261	2550941.5	9.872630608869614e-13	2.3190155033408585e-06	4.257250800888024e-07	0.002579923526653814																														
6911	1315.4143	2488.7903	0.999							33.7879	0.0143	0.0001356049535078335	1.7847692779869582e-06	75.97898237064142	0.0014769237354236595																																										
4316	1944.9806	1779.6989	1.0							29.2009	0.0002	0.009270309597458068	1.7852249004098991e-06	5192.796490419524	0.001822906494978042																																										
14977	1337.8538	4678.0415	0.356							99.0	99.0	-0.0008513135504918743	1.7870466139135502e-06	-476.38015923240897	0.0015390040279927334																																										
16963	10269.249	6109.0562	0.019							99.0	99.0	-1.939608457563001e-15	1.7879568238419474e-06	-1.0848183981284212e-09	0.00264556599088225																																										
1065	3905.3296	712.087	1.0							30.3135	0.0006	0.003326944065683301	1.7897756913225135e-06	1858.860907438592	0.001357139917010724																																										
4704	8661.6172	1871.6997	0.019							99.0	99.0	-1.7329967545924043e-06	1.7847692779869582e-06	-0.9709920357588471	0.00197355107450274																																										
10602	4126.1968	3393.6294	0.924							99.0	99.0	-0.002449691343337709	1.7861361452557818e-06	-1371.5031465235274	0.0015867058895622872																																										
5232	3923.8835	2020.073	0.999							40.7879	9.0432	2.1493461287982065e-07	1.7897756913225135e-06	0.12009025148900065	0.001910091087188242																																										
12999	3855.3394	3983.7227	1.0							29.5276	0.0003	0.0068612416114448484	1.7884116700767743e-06	3836.50013374734	0.0018490009770940944																																										
16973	9657.54	6146.708	0.0							60.6714	811885184.0	2.392837116360538e-15	1.7888665163116016e-06	1.3376275393058624e-09	0.009315995889031644																																										
2426	6212.5005	1244.4896	0.019							99.0	99.0	-5.51441810701936e-11	1.791138677650767e-06	-3.078722030754199e-05	0.0023406646973360887																																										
14038	4324.9941	4335.2036	1.0							29.313	0.0002	0.00836074390519564	1.7824888373079102e-06	4690.488787476985	0.0015274024822177408																																										
399	970.883	501.7001	0.019							99.0	99.0	-2.922953676087979e-07	1.791138677650767e-06	-0.16318969114785042	0.0015883413528870675																																										
6078	4361.7397	2261.939	1.0							28.4264	0.0001	0.01891830456932666	1.7879568238419474e-06	10580.962759869759	0.0020384608337170864																																										
9516	9045.6406	3128.033	1.0							28.7515	0.0001	0.014023543306682231	1.7884116700767743e-06	7841.339631875819	0.002182212248349317																																										
7700	3823.6013	2658.2388	1.0							28.6236	0.0001	0.01577591216422483	1.7875019776071203e-06	8825.675362521059	0.001955945188209283																																										
10809	4997.3965	3436.8552	0.999							30.4779	0.0007	0.002859583091164074	1.7861361452557818e-06	1600.988311422683	0.0016978939383014765																																										
5991	8745.8945	2234.3218	1.0							28.8454	0.0002	0.01286133873247477	1.7902302788279694e-06	7184.181210975188	0.001507247046931801																																										
8686	6889.1235	2860.0562	0.019							99.0	99.0	-7.064051803762251e-06	1.7879568238419474e-06	-3.9509073762659845	0.002362226405139378																																										
13747	5241.5713	4242.6304	0.019							99.0	99.0	-1.1699240237309562e-06	1.7870466139135502e-06	-0.6546690022645107	0.002671162973910789																																										
1971	6647.2769	1088.2847	1.0							29.3232	0.0002	0.00828264644445469	1.7897756913225135e-06	4627.756698569539	0.001891461835342679																																										
10624	8955.3867	3396.8372	0.95							99.0	99.0	-0.00039111291132466254	1.7870466139135502e-06	-218.8599381121588	0.0016373781335141458																																										
14002	7181.354	4321.8379	0.997							99.0	99.0	-0.0010430972144612304	1.7884116700767743e-06	-583.2534152589441	0.001861716739068003																																										
8768	5083.4985	2935.8503	0.019							99.0	99.0	-3.625072745698477e-07	1.7888665163116016e-06	-0.2026463524608243	0.002086877587826307																																										
10586	1646.8369	3388.6008	0.019							99.0	99.0	-0.002376037042090894	1.7870466139135502e-06	-1329.5887323764216	0.0012560741671467479																																										
8443	3933.7454	2842.0081	1.0							28.7602	0.0001	0.013911679075686847	1.7870466139135502e-06	7784.732064274981	0.002891958797783586																																										
10393	991.1887	3337.8071	0.999							29.1562	0.0002	0.009660113855622463	1.783857515682333e-06	5415.294534848222	0.002529171519903366																																										
10202	921.2737	3285.9016	1.0							28.4255	0.0001	0.01893494086790424	1.7906843488746827e-06	10574.136575105209	0.0028374432705752343																																										
9870	3718.3601	3215.7358	0.874							99.0	99.0	-0.003449064328958862	1.7861361452557818e-06	-1931.0198374967335	0.0016054551476926016																																										
15051	1176.6937	4718.2456	1.0							28.9355	0.0002	0.011837849323421036	1.7875019776071203e-06	6622.565721168062	0.0029584342881478483																																										
5490	1390.077	2101.0642	1.0							30.3144	0.0006	0.0033243438355012684	1.789321103817058e-06	1857.8799682234971	0.0014751139967347877																																										
12253	3257.6465	3787.75	0.015							28.8457	0.0002	0.012858014060052967	1.7879568238419474e-06	7191.456688771583	0.0015232619346208511																			29.0707	0.0507	0.01318041518026704	0.0006153467509241816	21.41949260392054	0.0015490059622578008																		
10956	722.7183	3468.2202	0.999							32.0296	0.0028	0.0006848631141885419	1.7861361452557818e-06	383.4327612750185	0.0016407862611180837																																										
12298	7704.7036	3789.3179	1.0							29.921	0.0004	0.004775810434167861	1.7906843488746827e-06	2667.030868488417	0.0015557114536518706																																										
15882	4492.3687	5020.7104	0.019							38.0709	0.739	2.624752551848825e-06	1.7861361452557818e-06	1.4695142690105238	0.0021406714012798824																																										
1193	9116.3799	753.9233	0.999							28.183	0.0001	0.02367227048267173	1.7870466139135502e-06	13246.588140658818	0.0016649981423741745																																										
2498	4301.5806	1250.5675	0.98							28.0348	0.0001	0.02713463091402409	1.7870466139135502e-06	15184.064423815164	0.0018130625893814415																																										
7918	2136.9834	2716.5283	1.0							28.7313	0.0001	0.01428705140951753	1.7870466139135502e-06	7994.783850785818	0.0018496908478069975																																										
6727	6114.145	2386.1667	0.0							57.0422	28675536.0	6.769628128344757e-14	1.7875019776071203e-06	3.787200357342861e-08	0.0026683691643189945																																										
6144	707.2946	2289.9751	1.0							99.0	99.0	-0.00032506163138423615	1.7852249004098991e-06	-182.08441485977477	0.0015752440962011358																																										
15505	6617.9644	4912.0088	1.0							29.2777	0.0002	0.008637483428081598	1.7870466139135502e-06	4833.384513214182	0.0016480254028594051																																										
4184	8488.1953	1730.5439	1.0							28.2414	0.0001	0.022432892111579027	1.7861361452557818e-06	12559.452520550469	0.0015908873915772884																																										
4088	7056.4321	1724.0182	1.0							29.4241	0.0003	0.007547697204914028	1.7865915089493516e-06	4224.635103831112	0.0018489492909775347																																										
15466	2032.0	4919.0474	1.0							28.7779	0.0001	0.013686405999349139	1.7865915089493516e-06	7660.624116252383	0.001900399355585143																															28.8521	0.0001	0.014841615998089993	1.3409039563159538e-06	11068.366178041839	0.001713552236591684						
489	10322.7676	551.6077	0.019							99.0	99.0	-1.4987248119898925e-07	1.7870466139135502e-06	-0.083866016718375	0.002139880795534064																																										
16399	4582.0103	5269.0518	0.019							99.0	99.0	-1.4829462012783245e-09	1.7870466139135502e-06	-0.0008298307328596988	0.0020653221684055283																																										
9118	4991.2773	3040.6216	0.019							99.0	99.0	-0.0030037470968783593	1.7870466139135502e-06	-1680.844289954077	0.0020674652644007674																																										
270	6993.2153	438.6468	0.048							43.2326	85.8353	2.2615710285372486e-08	1.7875019776071203e-06	0.012652131616462609	0.0024744959629178246																																										
7505	2891.385	2630.7874	0.353							36.1049	0.1208	1.6051029453952453e-05	1.7852249004098991e-06	8.991040540755977	0.001970645004912687																																										
11308	2408.1143	3490.2632	0.996							24.8233	0.0	0.5225582986022951	1.789321103817058e-06	292042.77392556926	0.0018321365496114207																																										
5615	5175.3867	2139.2576	0.019							99.0	99.0	-1.4354835917516606e-06	1.7861361452557818e-06	-0.803680948714071	0.00206917971036522																																										
6444	3599.4626	2360.8667	1.0							30.4712	0.0007	0.002877127529835082	1.7884116700767743e-06	1608.7613260271169	0.001915544983993292																																										
971	734.0287	687.8263	1.0							30.0081	0.0004	0.004407703221084589	1.7865915089493516e-06	2467.1018523292128	0.0022479319993972866																																										
4720	8906.6162	1880.6221	1.0							29.8036	0.0004	0.005321193837910346	1.7865915089493516e-06	2978.405422423396	0.0018064380477275752																																										
14486	3596.9668	4489.0352	1.0							28.3288	0.0001	0.020697956439077753	1.7879568238419474e-06	11576.317818795058	0.0013550646534277126																																										
14457	10171.8945	4479.3721	1.0							28.8173	0.0001	0.013199350545083014	1.7847692779869582e-06	7395.550062342269	0.0016092879807706815																																										
15696	1357.5078	4944.9668	1.0							29.9053	0.0004	0.004845659602550283	1.7856805228328407e-06	2713.620684434093	0.0023363648998245396																																										
14725	9027.9463	4639.5625	0.966							27.813	0.0001	0.033286258065970534	1.7875019776071203e-06	18621.662231965714	0.0025491374987937805																																										
14900	9171.1992	4674.9756	0.973							28.288	0.0001	0.02148990375912605	1.7856805228328407e-06	12034.573645365197	0.0017526814178496697																																										
15242	9021.1094	4829.1201	0.968							27.4395	0.0	0.04695035124433474	1.789321103817058e-06	26239.198288210093	0.002012528356009291																																										
17613	8789.502	6204.9609	0.0							60.5034	694671232.0	2.7930301349726067e-15	1.7865915089493516e-06	1.563328898061939e-09	0.002448930255614417																																										
16454	2560.6729	5426.3657	0.001							99.0	99.0	-1.0531374664457038e-09	1.7870466139135502e-06	-0.000589317289345565	0.002330360225342867																																										
1632	1543.0121	1154.5807	0.101							22.6444	0.0	3.8876856449089168	1.7861361452557818e-06	2176589.760660257	0.0034335743160603207																																										
17373	10226.9795	5803.9888	0.019							99.0	99.0	-5.999377853377577e-13	1.7865915089493516e-06	-3.3580019961617614e-07	0.0028682663945998554																																										
15452	1951.3048	4923.2544	0.997							27.1837	0.0	0.05942364249107657	1.7888665163116016e-06	33218.60068888762	0.001977285630374396																																										
4271	3038.2627	1763.7166	0.942							31.2938	0.0014	0.0013487471573014507	1.789321103817058e-06	753.7759178183527	0.0014970534179681127																																										
15059	2638.0366	4725.8911	1.0							28.6364	0.0001	0.015592299691261345	1.7865915089493516e-06	8727.400535128914	0.0016680816183258342																																										
8399	7474.5137	2831.4922	0.019							99.0	99.0	-0.0003231576419404971	1.791138677650767e-06	-180.42022428120765	0.0030965507863734035																																										
2094	3373.8364	1089.8334	0.964							27.9031	0.0001	0.030636015496456646	1.7879568238419474e-06	17134.650617919408	0.0014733585090809652																																										
17333	639.9614	6000.4448	0.0							62.1908	3290682368.0	5.903666097035357e-16	1.7888665163116016e-06	3.3002272909707707e-10	0.0023609227129134693																																										
4484	3429.7229	1824.5906	0.999							30.4891	0.0007	0.0028302250693973833	1.7861361452557818e-06	1584.5517022399677	0.0021872682209927072																																					32.5074	0.0024	0.0005953974942611817	1.3014024488756132e-06	457.50451351585644	0.002575372526397364
11235	8583.3506	3533.9495	1.0							29.0901	0.0002	0.010266407327967346	1.7879568238419474e-06	5741.977206086538	0.001990768530762072																																										
11333	4306.0122	3548.1553	0.982							32.1911	0.0033	0.000590197400694675	1.7870466139135502e-06	330.26413306711106	0.0013282601860391974																																										
2809	5069.2739	1354.8925	1.0							28.2593	0.0001	0.02206669173396258	1.7906843488746827e-06	12323.049423998105	0.002264392337052468																																										
16970	9677.083	6145.7637	0.0							57.7927	57213640.0	3.3912176161132057e-14	1.7865915089493516e-06	1.8981494085950814e-08	0.008999956163718709																																										
11332	5336.0947	3558.6643	0.019							99.0	99.0	-1.9334773476502022e-08	1.789321103817058e-06	-0.010805647703621355	0.0023774572825632384																																										
4949	5222.5459	1943.9954	0.019							99.0	99.0	-8.460385760688612e-07	1.7865915089493516e-06	-0.4735489740273056	0.0032295385460624068																																										
5477	4143.252	2084.043	1.0							28.6768	0.0001	0.015022543980738016	1.7879568238419474e-06	8402.07312638439	0.0015103822733945787																																										
14719	4017.7068	4762.687	0.32							26.6062	0.0	0.10114874709757112	1.79159274769748e-06	56457.44392946752	0.001849472301089714																																										
11574	4199.7935	3663.9255	0.962							23.9653	0.0	1.1517345727371815	1.7856805228328407e-06	644983.5555746814	0.0019646590377622552																																										
1098	7188.3823	725.701	0.998							28.8025	0.0001	0.013380471454200439	1.7847692779869582e-06	7497.031475851196	0.002265850917989754																																										
15762	9514.9854	5061.6265	0.908							24.4708	0.0	0.7229610141193181	1.7875019776071203e-06	404453.2667242842	0.0030975739747225776																																										
3155	9729.0947	1498.1713	1.0							29.9114	0.0004	0.004818164432257287	1.7852249004098991e-06	2698.9117343988455	0.002168661874703717																																										
11833	1870.5015	3685.4897	1.0							28.4808	0.0001	0.01799389298573636	1.791138677650767e-06	10046.063551783107	0.00871793365093251																																										
4844	1808.7509	1921.5609	0.645							29.0017	0.0002	0.011137383534493442	1.7875019776071203e-06	6230.697181886619	0.0014327272607016803	30.4822	0.0006	0.0037644652239440897	2.1088175748716355e-06	1785.1070992583293	0.002334995232896552																																				
6723	5012.1909	2424.1802	0.987							31.4539	0.0017	0.0011637905852538153	1.7865915089493516e-06	651.4027294007518	0.001814780773965911																																										
8070	4314.8911	2729.8098	0.996							99.0	99.0	-0.0003119179205904612	1.7856805228328407e-06	-174.67733819240416	0.002462787330663172																																										
6437	10849.6299	2361.1875	1.0							29.43	0.0003	0.007506605806156774	1.7870466139135502e-06	4200.565193829863	0.001706451833845684																																										
7828	4904.207	2703.5984	1.0							38.3065	0.9162	2.1128337224550422e-06	1.7824888373079102e-06	1.1853278843788169	0.0016546033419139764																																										
10983	4367.8438	3461.1785	1.0							28.4809	0.0001	0.0179917481192479	1.7884116700767743e-06	10060.182686280245	0.0015297121128388805																																										
13485	9784.0586	4181.9434	0.776							26.5116	0.0	0.11035982319275311	1.7888665163116016e-06	61692.598182395406	0.001607905091163528																																										
16537	9866.9824	5419.3848	0.056							99.0	99.0	-3.184050421182327e-08	1.7865915089493516e-06	-0.017821927425675413	0.005149862092434112																																										
1501	4116.9814	880.9312	0.995							28.2009	0.0001	0.02328632646672783	1.7870466139135502e-06	13030.620625911844	0.0017517146778611718																																										
14920	8107.3701	4655.8467	0.453							29.7288	0.0003	0.005700579064290613	1.7875019776071203e-06	3189.131612554533	0.0017038728605865503																			29.4567	0.0723	0.009237324269324769	0.000615190455934886	15.01538942974512	0.0011523209063181885																		
10884	2336.8042	3458.3601	0.951							99.0	99.0	-0.0014216736528266682	1.7875019776071203e-06	-795.3410237508233	0.001756503658467434																																										
7801	735.3843	2696.1853	1.0							32.7836	0.0057	0.0003419928814451529	1.7856805228328407e-06	191.51963471192948	0.0017036176150062037																																										
7925	2092.2976	2716.7524	1.0							28.4249	0.0001	0.01894524347147126	1.7879568238419474e-06	10596.029623781335	0.0016273711337133699																																										
11988	10693.748	3752.3149	0.962							25.794	0.0	0.2137329443146017	1.7875019776071203e-06	119570.74565070978	0.001983890226172578																																										
15479	8207.8848	4921.3984	1.0																																											27.7168	0.0	0.04223024665917271	1.3398783334538629e-06	31517.97115064467	0.001532615813314622						
2630	1236.5034	1279.3278	0.998																																											25.8342	0.0	0.23914256609472717	1.3436350451968175e-06	177981.786757949	0.0020926987238825373						
13729	2341.8633	4232.6655	1.0																																											27.75	0.0	0.0409578915016409	1.3419286779277268e-06	30521.660484139975	0.0016853707801309649						
14047	2831.0122	4453.0127	1.0																																											25.5079	0.0	0.32296515443786344	1.3398783334538629e-06	241040.65747920715	0.003163033922706146						
14321	7500.4805	4421.6416	0.999																																											29.8183	0.0002	0.0060955764853454514	1.3409039563159538e-06	4545.871057083499	0.0013435493874598052						
2362	9687.2246	1229.3707	0.999																																											29.5107	0.0002	0.008091674702557722	1.3412455301865448e-06	6032.95557781453	0.0013275584558773293						
2289	10139.4238	1154.1147	0.996																																											26.8135	0.0	0.09703257475685449	1.3405620820285903e-06	72382.00756060552	0.002315194204867036						
9695	4166.6152	3184.6042	0.998																																											99.0	99.0	-0.0010477915170007724	1.3385096346373177e-06	-782.8046133449624	0.001776534274048351						
13359	8862.0576	4118.3589	1.0																																											28.6235	0.0001	0.01832071860970272	1.3409039563159538e-06	13662.961111724735	0.0013610480213021518						
16021	3513.6853	5168.644	0.04																																											40.6963	5.3629	2.7153431365546805e-07	1.3409039563159538e-06	0.20250094153013828	0.0019146990705651856						
1235	4782.4707	791.517	0.999																																											29.2803	0.0001	0.010004518419544087	1.3436350451968175e-06	7445.859986540178	0.0018712312615090077						
2585	2185.884	1299.8314	1.0																																											29.3557	0.0002	0.009333234136717269	1.3412455301865448e-06	6958.632052566223	0.00193491398159491						
2810	3037.7053	1347.1594	1.0																																											27.5061	0.0	0.05127180014291362	1.3415871040571358e-06	38217.27265256274	0.002695707679233349						
17525	1795.9644	5701.0601	0.019																																											99.0	99.0	-7.686060988524542e-12	1.3415871040571358e-06	-5.729080851538363e-06	0.0018478655736065635						
13035	9356.1455	4001.3909	1.0																																											28.9511	0.0001	0.013548751387484088	1.3412455301865448e-06	10101.619041816813	0.002173776745530744						
16409	8462.7725	5291.8374	0.019																																											99.0	99.0	-6.723570711222268e-08	1.3415871040571358e-06	-0.05011654249574483	0.0017475174506471867						
13696	5212.6626	4227.665	0.019																																											99.0	99.0	-1.616781485379772e-07	1.3419286779277268e-06	-0.12048192366501077	0.002385377173240074						
8975	10097.1582	2948.8003	0.999													27.1901	0.0	0.07808681646458633	2.1088175748716355e-06	37028.720452189664	0.004728915850434715																									27.3483	0.0	0.0592936790166636	1.3415871040571358e-06	44196.66739293462	0.0024079055680206636						
17419	1884.7378	5545.3521	0.0																																											49.3841	16027.6348	9.092636351775449e-11	1.3419286779277268e-06	6.775797031043968e-05	0.0022843302566213407						
11655	2852.208	3643.615	0.999													33.3152	0.0083	0.00027702450924011813	2.105594135231363e-06	131.56595784765454	0.003583279456972787																									31.9763	0.0017	0.000835241242794318	1.3395364591664994e-06	623.5300555492388	0.0022276739800834154						
8521	5320.6694	2849.8398	0.051																																											42.6264	31.7212	4.589524116141362e-08	1.3405620820285903e-06	0.0342358192706474	0.0016811498673617244						
14854	4978.5718	4633.3228	1.0																																											29.9205	0.0003	0.005548108975398179	1.3412455301865448e-06	4136.534922600286	0.0014678390401503694						
4695	5289.4961	1878.4994	0.019																																											99.0	99.0	-2.937938145974044e-08	1.344998336511454e-06	-0.021843433305607098	0.0016608818989658223						
9122	4320.3276	3019.5054	1.0																																											28.3455	0.0001	0.02366580292592408	1.3432937717429994e-06	17617.741869834153	0.001297414075833731						
11992	4069.2532	3761.3513	0.998																																											26.9034	0.0	0.0893246614522818	1.3419286779277268e-06	66564.38819850053	0.001679361143054954						
3011	5370.1304	1417.0864	0.001																																											99.0	99.0	-4.95664242491727e-10	1.3432937717429994e-06	-0.0003689916925979451	0.0018213605754629375						
2767	10377.1582	1332.7738	1.0																																											28.4559	0.0001	0.0213783605225209	1.3419286779277268e-06	15931.070610648572	0.0017441845614997614						
5754	8360.1641	2185.7651	0.998																																											29.7492	0.0002	0.00649626036013818	1.342611525252136e-06	4838.525692618506	0.0015719831241013105						
14923	10628.6016	4688.3906	1.0																																											28.4145	0.0001	0.022208189757154537	1.3378249848122723e-06	16600.220514098753	0.002163682991844559						
11558	4994.4775	3604.6782	1.0																																											28.5732	0.0001	0.01918865871612454	1.3432937717429994e-06	14284.782018475506	0.0016197140623296364						
5360	3247.74	2063.4246	0.999																																											30.1571	0.0003	0.004461444429256816	1.3409039563159538e-06	3327.1916368375432	0.0024554417893585885						
12976	9778.0693	3984.613	1.0																																											29.2716	0.0001	0.010085534814813179	1.3415871040571358e-06	7517.614610570716	0.0016727721064157194						
8603	9993.8564	2860.3025	1.0																																											27.7631	0.0	0.04046652982816817	1.342952798705954e-06	30132.503441044995	0.002385803647546073						
4010	8332.752	1686.7357	1.0																																											27.7614	0.0	0.04053108939262725	1.3415871040571358e-06	30211.299191872004	0.0016396979554186176						
15139	1600.0164	4756.998	1.0																																											30.5859	0.0005	0.0030058080028518164	1.339194284462363e-06	2244.4898680690962	0.0014532785561503132						
13289	7652.0078	4095.3823	1.0																																											28.8679	0.0001	0.014627836418449539	1.3402202077412267e-06	10914.502209381639	0.0013602489626787838						
1657	4668.4883	973.6628	0.999																																											29.1763	0.0001	0.01101038587466045	1.342952798705954e-06	8198.639509348255	0.0013758053831690491						
3931	7609.9429	1693.7904	0.999																																											29.5375	0.0002	0.00789453821212636	1.3409039563159538e-06	5887.474770240882	0.0012582459482636348						
9534	3988.2473	3136.4524	1.0																																											29.8181	0.0002	0.006096510781508633	1.3419286779277268e-06	4543.095979529381	0.0013737285730339593						
2752	6917.3813	1360.7372	0.999																																											29.5908	0.0002	0.00751634053277227	1.3405620820285903e-06	5606.857476826625	0.0015073098797387609						
13108	5209.7622	4035.1479	0.019																																											99.0	99.0	-5.776804247804542e-08	1.3415871040571358e-06	-0.04305947955473578	0.0016506293137973805						
1019	1918.3191	718.2144	0.992																																											27.4397	0.0	0.05450557640958179	1.3409039563159538e-06	40648.38212524357	0.002981874678743514						
2301	2721.0095	1203.4958	0.999																																											30.5771	0.0005	0.003030469215724999	1.3398783334538629e-06	2261.749548493128	0.001539072012204237						
3320	3095.696	1544.1724	0.934																																											99.0	99.0	-0.0016874767620050448	1.3398783334538629e-06	-1259.4253671190893	0.0024799145907086375						
18053	10494.2637	6076.9219	0.0																																											59.5104	180193328.0	8.093789636637723e-15	1.342952798705954e-06	6.026860843089018e-09	0.002597666631118408						
16590	7900.7124	5371.3481	0.056																																											43.1773	52.7393	2.763282443479408e-08	1.3419286779277268e-06	0.02059187264517371	0.0022119572034059167						
16515	10461.5049	5333.6753	0.054																																											43.0081	45.1972	3.229312073425453e-08	1.3439757178170902e-06	0.024028053711197702	0.002103415790751987						
9204	3369.3125	3057.7534	0.999																																											29.9657	0.0003	0.005321838066347725	1.3409039563159538e-06	3968.843585911349	0.0022940224225309574						
5604	9747.3789	2135.6436	1.0																																											29.0184	0.0001	0.012733819820609994	1.3422702517983176e-06	9486.777944716985	0.002013809250905026						
5803	5193.3984	2200.5745	0.048																																											41.8117	14.9749	9.719464960574086e-08	1.3402205081579996e-06	0.07252138660325776	0.001632792074880027						
7354	4176.7622	2604.3708	0.935																																											31.1523	0.0008	0.0017840886931967264	1.3415871040571358e-06	1329.834408665235	0.0016085284975739893						
