source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
15257	F200W	4962.1772	4953.1548	0.0023177054831016036	z7-8	nircam9
15632	F200W	7181.2378	5048.6665	0.00220400532074708	z7-8	nircam9
1462	F277W	3691.1133	854.8513	0.001584317802240442	z7-8	nircam9
2181	F277W	1240.3319	1125.4906	0.0014883399436103047	z7-8	nircam9
2408	F277W	937.6856	1219.2966	0.0013456620099589068	z7-8	nircam9
3302	F277W	3155.7041	1502.7146	0.0019493223623827463	z7-8	nircam9
5653	F277W	10120.5352	2133.0745	0.001558923551776717	z7-8	nircam9
5676	F277W	4527.6016	2137.5061	0.0016098986021500985	z7-8	nircam9
6061	F277W	7087.3535	2252.2434	0.0015039835357160817	z7-8	nircam9
7270	F277W	4305.3853	2593.717	0.001520781907056209	z7-8	nircam9
7542	F277W	2802.6294	2661.7776	0.001870239887290283	z7-8	nircam9
8294	F277W	2355.179	2848.728	0.0017511121077795086	z7-8	nircam9
9473	F277W	5018.2119	3155.9058	0.0015384798810112671	z7-8	nircam9
9920	F277W	10479.7793	3256.3835	0.001271799299074344	z7-8	nircam9
10502	F277W	3549.1204	3406.4329	0.001587501702729353	z7-8	nircam9
11980	F277W	7070.3579	3801.5435	0.0014888981194733084	z7-8	nircam9
12134	F277W	3727.6379	3833.8469	0.0015441302196283191	z7-8	nircam9
12709	F277W	7011.8525	4011.3481	0.0016248109884218467	z7-8	nircam9
13656	F277W	9277.7324	4328.3506	0.00144969788744139	z7-8	nircam9
13856	F277W	2581.5566	4395.8921	0.002914203855113134	z7-8	nircam9
15257	F277W	4962.1772	4953.1548	0.0018608755123592198	z7-8	nircam9
15632	F277W	7181.2378	5048.6665	0.0024169761476724684	z7-8	nircam9
1462	F356W	3691.1133	854.8513	0.0012033070485021216	z7-8	nircam9
2181	F356W	1240.3319	1125.4906	0.0012256793947807811	z7-8	nircam9
2408	F356W	937.6856	1219.2966	0.0015944246307246727	z7-8	nircam9
3302	F356W	3155.7041	1502.7146	0.0016148210364378332	z7-8	nircam9
5653	F356W	10120.5352	2133.0745	0.0012536621101698693	z7-8	nircam9
5676	F356W	4527.6016	2137.5061	0.0010353084588490406	z7-8	nircam9
6061	F356W	7087.3535	2252.2434	0.0009685940553463245	z7-8	nircam9
7270	F356W	4305.3853	2593.717	0.0012393453247745152	z7-8	nircam9
7542	F356W	2802.6294	2661.7776	0.0014609870356015972	z7-8	nircam9
8294	F356W	2355.179	2848.728	0.0014264432274710109	z7-8	nircam9
9473	F356W	5018.2119	3155.9058	0.003153495387106197	z7-8	nircam9
9920	F356W	10479.7793	3256.3835	0.001174660825186907	z7-8	nircam9
10502	F356W	3549.1204	3406.4329	0.0013233383059175704	z7-8	nircam9
11980	F356W	7070.3579	3801.5435	0.0011628398302780617	z7-8	nircam9
12134	F356W	3727.6379	3833.8469	0.0013080052628870588	z7-8	nircam9
12709	F356W	7011.8525	4011.3481	0.0013175798242483629	z7-8	nircam9
13656	F356W	9277.7324	4328.3506	0.0010782269611134257	z7-8	nircam9
13856	F356W	2581.5566	4395.8921	0.0020146777263836927	z7-8	nircam9
15257	F356W	4962.1772	4953.1548	0.002068536908435042	z7-8	nircam9
15632	F356W	7181.2378	5048.6665	0.002826354056053855	z7-8	nircam9
1462	F410M	3691.1133	854.8513	0.0026455012439802164	z7-8	nircam9
2181	F410M	1240.3319	1125.4906	0.0030587303783647323	z7-8	nircam9
2408	F410M	937.6856	1219.2966	0.002426868636801338	z7-8	nircam9
3302	F410M	3155.7041	1502.7146	0.002790435402064438	z7-8	nircam9
5653	F410M	10120.5352	2133.0745	0.00319158122546301	z7-8	nircam9
5676	F410M	4527.6016	2137.5061	0.002382897465726794	z7-8	nircam9
6061	F410M	7087.3535	2252.2434	0.0036042187147398716	z7-8	nircam9
7270	F410M	4305.3853	2593.717	0.002712836803644771	z7-8	nircam9
7542	F410M	2802.6294	2661.7776	0.0037350908858298885	z7-8	nircam9
8294	F410M	2355.179	2848.728	0.002871986049674876	z7-8	nircam9
9473	F410M	5018.2119	3155.9058	0.003257613764226799	z7-8	nircam9
9920	F410M	10479.7793	3256.3835	0.002507951584348313	z7-8	nircam9
10502	F410M	3549.1204	3406.4329	0.002979699259150106	z7-8	nircam9
11980	F410M	7070.3579	3801.5435	0.0026134671320965724	z7-8	nircam9
12134	F410M	3727.6379	3833.8469	0.0028357155543868753	z7-8	nircam9
12709	F410M	7011.8525	4011.3481	0.0035151003614903556	z7-8	nircam9
13656	F410M	9277.7324	4328.3506	0.0028272872683574343	z7-8	nircam9
13856	F410M	2581.5566	4395.8921	0.0028972486487783495	z7-8	nircam9
15257	F410M	4962.1772	4953.1548	0.003313060139763109	z7-8	nircam9
15632	F410M	7181.2378	5048.6665	0.004123054469792991	z7-8	nircam9
1462	F444W	3691.1133	854.8513	0.0014899313305359655	z7-8	nircam9
2181	F444W	1240.3319	1125.4906	0.0014934481013930084	z7-8	nircam9
2408	F444W	937.6856	1219.2966	0.002095579599492784	z7-8	nircam9
3302	F444W	3155.7041	1502.7146	0.0027845442203477074	z7-8	nircam9
5653	F444W	10120.5352	2133.0745	0.0017278477865733724	z7-8	nircam9
5676	F444W	4527.6016	2137.5061	0.0015655921294103984	z7-8	nircam9
6061	F444W	7087.3535	2252.2434	0.0018762933566296373	z7-8	nircam9
7270	F444W	4305.3853	2593.717	0.0021808946671541306	z7-8	nircam9
7542	F444W	2802.6294	2661.7776	0.0030438571320628035	z7-8	nircam9
8294	F444W	2355.179	2848.728	0.002582475210554729	z7-8	nircam9
9473	F444W	5018.2119	3155.9058	0.0019797005705287267	z7-8	nircam9
9920	F444W	10479.7793	3256.3835	0.0015653907337643928	z7-8	nircam9
10502	F444W	3549.1204	3406.4329	0.002025639091296885	z7-8	nircam9
11980	F444W	7070.3579	3801.5435	0.00172108997972879	z7-8	nircam9
12134	F444W	3727.6379	3833.8469	0.0027406683105178566	z7-8	nircam9
12709	F444W	7011.8525	4011.3481	0.0018712869529378315	z7-8	nircam9
13656	F444W	9277.7324	4328.3506	0.0016520972474651664	z7-8	nircam9
13856	F444W	2581.5566	4395.8921	0.002200948393331251	z7-8	nircam9
15257	F444W	4962.1772	4953.1548	0.002937817637826896	z7-8	nircam9
15632	F444W	7181.2378	5048.6665	0.002801156890481013	z7-8	nircam9
