NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO,pointing
5396,565.5833,2068.6379,214.8038089,52.7961565,0.073,F356W,0.1517238,0.01832307,8.2804791991735,0.0,0.0,0.0,8.2804791991735,,nircam4
5396,565.5833,2068.6379,214.8038089,52.7961565,0.073,F410M,0.4526342,0.0412624,10.969652758928225,0.0,0.0,0.0,10.969652758928225,,nircam4
5396,565.5833,2068.6379,214.8038089,52.7961565,0.073,F444W,0.1251831,0.03413856,3.6669121368915385,0.0,0.0,0.0,3.6669121368915385,,nircam4
5539,3138.188,2105.3828,214.7805069,52.7799978,0.001,F606W,0.1113944,0.03482365,3.1988145986994474,0.0,0.0,0.0,3.1988145986994474,,nircam4
5539,3138.188,2105.3828,214.7805069,52.7799978,0.001,F814W,-0.02176531,0.02447212,-0.8893920918988628,0.0,0.0,0.0,-0.8893920918988628,,nircam4
5539,3138.188,2105.3828,214.7805069,52.7799978,0.001,F115W,0.4010625,0.04233638,9.473235548244796,0.0,0.0,0.0,9.473235548244796,,nircam4
5539,3138.188,2105.3828,214.7805069,52.7799978,0.001,F150W,0.5187729,0.05093351,10.185296477702007,0.0,0.0,0.0,10.185296477702007,,nircam4
5539,3138.188,2105.3828,214.7805069,52.7799978,0.001,F200W,0.6200081,0.04301798,14.412766475785242,0.010748215750582563,0.001779967674805713,6.038433114666396,8.374333361118847,2.386838804387668,nircam4
5539,3138.188,2105.3828,214.7805069,52.7799978,0.001,F277W,0.8289826,0.03602194,23.013269135421357,0.0,0.0,0.0,23.013269135421357,,nircam4
5539,3138.188,2105.3828,214.7805069,52.7799978,0.001,F356W,0.4913974,0.03861205,12.726529671436765,0.0,0.0,0.0,12.726529671436765,,nircam4
5539,3138.188,2105.3828,214.7805069,52.7799978,0.001,F410M,0.4949313,0.0869519,5.692012480463337,0.0,0.0,0.0,5.692012480463337,,nircam4
5539,3138.188,2105.3828,214.7805069,52.7799978,0.001,F444W,0.4184766,0.07193992,5.817028987521809,0.0,0.0,0.0,5.817028987521809,,nircam4
8469,1113.8367,2946.3547,214.789695,52.7973995,0.019,F606W,-0.002615975,0.009621409,-0.2718910504688035,0.0,0.0,0.0,-0.2718910504688035,,nircam4
8469,1113.8367,2946.3547,214.789695,52.7973995,0.019,F814W,-0.007894064,0.006761388,-1.1675212249319222,0.0,0.0,0.0,-1.1675212249319222,,nircam4
8469,1113.8367,2946.3547,214.789695,52.7973995,0.019,F115W,-0.03766859,0.0116971,-3.220335809730617,0.0,0.0,0.0,-3.220335809730617,,nircam4
8469,1113.8367,2946.3547,214.789695,52.7973995,0.019,F150W,-0.02699453,0.01407239,-1.91826192992093,0.0,0.0,0.0,-1.91826192992093,,nircam4
8469,1113.8367,2946.3547,214.789695,52.7973995,0.019,F200W,-0.002766373,0.01188541,-0.23275368708357555,0.0005818743355478286,0.0018011327610208791,0.323060214183225,-0.5558139012668005,-0.7204653400977697,nircam4
8469,1113.8367,2946.3547,214.789695,52.7973995,0.019,F277W,0.1160757,0.009952484,11.66298785308271,0.0,0.0,0.0,11.66298785308271,,nircam4
8469,1113.8367,2946.3547,214.789695,52.7973995,0.019,F356W,0.003902204,0.0106681,0.3657824729801933,0.0,0.0,0.0,0.3657824729801933,,nircam4
8469,1113.8367,2946.3547,214.789695,52.7973995,0.019,F410M,0.5298735,0.0240239,22.056098302107483,0.0,0.0,0.0,22.056098302107483,,nircam4
8469,1113.8367,2946.3547,214.789695,52.7973995,0.019,F444W,0.07875449,0.01987624,3.9622428588103182,0.0,0.0,0.0,3.9622428588103182,,nircam4
4619,9587.8447,1803.5051,214.7263042,52.7373469,0.0,F606W,0.1392646,0.02862268,4.865533206534119,0.0,0.0,0.0,4.865533206534119,,nircam4
4619,9587.8447,1803.5051,214.7263042,52.7373469,0.0,F814W,0.1899921,0.02011442,9.445566911698174,0.0,0.0,0.0,9.445566911698174,,nircam4
4619,9587.8447,1803.5051,214.7263042,52.7373469,0.0,F115W,0.5000155,0.03479763,14.369240089052038,0.0,0.0,0.0,14.369240089052038,,nircam4
4619,9587.8447,1803.5051,214.7263042,52.7373469,0.0,F150W,0.9137813,0.04186389,21.827434096544778,0.0,0.0,0.0,21.827434096544778,,nircam4
4619,9587.8447,1803.5051,214.7263042,52.7373469,0.0,F200W,1.242795,0.03535786,35.149044653720566,0.024928944912238953,0.0015434774524343713,16.151155867499742,18.997888786220823,2.176255677431077,nircam4
4619,9587.8447,1803.5051,214.7263042,52.7373469,0.0,F277W,0.977172,0.02960759,33.00410469072289,0.0,0.0,0.0,33.00410469072289,,nircam4
4619,9587.8447,1803.5051,214.7263042,52.7373469,0.0,F356W,0.7060155,0.03173649,22.246174671490138,0.0,0.0,0.0,22.246174671490138,,nircam4
4619,9587.8447,1803.5051,214.7263042,52.7373469,0.0,F410M,0.8241892,0.07146856,11.532192617285139,0.0,0.0,0.0,11.532192617285139,,nircam4
4619,9587.8447,1803.5051,214.7263042,52.7373469,0.0,F444W,0.3115447,0.05912973,5.268833461610598,0.0,0.0,0.0,5.268833461610598,,nircam4
3139,2265.6628,1320.0485,214.7965325,52.7813152,0.051,F606W,0.02317303,0.02225438,1.0412795144146905,0.0,0.0,0.0,1.0412795144146905,,nircam4
3139,2265.6628,1320.0485,214.7965325,52.7813152,0.051,F814W,-0.006331833,0.01563914,-0.40487092001222574,0.0,0.0,0.0,-0.40487092001222574,,nircam4
3139,2265.6628,1320.0485,214.7965325,52.7813152,0.051,F115W,-0.001257412,0.02705546,-0.04647535100123968,0.0,0.0,0.0,-0.04647535100123968,,nircam4
3139,2265.6628,1320.0485,214.7965325,52.7813152,0.051,F150W,0.0007114963,0.03254954,0.02185887419607159,0.0,0.0,0.0,0.02185887419607159,,nircam4
3139,2265.6628,1320.0485,214.7965325,52.7813152,0.051,F200W,0.0001471211,0.02749104,0.005351601830996572,3.860645838309491e-06,0.0015873399748291004,0.002432148058720152,0.00291945377227642,2.2003602173021894,nircam4
3139,2265.6628,1320.0485,214.7965325,52.7813152,0.051,F277W,0.07379489,0.02302016,3.205663644388223,0.0,0.0,0.0,3.205663644388223,,nircam4
3139,2265.6628,1320.0485,214.7965325,52.7813152,0.051,F356W,0.268017,0.02467539,10.86171282399184,0.0,0.0,0.0,10.86171282399184,,nircam4
3139,2265.6628,1320.0485,214.7965325,52.7813152,0.051,F410M,0.1541478,0.05556743,2.774067470818787,0.0,0.0,0.0,2.774067470818787,,nircam4
3139,2265.6628,1320.0485,214.7965325,52.7813152,0.051,F444W,0.504769,0.04597388,10.979473561944305,0.0,0.0,0.0,10.979473561944305,,nircam4
10793,3219.2568,3594.1104,214.7641316,52.7874994,0.002,F606W,0.01424807,0.03305063,0.43109828768770825,0.0,0.0,0.0,0.43109828768770825,,nircam4
10793,3219.2568,3594.1104,214.7641316,52.7874994,0.002,F814W,0.01805766,0.02322613,0.7774717527198891,0.0,0.0,0.0,0.7774717527198891,,nircam4
10793,3219.2568,3594.1104,214.7641316,52.7874994,0.002,F115W,2.232802,0.04018085,55.568809519957895,0.0,0.0,0.0,55.568809519957895,,nircam4
10793,3219.2568,3594.1104,214.7641316,52.7874994,0.002,F150W,2.146077,0.04834026,44.395230807612535,0.0,0.0,0.0,44.395230807612535,,nircam4
10793,3219.2568,3594.1104,214.7641316,52.7874994,0.002,F200W,1.669353,0.04082774,40.88771506823547,0.0,0.0,0.0,40.88771506823547,,nircam4
10793,3219.2568,3594.1104,214.7641316,52.7874994,0.002,F277W,1.368563,0.03418791,40.030613161202304,0.0179827677653909,0.0024032369694493554,7.482727668554143,32.54788549264816,5.349735408576917,nircam4
10793,3219.2568,3594.1104,214.7641316,52.7874994,0.002,F356W,0.9087741,0.03664614,24.79863090628372,0.0,0.0,0.0,24.79863090628372,,nircam4
10793,3219.2568,3594.1104,214.7641316,52.7874994,0.002,F410M,0.08507928,0.08252479,1.0309542138792476,0.0,0.0,0.0,1.0309542138792476,,nircam4
10793,3219.2568,3594.1104,214.7641316,52.7874994,0.002,F444W,-0.05081956,0.06827713,-0.7443130664689626,0.0,0.0,0.0,-0.7443130664689626,,nircam4
1143,4455.1455,623.8011,214.7843543,52.7636436,0.0,F606W,-0.1811024,0.06974692,-2.596564837558418,0.0,0.0,0.0,-2.596564837558418,,nircam4
1143,4455.1455,623.8011,214.7843543,52.7636436,0.0,F814W,-0.2741458,0.04901424,-5.593186796326945,0.0,0.0,0.0,-5.593186796326945,,nircam4
1143,4455.1455,623.8011,214.7843543,52.7636436,0.0,F115W,17.83285,0.08479387,210.3082451597032,0.0,0.0,0.0,210.3082451597032,,nircam4
1143,4455.1455,623.8011,214.7843543,52.7636436,0.0,F150W,12.96396,0.1020127,127.08182412581964,0.0,0.0,0.0,127.08182412581964,,nircam4
1143,4455.1455,623.8011,214.7843543,52.7636436,0.0,F200W,8.746132,0.08615901,101.51151922474504,0.0,0.0,0.0,101.51151922474504,,nircam4
1143,4455.1455,623.8011,214.7843543,52.7636436,0.0,F277W,6.129911,0.07214693,84.96426667080637,0.022083297492228628,0.0022330449535990092,9.889320614274634,75.07494605653173,8.591517050035328,nircam4
1143,4455.1455,623.8011,214.7843543,52.7636436,0.0,F356W,2.843845,0.07733455,36.77327921349513,0.0,0.0,0.0,36.77327921349513,,nircam4
1143,4455.1455,623.8011,214.7843543,52.7636436,0.0,F410M,1.467445,0.1741525,8.426206916352049,0.0,0.0,0.0,8.426206916352049,,nircam4
1143,4455.1455,623.8011,214.7843543,52.7636436,0.0,F444W,0.9995588,0.1440856,6.937256741825692,0.0,0.0,0.0,6.937256741825692,,nircam4
4041,2017.1571,1565.1272,214.7961699,52.7842155,0.0,F606W,0.2281427,0.05234613,4.3583489362059815,0.0,0.0,0.0,4.3583489362059815,,nircam4
4041,2017.1571,1565.1272,214.7961699,52.7842155,0.0,F814W,0.3015807,0.03678593,8.198262216015742,0.0,0.0,0.0,8.198262216015742,,nircam4
4041,2017.1571,1565.1272,214.7961699,52.7842155,0.0,F115W,0.9727308,0.06363909,15.285114856293514,0.0,0.0,0.0,15.285114856293514,,nircam4
4041,2017.1571,1565.1272,214.7961699,52.7842155,0.0,F150W,1.377931,0.0765621,17.99756015051834,0.0,0.0,0.0,17.99756015051834,,nircam4
4041,2017.1571,1565.1272,214.7961699,52.7842155,0.0,F200W,3.050736,0.06466365,47.17853075104792,0.0,0.0,0.0,47.17853075104792,,nircam4
4041,2017.1571,1565.1272,214.7961699,52.7842155,0.0,F277W,2.161047,0.05414737,39.91047025922035,0.03311427994082726,0.0033255949664654817,9.957400186957184,29.953070072263163,4.008121548785148,nircam4
4041,2017.1571,1565.1272,214.7961699,52.7842155,0.0,F356W,1.969102,0.05804075,33.92619840370774,0.0,0.0,0.0,33.92619840370774,,nircam4
4041,2017.1571,1565.1272,214.7961699,52.7842155,0.0,F410M,1.577376,0.1307041,12.068297781018346,0.0,0.0,0.0,12.068297781018346,,nircam4
4041,2017.1571,1565.1272,214.7961699,52.7842155,0.0,F444W,1.399507,0.1081384,12.941813453870227,0.0,0.0,0.0,12.941813453870227,,nircam4
3112,10236.9385,1311.9509,214.7257012,52.7305716,0.019,F606W,-0.01095993,0.01734524,-0.6318696080307911,0.0,0.0,0.0,-0.6318696080307911,,nircam4
3112,10236.9385,1311.9509,214.7257012,52.7305716,0.019,F814W,-0.02618707,0.01218927,-2.148370657143537,0.0,0.0,0.0,-2.148370657143537,,nircam4
3112,10236.9385,1311.9509,214.7257012,52.7305716,0.019,F115W,-0.06898022,0.02108724,-3.2711829523446405,0.0,0.0,0.0,-3.2711829523446405,,nircam4
3112,10236.9385,1311.9509,214.7257012,52.7305716,0.019,F150W,-0.1507172,0.02536937,-5.94091221027562,0.0,0.0,0.0,-5.94091221027562,,nircam4
3112,10236.9385,1311.9509,214.7257012,52.7305716,0.019,F200W,-0.02011689,0.02142674,-0.9388684419561725,0.0,0.0,0.0,-0.9388684419561725,,nircam4
3112,10236.9385,1311.9509,214.7257012,52.7305716,0.019,F277W,0.08110441,0.0179421,4.520340985726309,0.0006543473860139996,0.001271104533290819,0.5147864466504031,4.005554539075906,8.781002326574693,nircam4
3112,10236.9385,1311.9509,214.7257012,52.7305716,0.019,F356W,0.159042,0.0192322,8.269568744085438,0.0,0.0,0.0,8.269568744085438,,nircam4
3112,10236.9385,1311.9509,214.7257012,52.7305716,0.019,F410M,0.2576728,0.04330969,5.949541546014299,0.0,0.0,0.0,5.949541546014299,,nircam4
3112,10236.9385,1311.9509,214.7257012,52.7305716,0.019,F444W,0.1846423,0.03583241,5.152941150204522,0.0,0.0,0.0,5.152941150204522,,nircam4
1451,4116.6294,767.9125,214.7858534,52.7665723,0.0,F606W,0.1315255,0.02878394,4.569405717215919,0.0,0.0,0.0,4.569405717215919,,nircam4
1451,4116.6294,767.9125,214.7858534,52.7665723,0.0,F814W,0.1555932,0.02022774,7.692070394418753,0.0,0.0,0.0,7.692070394418753,,nircam4
1451,4116.6294,767.9125,214.7858534,52.7665723,0.0,F115W,1.360751,0.03499368,38.88562163224903,0.0,0.0,0.0,38.88562163224903,,nircam4
1451,4116.6294,767.9125,214.7858534,52.7665723,0.0,F150W,1.649686,0.04209975,39.1851733086301,0.0,0.0,0.0,39.1851733086301,,nircam4
1451,4116.6294,767.9125,214.7858534,52.7665723,0.0,F200W,1.208038,0.03555706,33.97463119841741,0.0,0.0,0.0,33.97463119841741,,nircam4
1451,4116.6294,767.9125,214.7858534,52.7665723,0.0,F277W,1.09321,0.0297744,36.716440969423395,0.025631477936562265,0.001773106614678148,14.455689085122982,22.26075188430041,2.5399301792683118,nircam4
1451,4116.6294,767.9125,214.7858534,52.7665723,0.0,F356W,1.108644,0.03191528,34.737091449612855,0.0,0.0,0.0,34.737091449612855,,nircam4
1451,4116.6294,767.9125,214.7858534,52.7665723,0.0,F410M,1.0377,0.07187121,14.43832655662817,0.0,0.0,0.0,14.43832655662817,,nircam4
1451,4116.6294,767.9125,214.7858534,52.7665723,0.0,F444W,0.6308289,0.05946286,10.60878841011011,0.0,0.0,0.0,10.60878841011011,,nircam4
5623,2497.4294,2133.7837,214.7859143,52.7842252,0.019,F606W,-0.01086754,0.008049848,-1.3500304602024784,0.0,0.0,0.0,-1.3500304602024784,,nircam4
5623,2497.4294,2133.7837,214.7859143,52.7842252,0.019,F814W,-0.003806824,0.005656983,-0.6729424500656975,0.0,0.0,0.0,-0.6729424500656975,,nircam4
5623,2497.4294,2133.7837,214.7859143,52.7842252,0.019,F115W,-0.01709333,0.009786494,-1.746624480636273,0.0,0.0,0.0,-1.746624480636273,,nircam4
5623,2497.4294,2133.7837,214.7859143,52.7842252,0.019,F150W,-0.0139212,0.01177381,-1.1823870098124567,0.0,0.0,0.0,-1.1823870098124567,,nircam4
5623,2497.4294,2133.7837,214.7859143,52.7842252,0.019,F200W,7.858066e-05,0.009944052,0.00790227766306934,0.0,0.0,0.0,0.00790227766306934,,nircam4
5623,2497.4294,2133.7837,214.7859143,52.7842252,0.019,F277W,0.04061146,0.008326845,4.877172566560325,0.0009922949257413177,0.0020883518766813347,0.4751569583753312,4.4020156081849935,10.264339984068586,nircam4
5623,2497.4294,2133.7837,214.7859143,52.7842252,0.019,F356W,0.0582293,0.008925575,6.5238710111113285,0.0,0.0,0.0,6.5238710111113285,,nircam4
5623,2497.4294,2133.7837,214.7859143,52.7842252,0.019,F410M,0.07289473,0.02009983,3.626634155612262,0.0,0.0,0.0,3.626634155612262,,nircam4
5623,2497.4294,2133.7837,214.7859143,52.7842252,0.019,F444W,0.1870336,0.01662966,11.246988813962522,0.0,0.0,0.0,11.246988813962522,,nircam4
4646,4484.4536,1820.5226,214.7715161,52.7699024,0.056,F606W,-0.008539682,0.00937779,-0.9106284103184226,0.0,0.0,0.0,-0.9106284103184226,,nircam4
4646,4484.4536,1820.5226,214.7715161,52.7699024,0.056,F814W,-0.01112138,0.006590186,-1.6875669366539883,0.0,0.0,0.0,-1.6875669366539883,,nircam4
4646,4484.4536,1820.5226,214.7715161,52.7699024,0.056,F115W,-0.01336038,0.01140092,-1.1718685860439333,0.0,0.0,0.0,-1.1718685860439333,,nircam4
4646,4484.4536,1820.5226,214.7715161,52.7699024,0.056,F150W,-0.03130584,0.01371607,-2.282420547576675,0.0,0.0,0.0,-2.282420547576675,,nircam4
4646,4484.4536,1820.5226,214.7715161,52.7699024,0.056,F200W,-0.006925336,0.01158447,-0.5978120708154969,0.0,0.0,0.0,-0.5978120708154969,,nircam4
4646,4484.4536,1820.5226,214.7715161,52.7699024,0.056,F277W,0.2206773,0.009700481,22.749109039026003,0.00808222959922318,0.0015823002867942262,5.107898713459724,17.641210325566277,4.453711852014659,nircam4
4646,4484.4536,1820.5226,214.7715161,52.7699024,0.056,F356W,0.09208006,0.01039798,8.85557194762829,0.0,0.0,0.0,8.85557194762829,,nircam4
4646,4484.4536,1820.5226,214.7715161,52.7699024,0.056,F410M,0.1908718,0.0234156,8.15148020977468,0.0,0.0,0.0,8.15148020977468,,nircam4
4646,4484.4536,1820.5226,214.7715161,52.7699024,0.056,F444W,0.3586608,0.01937296,18.513474450987353,0.0,0.0,0.0,18.513474450987353,,nircam4
6020,2542.833,2232.6689,214.7844703,52.7844691,0.355,F606W,-0.01288111,0.01377576,-0.9350562146843441,0.0,0.0,0.0,-0.9350562146843441,,nircam4
6020,2542.833,2232.6689,214.7844703,52.7844691,0.355,F814W,-0.02253489,0.009680835,-2.3277837087399997,0.0,0.0,0.0,-2.3277837087399997,,nircam4
6020,2542.833,2232.6689,214.7844703,52.7844691,0.355,F115W,-0.06753487,0.01674769,-4.032488659630074,0.0,0.0,0.0,-4.032488659630074,,nircam4
6020,2542.833,2232.6689,214.7844703,52.7844691,0.355,F150W,0.03126446,0.0201486,1.5516939142173651,0.0,0.0,0.0,1.5516939142173651,,nircam4
6020,2542.833,2232.6689,214.7844703,52.7844691,0.355,F200W,0.001713702,0.01701733,0.10070334182859474,0.0,0.0,0.0,0.10070334182859474,,nircam4
6020,2542.833,2232.6689,214.7844703,52.7844691,0.355,F277W,0.1146836,0.01424979,8.048090533263998,0.003956359717605907,0.002449746461811427,1.6150078301084427,6.433082703155556,4.98331363057453,nircam4
6020,2542.833,2232.6689,214.7844703,52.7844691,0.355,F356W,0.03381392,0.0152744,2.213764206777353,0.0,0.0,0.0,2.213764206777353,,nircam4
6020,2542.833,2232.6689,214.7844703,52.7844691,0.355,F410M,0.2350792,0.03439698,6.834297662178481,0.0,0.0,0.0,6.834297662178481,,nircam4
6020,2542.833,2232.6689,214.7844703,52.7844691,0.355,F444W,0.1633458,0.02845845,5.739799602578497,0.0,0.0,0.0,5.739799602578497,,nircam4
337,6069.4248,286.4078,214.7735333,52.7515612,0.347,F606W,-0.04538266,0.01680307,-2.700855260378014,0.0,0.0,0.0,-2.700855260378014,,nircam4
337,6069.4248,286.4078,214.7735333,52.7515612,0.347,F814W,0.002634939,0.01180826,0.22314371465397953,0.0,0.0,0.0,0.22314371465397953,,nircam4
337,6069.4248,286.4078,214.7735333,52.7515612,0.347,F115W,0.05851137,0.0204281,2.864259035348368,0.0,0.0,0.0,2.864259035348368,,nircam4
337,6069.4248,286.4078,214.7735333,52.7515612,0.347,F150W,0.06152216,0.02457638,2.5033043922660703,0.0,0.0,0.0,2.5033043922660703,,nircam4
337,6069.4248,286.4078,214.7735333,52.7515612,0.347,F200W,0.07720847,0.02075698,3.719638887738004,0.0,0.0,0.0,3.719638887738004,,nircam4
337,6069.4248,286.4078,214.7735333,52.7515612,0.347,F277W,0.1472787,0.01738127,8.473414198156982,0.004636323040996816,0.001601214009947448,2.895504918264474,5.577909279892508,2.926402971967953,nircam4
337,6069.4248,286.4078,214.7735333,52.7515612,0.347,F356W,0.1224023,0.01863104,6.569805013568754,0.0,0.0,0.0,6.569805013568754,,nircam4
337,6069.4248,286.4078,214.7735333,52.7515612,0.347,F410M,0.2143441,0.04195593,5.108791534355215,0.0,0.0,0.0,5.108791534355215,,nircam4
337,6069.4248,286.4078,214.7735333,52.7515612,0.347,F444W,0.2186262,0.03471236,6.298223457004941,0.0,0.0,0.0,6.298223457004941,,nircam4
10444,3857.019,3468.5886,214.7597739,52.7827672,0.019,F606W,-0.01154704,0.008870501,-1.3017348174584502,0.0,0.0,0.0,-1.3017348174584502,,nircam4
10444,3857.019,3468.5886,214.7597739,52.7827672,0.019,F814W,-0.00194093,0.006233692,-0.3113612286266309,0.0,0.0,0.0,-0.3113612286266309,,nircam4
10444,3857.019,3468.5886,214.7597739,52.7827672,0.019,F115W,-0.01563328,0.01078419,-1.4496480495985324,0.0,0.0,0.0,-1.4496480495985324,,nircam4
10444,3857.019,3468.5886,214.7597739,52.7827672,0.019,F150W,-0.001674688,0.01297411,-0.12907922007752362,0.0,0.0,0.0,-0.12907922007752362,,nircam4
10444,3857.019,3468.5886,214.7597739,52.7827672,0.019,F200W,0.02185229,0.01095781,1.9942205604952083,0.0,0.0,0.0,1.9942205604952083,,nircam4
10444,3857.019,3468.5886,214.7597739,52.7827672,0.019,F277W,0.02227195,0.009175736,2.4272657800965503,-0.0013330747948019084,0.0014302745507862166,-0.9320411903219016,3.359306970418452,,nircam4
10444,3857.019,3468.5886,214.7597739,52.7827672,0.019,F356W,0.08080995,0.009835505,8.21614650188272,0.0,0.0,0.0,8.21614650188272,,nircam4
10444,3857.019,3468.5886,214.7597739,52.7827672,0.019,F410M,0.07525443,0.02214894,3.3976537929128887,0.0,0.0,0.0,3.3976537929128887,,nircam4
10444,3857.019,3468.5886,214.7597739,52.7827672,0.019,F444W,0.1950192,0.01832499,10.64225410218505,0.0,0.0,0.0,10.64225410218505,,nircam4
8843,3533.592,3062.8101,214.7669201,52.7826394,0.347,F606W,-0.02886617,0.02837908,-1.0171636994574877,0.0,0.0,0.0,-1.0171636994574877,,nircam4
8843,3533.592,3062.8101,214.7669201,52.7826394,0.347,F814W,0.02354069,0.01994323,1.1803850228874662,0.0,0.0,0.0,1.1803850228874662,,nircam4
8843,3533.592,3062.8101,214.7669201,52.7826394,0.347,F115W,-0.06339708,0.03450148,-1.8375176948930885,0.0,0.0,0.0,-1.8375176948930885,,nircam4
8843,3533.592,3062.8101,214.7669201,52.7826394,0.347,F150W,-0.3138125,0.0415076,-7.560362439649606,0.0,0.0,0.0,-7.560362439649606,,nircam4
8843,3533.592,3062.8101,214.7669201,52.7826394,0.347,F200W,-0.1131034,0.03505694,-3.226277022466878,0.0,0.0,0.0,-3.226277022466878,,nircam4
8843,3533.592,3062.8101,214.7669201,52.7826394,0.347,F277W,0.219121,0.02935561,7.464365414310928,0.00464174856791227,0.0016351926817547687,2.8386554194525178,4.6257099948584095,2.6295426218905273,nircam4
8843,3533.592,3062.8101,214.7669201,52.7826394,0.347,F356W,0.1109426,0.03146638,3.52575034052217,0.0,0.0,0.0,3.52575034052217,,nircam4
8843,3533.592,3062.8101,214.7669201,52.7826394,0.347,F410M,0.3783108,0.07086031,5.338825077112985,0.0,0.0,0.0,5.338825077112985,,nircam4
8843,3533.592,3062.8101,214.7669201,52.7826394,0.347,F444W,0.8579546,0.05862649,14.634248101839287,0.0,0.0,0.0,14.634248101839287,,nircam4
10908,7876.6758,3653.1655,214.7220721,52.7581882,0.001,F606W,0.2716255,0.04036408,6.729386622957839,0.0,0.0,0.0,6.729386622957839,,nircam4
10908,7876.6758,3653.1655,214.7220721,52.7581882,0.001,F814W,0.1712554,0.02836562,6.037428408051719,0.0,0.0,0.0,6.037428408051719,,nircam4
10908,7876.6758,3653.1655,214.7220721,52.7581882,0.001,F115W,2.430526,0.04907208,49.52971221109845,0.0,0.0,0.0,49.52971221109845,,nircam4
10908,7876.6758,3653.1655,214.7220721,52.7581882,0.001,F150W,3.265629,0.059037,55.314955028202654,0.0,0.0,0.0,55.314955028202654,,nircam4
10908,7876.6758,3653.1655,214.7220721,52.7581882,0.001,F200W,2.414663,0.04986211,48.42681146064617,0.0,0.0,0.0,48.42681146064617,,nircam4
10908,7876.6758,3653.1655,214.7220721,52.7581882,0.001,F277W,2.891536,0.04175301,69.25335442881843,0.058349499141659066,0.001336325515379598,43.66413607322633,25.589218355592095,1.5860465969755604,nircam4
10908,7876.6758,3653.1655,214.7220721,52.7581882,0.001,F356W,2.92717,0.0447552,65.40402009152008,0.0,0.0,0.0,65.40402009152008,,nircam4
10908,7876.6758,3653.1655,214.7220721,52.7581882,0.001,F410M,2.368158,0.1007859,23.49691772361015,0.0,0.0,0.0,23.49691772361015,,nircam4
10908,7876.6758,3653.1655,214.7220721,52.7581882,0.001,F444W,2.554858,0.08338551,30.639112239044888,0.0,0.0,0.0,30.639112239044888,,nircam4
8656,9359.0586,3038.2346,214.7153596,52.7454464,0.0,F606W,0.5534465,0.1221009,4.532697957181314,0.0,0.0,0.0,4.532697957181314,,nircam4
8656,9359.0586,3038.2346,214.7153596,52.7454464,0.0,F814W,1.190409,0.08580572,13.873305882171959,0.0,0.0,0.0,13.873305882171959,,nircam4
8656,9359.0586,3038.2346,214.7153596,52.7454464,0.0,F115W,9.375626,0.1484426,63.15994195736264,0.0,0.0,0.0,63.15994195736264,,nircam4
8656,9359.0586,3038.2346,214.7153596,52.7454464,0.0,F150W,12.38796,0.1785864,69.36676029081721,0.0,0.0,0.0,69.36676029081721,,nircam4
8656,9359.0586,3038.2346,214.7153596,52.7454464,0.0,F200W,19.64411,0.1508324,130.23799926275788,0.0,0.0,0.0,130.23799926275788,,nircam4
8656,9359.0586,3038.2346,214.7153596,52.7454464,0.0,F277W,18.14892,0.1263025,143.69406781338452,0.10110694719529087,0.0025850030030181432,39.11289351588472,104.5811742974998,3.67382862520838,nircam4
8656,9359.0586,3038.2346,214.7153596,52.7454464,0.0,F356W,19.06802,0.1353841,140.84386571244335,0.0,0.0,0.0,140.84386571244335,,nircam4
8656,9359.0586,3038.2346,214.7153596,52.7454464,0.0,F410M,17.37523,0.3048764,56.99106260766658,0.0,0.0,0.0,56.99106260766658,,nircam4
8656,9359.0586,3038.2346,214.7153596,52.7454464,0.0,F444W,17.02918,0.2522404,67.51170708578007,0.0,0.0,0.0,67.51170708578007,,nircam4
3932,1465.3718,1536.15,214.8013899,52.7875674,0.381,F606W,0.01850427,0.01825534,1.0136360100660957,0.0,0.0,0.0,1.0136360100660957,,nircam4
3932,1465.3718,1536.15,214.8013899,52.7875674,0.381,F814W,0.02944848,0.01282883,2.295492262349723,0.0,0.0,0.0,2.295492262349723,,nircam4
3932,1465.3718,1536.15,214.8013899,52.7875674,0.381,F115W,0.1041343,0.02219368,4.692069994701194,0.0,0.0,0.0,4.692069994701194,,nircam4
3932,1465.3718,1536.15,214.8013899,52.7875674,0.381,F150W,0.1232288,0.02670049,4.615226162516119,0.0,0.0,0.0,4.615226162516119,,nircam4
3932,1465.3718,1536.15,214.8013899,52.7875674,0.381,F200W,0.1920534,0.02255099,8.516406596783556,0.0,0.0,0.0,8.516406596783556,,nircam4
3932,1465.3718,1536.15,214.8013899,52.7875674,0.381,F277W,0.2249404,0.01888351,11.91200152937669,0.0059662470646863605,0.0016879274582257719,3.5346584568021964,8.377343072574494,3.370057298309232,nircam4
3932,1465.3718,1536.15,214.8013899,52.7875674,0.381,F356W,0.05147042,0.0202413,2.5428416159041167,0.0,0.0,0.0,2.5428416159041167,,nircam4
3932,1465.3718,1536.15,214.8013899,52.7875674,0.381,F410M,0.1893027,0.04558214,4.153001592290313,0.0,0.0,0.0,4.153001592290313,,nircam4
3932,1465.3718,1536.15,214.8013899,52.7875674,0.381,F444W,0.1241124,0.03771251,3.2910140428202737,0.0,0.0,0.0,3.2910140428202737,,nircam4
