source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
4257	F444W	7051.96	1740.0359	0	z10-15	nircam1
4929	F444W	8485.9131	2004.0	0	z10-15	nircam1
5596	F444W	7707.5063	2267.8481	0	z10-15	nircam1
5688	F444W	2882.1343	2319.9353	0	z10-15	nircam1
6716	F444W	2465.6184	2666.7346	0	z10-15	nircam1
7250	F444W	225.2887	2880.2239	0	z10-15	nircam1
7959	F444W	8875.4463	3156.9211	0	z10-15	nircam1
8325	F444W	2341.8086	3303.2354	0	z10-15	nircam1
8677	F444W	6023.9458	3438.5928	0	z10-15	nircam1
8903	F444W	3544.0154	3528.3662	0	z10-15	nircam1
9074	F444W	3725.7791	3572.3826	0	z10-15	nircam1
9286	F444W	7938.978	3642.0706	0	z10-15	nircam1
10838	F444W	660.1631	4467.5889	0	z10-15	nircam1
11544	F444W	2337.3613	4167.2871	0	z10-15	nircam1
11933	F444W	2084.1011	3865.3171	0	z10-15	nircam1
