source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
7955	F150W	4001.8228	3013.7764	0	z10-15	nircam10
8317	F150W	10285.748	3133.6284	0	z10-15	nircam10
9108	F150W	2429.5166	3389.4639	0	z10-15	nircam10
9314	F150W	6113.6455	3483.5259	0	z10-15	nircam10
9597	F150W	9184.8252	3598.6956	0	z10-15	nircam10
10044	F150W	1188.1871	3887.615	0	z10-15	nircam10
10059	F150W	7802.9292	4615.9404	0	z10-15	nircam10
292	F200W	4501.8364	268.3943	0	z10-15	nircam10
440	F200W	10032.5674	319.1968	0	z10-15	nircam10
988	F200W	9209.3311	596.6603	0	z10-15	nircam10
1513	F200W	4486.3521	834.0985	0	z10-15	nircam10
2621	F200W	2514.0081	1249.8309	0	z10-15	nircam10
3693	F200W	2393.3904	1627.1633	0	z10-15	nircam10
4464	F200W	2387.7395	1889.7532	0	z10-15	nircam10
5066	F200W	10290.2881	2113.429	0	z10-15	nircam10
5597	F200W	8715.0801	2255.512	0	z10-15	nircam10
6053	F200W	3259.8325	2412.5645	0	z10-15	nircam10
6834	F200W	4444.7632	2644.969	0	z10-15	nircam10
7011	F200W	2082.8691	2698.7295	0	z10-15	nircam10
7172	F200W	173.8371	2751.1814	0	z10-15	nircam10
7955	F200W	4001.8228	3013.7764	0	z10-15	nircam10
8317	F200W	10285.748	3133.6284	0	z10-15	nircam10
9108	F200W	2429.5166	3389.4639	0	z10-15	nircam10
9314	F200W	6113.6455	3483.5259	0	z10-15	nircam10
9597	F200W	9184.8252	3598.6956	0	z10-15	nircam10
10044	F200W	1188.1871	3887.615	0	z10-15	nircam10
10059	F200W	7802.9292	4615.9404	0	z10-15	nircam10
292	F277W	4501.8364	268.3943	0	z10-15	nircam10
440	F277W	10032.5674	319.1968	0	z10-15	nircam10
988	F277W	9209.3311	596.6603	0	z10-15	nircam10
1513	F277W	4486.3521	834.0985	0	z10-15	nircam10
2621	F277W	2514.0081	1249.8309	0	z10-15	nircam10
3693	F277W	2393.3904	1627.1633	0	z10-15	nircam10
4464	F277W	2387.7395	1889.7532	0	z10-15	nircam10
5066	F277W	10290.2881	2113.429	0	z10-15	nircam10
5597	F277W	8715.0801	2255.512	0	z10-15	nircam10
6053	F277W	3259.8325	2412.5645	0	z10-15	nircam10
6834	F277W	4444.7632	2644.969	0	z10-15	nircam10
7011	F277W	2082.8691	2698.7295	0	z10-15	nircam10
7172	F277W	173.8371	2751.1814	0	z10-15	nircam10
7955	F277W	4001.8228	3013.7764	0	z10-15	nircam10
8317	F277W	10285.748	3133.6284	0	z10-15	nircam10
9108	F277W	2429.5166	3389.4639	0	z10-15	nircam10
9314	F277W	6113.6455	3483.5259	0	z10-15	nircam10
9597	F277W	9184.8252	3598.6956	0	z10-15	nircam10
10044	F277W	1188.1871	3887.615	0	z10-15	nircam10
10059	F277W	7802.9292	4615.9404	0	z10-15	nircam10
292	F356W	4501.8364	268.3943	0	z10-15	nircam10
440	F356W	10032.5674	319.1968	0	z10-15	nircam10
988	F356W	9209.3311	596.6603	0	z10-15	nircam10
1513	F356W	4486.3521	834.0985	0	z10-15	nircam10
2621	F356W	2514.0081	1249.8309	0	z10-15	nircam10
3693	F356W	2393.3904	1627.1633	0	z10-15	nircam10
4464	F356W	2387.7395	1889.7532	0	z10-15	nircam10
5066	F356W	10290.2881	2113.429	0	z10-15	nircam10
5597	F356W	8715.0801	2255.512	0	z10-15	nircam10
6053	F356W	3259.8325	2412.5645	0	z10-15	nircam10
6834	F356W	4444.7632	2644.969	0	z10-15	nircam10
7011	F356W	2082.8691	2698.7295	0	z10-15	nircam10
7172	F356W	173.8371	2751.1814	0	z10-15	nircam10
7955	F356W	4001.8228	3013.7764	0	z10-15	nircam10
8317	F356W	10285.748	3133.6284	0	z10-15	nircam10
9108	F356W	2429.5166	3389.4639	0	z10-15	nircam10
9314	F356W	6113.6455	3483.5259	0	z10-15	nircam10
9597	F356W	9184.8252	3598.6956	0	z10-15	nircam10
10044	F356W	1188.1871	3887.615	0	z10-15	nircam10
10059	F356W	7802.9292	4615.9404	0	z10-15	nircam10
292	F410M	4501.8364	268.3943	0	z10-15	nircam10
440	F410M	10032.5674	319.1968	0	z10-15	nircam10
988	F410M	9209.3311	596.6603	0	z10-15	nircam10
1513	F410M	4486.3521	834.0985	0	z10-15	nircam10
2621	F410M	2514.0081	1249.8309	0	z10-15	nircam10
3693	F410M	2393.3904	1627.1633	0	z10-15	nircam10
4464	F410M	2387.7395	1889.7532	0	z10-15	nircam10
5066	F410M	10290.2881	2113.429	0	z10-15	nircam10
5597	F410M	8715.0801	2255.512	0	z10-15	nircam10
6053	F410M	3259.8325	2412.5645	0	z10-15	nircam10
6834	F410M	4444.7632	2644.969	0	z10-15	nircam10
7011	F410M	2082.8691	2698.7295	0	z10-15	nircam10
7172	F410M	173.8371	2751.1814	0	z10-15	nircam10
7955	F410M	4001.8228	3013.7764	0	z10-15	nircam10
8317	F410M	10285.748	3133.6284	0	z10-15	nircam10
9108	F410M	2429.5166	3389.4639	0	z10-15	nircam10
9314	F410M	6113.6455	3483.5259	0	z10-15	nircam10
9597	F410M	9184.8252	3598.6956	0	z10-15	nircam10
10044	F410M	1188.1871	3887.615	0	z10-15	nircam10
10059	F410M	7802.9292	4615.9404	0	z10-15	nircam10
292	F444W	4501.8364	268.3943	0	z10-15	nircam10
440	F444W	10032.5674	319.1968	0	z10-15	nircam10
988	F444W	9209.3311	596.6603	0	z10-15	nircam10
1513	F444W	4486.3521	834.0985	0	z10-15	nircam10
2621	F444W	2514.0081	1249.8309	0	z10-15	nircam10
3693	F444W	2393.3904	1627.1633	0	z10-15	nircam10
4464	F444W	2387.7395	1889.7532	0	z10-15	nircam10
5066	F444W	10290.2881	2113.429	0	z10-15	nircam10
5597	F444W	8715.0801	2255.512	0	z10-15	nircam10
6053	F444W	3259.8325	2412.5645	0	z10-15	nircam10
6834	F444W	4444.7632	2644.969	0	z10-15	nircam10
7011	F444W	2082.8691	2698.7295	0	z10-15	nircam10
7172	F444W	173.8371	2751.1814	0	z10-15	nircam10
7955	F444W	4001.8228	3013.7764	0	z10-15	nircam10
8317	F444W	10285.748	3133.6284	0	z10-15	nircam10
9108	F444W	2429.5166	3389.4639	0	z10-15	nircam10
9314	F444W	6113.6455	3483.5259	0	z10-15	nircam10
9597	F444W	9184.8252	3598.6956	0	z10-15	nircam10
10044	F444W	1188.1871	3887.615	0	z10-15	nircam10
10059	F444W	7802.9292	4615.9404	0	z10-15	nircam10
