NUMBER,X_IMAGE,Y_IMAGE,MAG_AUTO,MAGERR_AUTO,MAG_APER,MAGERR_APER,CLASS_STAR,FLUX_AUTO,FLUXERR_AUTO,FLUX_APER,FLUXERR_APER,ALPHA_J2000,DELTA_J2000,SNR,pointing
9673,3532.2029,3240.3887,30.0734,0.0976,29.8778,0.1112,0.63,0.1604172,0.01442252,0.1920742,0.01966969,214.7650652,52.7836044,11.122688684085723,nircam4
9773,2086.9976,3277.2842,30.4762,0.0873,30.281,0.1615,0.691,0.1106967,0.008901772,0.1324917,0.01969988,214.7775462,52.792994,12.435355567408376,nircam4
9942,3413.3721,3316.0842,29.4716,0.0883,29.6577,0.091,0.629,0.2792253,0.02269515,0.2352419,0.01971999,214.7653271,52.7847678,12.303302688019247,nircam4
9962,3983.6506,3324.8953,30.2285,0.0998,30.5161,0.2009,0.707,0.139059,0.0127842,0.1066991,0.01974007,214.7601577,52.7811881,10.8774111794246,nircam4
9976,3434.3916,3330.2393,30.397,0.113,31.1401,0.3567,0.538,0.119075,0.01239074,0.06005513,0.01972501,214.7649911,52.7847103,9.609999079958097,nircam4
9984,2557.5288,3327.324,28.681,0.0505,28.8894,0.0449,0.252,0.5783599,0.02689013,0.4773762,0.01974509,214.7728295,52.7902713,21.508259722061588,nircam4
10087,3079.4485,3357.0225,30.3807,0.1149,30.6191,0.2207,0.287,0.1208736,0.0127842,0.09704543,0.01971999,214.7678697,52.787112,9.454920918008165,nircam4
10095,3642.4922,3356.4917,29.9858,0.1068,29.7946,0.1035,0.112,0.1738929,0.01709395,0.207382,0.01976514,214.7628624,52.7835281,10.172774578140219,nircam4
10184,2269.4719,3385.9246,29.7747,0.0793,29.5973,0.0862,0.129,0.2112147,0.01541832,0.2486967,0.01973505,214.7747785,52.7924187,13.698943853805085,nircam4
10217,2346.8516,3408.5054,28.5246,0.0448,28.6974,0.0376,0.287,0.6679972,0.02752721,0.5696817,0.01974007,214.7738519,52.7920482,24.266796380744722,nircam4
10222,3144.7622,3399.2126,29.2936,0.0994,30.1322,0.1409,0.473,0.3289687,0.03010524,0.1519645,0.01971999,214.7668445,52.7869238,10.927290398614993,nircam4
10328,2223.157,3432.0002,30.1753,0.106,29.9018,0.114,0.377,0.146048,0.01424979,0.1878814,0.01971999,214.7747064,52.7929614,10.249133496002399,nircam4
10442,3846.425,3471.0093,29.9321,0.1316,30.2556,0.1579,0.376,0.1827148,0.02214288,0.1356374,0.01971999,214.7598427,52.7828476,8.251627611223112,nircam4
10482,8191.8413,3487.1375,30.2496,0.1189,29.8605,0.1097,0.407,0.1363841,0.01492873,0.1951662,0.01971496,214.7210157,52.7552894,9.135679994212502,nircam4
10494,2427.4058,3492.1819,28.373,0.0461,29.2312,0.0614,0.536,0.7680994,0.0326314,0.3484262,0.01970994,214.7722545,52.7919866,23.538659082969165,nircam4
10523,1978.333,3502.3945,30.4639,0.1058,29.9012,0.1139,0.354,0.1119563,0.0109024,0.1879843,0.01971496,214.7761466,52.7948974,10.268959128265337,nircam4
10582,3597.5918,3520.1086,30.0112,0.1199,29.8544,0.109,0.369,0.1698819,0.01875192,0.1962603,0.01969486,214.7615416,52.7846947,9.059440313311917,nircam4
10584,2205.4036,3534.7283,29.4998,0.0722,29.3841,0.0707,0.647,0.2720721,0.01807958,0.3026791,0.01970491,214.7737842,52.7936275,15.04858519943494,nircam4
10623,3746.2305,3527.4353,29.7062,0.0832,29.793,0.1031,0.471,0.2249726,0.01723821,0.2076908,0.01972501,214.7601413,52.7837887,13.05080979985741,nircam4
10653,8865.3076,3544.8782,27.7805,0.0376,28.9388,0.047,0.074,1.325596,0.04587868,0.4561337,0.01976013,214.7144217,52.7513144,28.893507834139953,nircam4
10658,9486.2549,3542.8259,29.2872,0.0598,29.1351,0.0563,0.26,0.3309167,0.01821604,0.3806892,0.01972501,214.7089244,52.7473516,18.166226029367525,nircam4
10720,3482.8752,3562.1406,30.2914,0.1552,30.3172,0.1672,0.359,0.1312359,0.01875192,0.1281549,0.01973505,214.7621208,52.7856506,6.99853135038972,nircam4
10796,191.5976,3592.9573,30.1216,0.1091,30.5214,0.2017,0.05,0.153445,0.01541832,0.1061831,0.01971999,214.7911121,52.8067464,9.952121891360408,nircam4
10814,8128.0337,3595.5686,28.4455,0.0435,28.7887,0.0409,0.038,0.7184756,0.02875906,0.5237374,0.01972501,214.7204429,52.7562788,24.982582879968955,nircam4
10909,1486.95,3633.4387,29.3489,0.0651,29.2748,0.064,0.081,0.3126493,0.01875192,0.3347153,0.01972501,214.7791453,52.7987279,16.67292202611786,nircam4
10958,2669.9363,3646.7109,29.9115,0.0988,29.8952,0.1135,0.58,0.186208,0.01694847,0.189021,0.0197501,214.7684696,52.7912763,10.986714434990297,nircam4
10996,4374.6475,3665.1411,30.2073,0.1342,30.088,0.1354,0.456,0.1417987,0.01752316,0.1582683,0.01973505,214.7530995,52.7805329,8.09207357577058,nircam4
11150,3347.636,3735.1941,30.5864,0.0871,29.7217,0.0966,0.691,0.1000143,0.008023948,0.2217895,0.01972501,214.7615049,52.7874426,12.46447509380669,nircam4
11201,3071.8804,3756.3032,29.6225,0.077,29.6962,0.0945,0.752,0.2430016,0.01723821,0.2270472,0.01975512,214.763738,52.7893101,14.096684052462525,nircam4
11240,8129.6304,3783.6287,28.2983,0.0469,28.7426,0.0392,0.037,0.8228149,0.03553747,0.5464708,0.01971999,214.7184513,52.7572806,23.153446207622544,nircam4
11267,8148.9785,4513.8652,27.2183,0.0231,27.8357,0.017,0.005,2.224683,0.04736588,1.259865,0.01970994,214.7106003,52.7610862,46.96804957492609,nircam4
11312,8093.229,4147.0244,27.4112,0.0256,27.8989,0.018,0.001,1.862689,0.04394898,1.18863,0.01971999,214.7149537,52.7594674,42.38298590775031,nircam4
11313,4436.9258,4500.5425,29.2484,0.0451,28.6292,0.0353,0.762,0.3429761,0.01424979,0.6066331,0.01973505,214.743759,52.7846339,24.068852944499532,nircam4
11428,1605.533,4304.5205,28.3886,0.0197,27.8902,0.0179,0.764,0.7571123,0.01371855,1.198239,0.0197501,214.7710304,52.8015879,55.1889448957798,nircam4
11459,8157.4692,3883.6006,27.5809,0.0395,28.4274,0.0293,0.0,1.593149,0.0579043,0.7305248,0.01970994,214.7171526,52.7576413,27.513483454596635,nircam4
11465,3923.7419,4506.2031,30.4168,0.1113,29.743,0.0984,0.084,0.1169164,0.01198438,0.2174719,0.01970994,214.7482671,52.7879289,9.755732044544649,nircam4
11478,8950.8672,4296.8564,29.076,0.0567,28.9856,0.049,0.008,0.4019738,0.02099479,0.4368775,0.01973003,214.7057543,52.7548153,19.146359644464173,nircam4
11487,8270.251,4017.9253,27.4974,0.0352,28.5765,0.0336,0.0,1.720513,0.05572502,0.6368011,0.01972501,214.7147375,52.7576463,30.87505397037094,nircam4
11490,2694.9758,4497.6714,29.4967,0.068,29.4225,0.0733,0.781,0.2728569,0.01709395,0.2921647,0.01973003,214.7592962,52.7956991,15.962191301600859,nircam4
11504,3059.3469,4469.8057,29.7601,0.0845,29.574,0.0842,0.497,0.2140677,0.01665369,0.2540944,0.01970994,214.756345,52.7932314,12.854070179041402,nircam4
11524,4438.0049,4425.5288,29.8318,0.0809,29.6701,0.092,0.715,0.2003913,0.01492873,0.23257,0.01970491,214.7445384,52.7842232,13.423198088517912,nircam4
11539,4297.9473,4053.4463,30.2409,0.1112,30.1254,0.1401,0.687,0.1374784,0.01407494,0.1529179,0.01973003,214.7496984,52.7831112,9.767601140750868,nircam4
11582,1222.2008,4407.4028,28.6379,0.0555,29.4968,0.0783,0.706,0.6017703,0.03075624,0.2728376,0.01965962,214.7733628,52.8045798,19.56579542883005,nircam4
11593,10284.9961,4337.9995,28.4475,0.0443,28.9977,0.0494,0.452,0.7171435,0.02927113,0.4320249,0.01965962,214.693466,52.746545,24.500027843134177,nircam4
11704,8101.7847,4568.7969,28.6793,0.067,29.2418,0.0619,0.001,0.5792937,0.03574591,0.3450506,0.01967473,214.7104421,52.7616821,16.205873623024285,nircam4
11760,4438.9824,4388.1382,29.6046,0.0918,29.6554,0.0908,0.671,0.2470472,0.02087651,0.2357451,0.01971496,214.744923,52.7840157,11.833740409675755,nircam4
11835,10282.873,4331.8047,29.349,0.0818,29.4472,0.0749,0.521,0.3126158,0.02355188,0.2855874,0.01970491,214.69355,52.7465252,13.273496638060315,nircam4
12007,7713.4717,4606.2451,28.6497,0.0387,28.6691,0.0366,0.209,0.5953084,0.02122937,0.5847633,0.01970994,214.7135007,52.7643548,28.04173651879448,nircam4
12061,8163.9502,4285.4771,29.3354,0.0874,29.5906,0.0856,0.109,0.3165607,0.02547136,0.2502575,0.01971999,214.712869,52.7597622,12.428103564159903,nircam4
12112,2508.7976,4264.9624,30.3366,0.0792,30.181,0.1475,0.794,0.1258832,0.009175736,0.1452772,0.01972501,214.7634019,52.7956302,13.719139260327454,nircam4
12123,7777.458,4117.2954,29.9564,0.1269,30.2014,0.1504,0.556,0.1786633,0.02087651,0.1425809,0.01974007,214.7180738,52.7613169,8.558101904964,nircam4
12217,1019.4064,3871.7405,29.5832,0.09,29.6278,0.0885,0.374,0.251956,0.02087651,0.2418242,0.01970994,214.780804,52.8029845,12.068875496910163,nircam4
12519,6835.3193,4172.1753,29.8631,0.0985,29.8304,0.1067,0.655,0.1946944,0.01766391,0.200647,0.01971496,214.7258747,52.7676073,11.022157608366436,nircam4
12787,8112.9297,3830.3733,28.4153,0.0542,28.8521,0.0433,0.001,0.7387257,0.03683764,0.4940585,0.01971999,214.7181083,52.7576383,20.053556633921175,nircam4
12869,4031.6365,4506.9375,29.9099,0.1188,30.289,0.1629,0.354,0.1864831,0.02039652,0.1315228,0.01972501,214.747299,52.7872465,9.142888100519109,nircam4
12901,1960.593,4491.9575,29.2551,0.0713,29.3813,0.0706,0.551,0.3408569,0.02236542,0.303449,0.01972501,214.7658963,52.8003392,15.240353188091259,nircam4
12932,9463.168,3845.1167,30.0823,0.1433,30.2149,0.152,0.366,0.15911,0.02099479,0.1408187,0.01971496,214.7059513,52.7491247,7.578546868056313,nircam4
518,2730.8645,549.4676,37.4543,0.1255,36.0793,0.0669,0.352,0.0001790155,2.068598e-05,0.0006351433,3.910989e-05,214.9932179,52.9003628,8.653953063862577,nircam5
540,1858.8896,556.8019,36.2479,0.0671,35.9272,0.058,0.356,0.0005437914,3.358759e-05,0.0007306576,3.903024e-05,215.0009547,52.905933,16.190247648015234,nircam5
552,4132.4536,562.4879,36.5322,0.0549,35.2191,0.0303,0.059,0.000418542,2.11509e-05,0.00140265,3.908999e-05,214.9805252,52.8915423,19.78837779952626,nircam5
561,1928.9048,568.3525,35.5465,0.0526,36.075,0.0666,0.352,0.001037545,5.028478e-05,0.0006377046,3.908999e-05,215.0002058,52.9055514,20.63338051792212,nircam5
581,10558.3535,582.2521,34.9369,0.0225,34.8577,0.0217,0.007,0.001819052,3.768133e-05,0.001956749,3.909994e-05,214.9228185,52.85087,48.27462300295663,nircam5
666,6447.9829,611.3049,36.6122,0.1606,37.5327,0.2546,0.347,0.0003887874,5.750284e-05,0.0001665357,3.90402e-05,214.9592802,52.8771148,6.761186056201746,nircam5
1012,8045.6328,691.6757,35.7386,0.043,35.5733,0.0419,0.456,0.0008692761,3.444528e-05,0.001012229,3.908004e-05,214.944139,52.8674101,25.23643587742646,nircam5
1550,5073.5654,929.5045,35.7701,0.0409,35.3276,0.0334,0.101,0.0008444378,3.180288e-05,0.001269355,3.908004e-05,214.9682382,52.8875546,26.552243067294537,nircam5
1563,5186.0352,933.3958,36.4896,0.1595,37.5289,0.2539,0.019,0.0004352723,6.391083e-05,0.0001671349,3.908004e-05,214.9671903,52.886862,6.810618794967927,nircam5
2879,3022.8013,1435.5958,31.8332,0.0011,32.1752,0.0018,0.647,0.0317194,3.087187e-05,0.02314797,3.898037e-05,214.9812833,52.9032998,1027.453147476975,nircam5
14147,1899.1439,4966.9082,36.1814,0.0764,36.201,0.0748,0.354,0.0005781743,4.066065e-05,0.0005678144,3.910989e-05,214.9541928,52.9295071,14.219504607034073,nircam5
58,755.495,164.7754,28.8479,0.0688,29.4558,0.0761,0.493,0.4959431,0.03140016,0.283322,0.01985414,214.9189929,52.8489059,15.794285761601214,nircam6
68,1310.2764,185.5237,29.1985,0.0636,29.2146,0.0611,0.001,0.3590836,0.02103997,0.3538027,0.01989969,214.9138162,52.8454958,17.066735361314677,nircam6
97,755.1567,176.6732,27.9596,0.0339,29.0013,0.0501,0.626,1.124037,0.03510645,0.4306073,0.01986934,214.9188708,52.8489723,32.01796251116248,nircam6
100,3633.606,184.5784,27.1277,0.0245,28.3146,0.0266,0.0,2.418342,0.05447909,0.8105356,0.01986934,214.8930691,52.8307383,44.39027891251487,nircam6
101,4340.6289,168.9216,30.0831,0.1643,30.257,0.1593,0.66,0.1589891,0.02405209,0.1354577,0.0198744,214.8869199,52.8261637,6.610198947367983,nircam6
115,3064.9197,184.0515,29.0451,0.053,29.0893,0.0544,0.152,0.4135783,0.02018582,0.3970912,0.0198744,214.8981541,52.8343468,20.488555827803875,nircam6
132,4361.1338,174.4501,30.0699,0.066,29.7636,0.1011,0.761,0.16093,0.009776439,0.2133869,0.01986934,214.8866786,52.8260633,16.46100384812916,nircam6
150,1458.6709,204.0636,27.824,0.038,28.6295,0.0356,0.004,1.273522,0.04457613,0.606461,0.01988452,214.9122951,52.8446537,28.569595431456253,nircam6
178,3381.7871,189.7061,28.3507,0.0433,29.2784,0.0646,0.149,0.7840041,0.03123955,0.3336124,0.01985414,214.8952643,52.8323651,25.09652347745086,nircam6
334,7035.0962,276.9497,28.7148,0.0501,28.9111,0.0462,0.344,0.5606514,0.02586602,0.4679307,0.01989464,214.8617343,52.8096316,21.675209406008346,nircam6
344,7792.0762,278.7755,29.4203,0.0735,29.4355,0.0748,0.066,0.2927564,0.01980848,0.2886774,0.01987946,214.854962,52.8048323,14.779347027131816,nircam6
363,8677.8701,283.872,28.6807,0.0367,28.7041,0.0382,0.616,0.5785132,0.01955288,0.5662097,0.01989464,214.847008,52.7992317,29.587109418152206,nircam6
432,8168.3486,290.4023,30.081,0.0765,30.1151,0.1398,0.754,0.159296,0.01121434,0.1543743,0.0198744,214.8514835,52.8025043,14.204670092042866,nircam6
438,9766.2656,294.1697,29.0496,0.069,29.4337,0.0746,0.084,0.4118932,0.02615612,0.2891409,0.0198744,214.8371951,52.7923713,15.747488541878536,nircam6
449,7005.8862,303.447,29.6783,0.0708,29.5502,0.0831,0.101,0.2308327,0.01504562,0.2597328,0.01986427,214.8617165,52.80996,15.342185965084857,nircam6
460,7691.6772,305.0653,30.1104,0.1133,30.0033,0.1263,0.403,0.1550356,0.01617356,0.1711134,0.01989969,214.8555813,52.8056119,9.585743645802161,nircam6
491,6942.2046,310.8455,30.2228,0.1169,30.1191,0.1403,0.536,0.1397952,0.01504562,0.1538014,0.0198744,214.8622069,52.8104045,9.291421689501663,nircam6
494,6048.1899,306.6233,30.978,0.144,30.5557,0.2098,0.37,0.06972881,0.009247585,0.1028799,0.0198744,214.8702291,52.8160609,7.540218338085025,nircam6
505,9328.8975,319.198,29.8048,0.1203,30.0318,0.1293,0.459,0.205438,0.02276263,0.1666828,0.01984907,214.8408315,52.7952855,9.025231267212972,nircam6
521,8167.8232,327.8062,29.7381,0.0978,30.1263,0.1412,0.589,0.2184528,0.01968109,0.1527846,0.01986934,214.8510951,52.8027094,11.099629136394377,nircam6
538,7433.9683,335.0142,29.5886,0.0801,29.5222,0.081,0.614,0.25071,0.01849517,0.2665121,0.0198744,214.8575655,52.8074107,13.555430958461047,nircam6
626,8207.541,372.7255,28.875,0.0574,29.014,0.0508,0.314,0.4837477,0.02557264,0.4255926,0.01988958,214.8502688,52.8026992,18.916611659961582,nircam6
913,2330.6926,531.3361,28.3501,0.0393,28.7545,0.04,0.021,0.7844647,0.02837029,0.5405282,0.01990475,214.9010627,52.8408832,27.650922849220084,nircam6
950,2316.9395,539.7341,28.6696,0.064,29.1157,0.0557,0.005,0.5844815,0.0344556,0.3875423,0.01988452,214.9010973,52.8410159,16.963323813835775,nircam6
1079,6360.6465,608.8475,28.5004,0.0499,29.094,0.0546,0.023,0.6830661,0.03140016,0.3953897,0.01987946,214.8642641,52.8157062,21.75358660592812,nircam6
1084,3434.1099,609.7004,30.676,0.1449,29.8294,0.1077,0.369,0.09208644,0.0122847,0.2008319,0.01991991,214.8903822,52.8342991,7.496026765000367,nircam6
1265,2408.5737,698.5897,27.5688,0.0298,28.2704,0.0256,0.0,1.611034,0.04417939,0.8442073,0.0198744,214.8986086,52.8412913,36.465736625154854,nircam6
1408,7581.4502,767.2176,28.3445,0.0478,28.7504,0.0398,0.0,0.7885081,0.03467391,0.5425648,0.0198744,214.8517072,52.8088043,22.74067447253569,nircam6
1457,2570.8838,793.0489,26.9806,0.0279,28.5774,0.0339,0.0,2.769374,0.07103205,0.6363072,0.01986934,214.8961655,52.8407703,38.98766824271579,nircam6
1462,10284.4736,781.929,29.4479,0.0853,29.4261,0.0742,0.072,0.285389,0.02242869,0.2911822,0.01989464,214.8274496,52.7917074,12.724283049968589,nircam6
1910,2369.2861,972.2349,29.7438,0.0718,29.5895,0.0861,0.717,0.2173135,0.01436137,0.250504,0.01986934,214.8960827,52.8430174,15.131808455599987,nircam6
2156,3911.1743,1081.6962,29.6494,0.089,29.7689,0.1016,0.353,0.2370512,0.01942381,0.2123419,0.01986427,214.8811597,52.8338158,12.204155621373973,nircam6
2232,602.3416,1117.5652,29.2669,0.0879,29.3811,0.0711,0.057,0.3371732,0.02728568,0.3034924,0.0198744,214.9103447,52.8550213,12.357148511600224,nircam6
2286,6124.8901,1141.0125,29.2797,0.0871,29.5037,0.0796,0.012,0.3332038,0.02672687,0.2710927,0.01985921,214.860774,52.820074,12.466996696582877,nircam6
2334,2817.0771,1160.1034,29.7166,0.1187,29.8076,0.1055,0.38,0.222832,0.02436379,0.204903,0.0199098,214.8901072,52.8411875,9.146031877634801,nircam6
2374,6034.3394,1169.3286,30.6195,0.1123,30.5902,0.2167,0.731,0.09700695,0.01003041,0.09966201,0.01988452,214.8612845,52.8208019,9.671284623460057,nircam6
2444,8045.2612,1199.9268,29.3995,0.0761,29.5528,0.0833,0.736,0.2984118,0.02092009,0.2591019,0.01988452,214.8430218,52.8081905,14.264365019462154,nircam6
2534,9802.7061,1238.8838,28.8114,0.0752,29.1154,0.0558,0.004,0.5129185,0.03553372,0.3876701,0.01992496,214.8269413,52.7972322,14.434697521115158,nircam6
2554,9788.0215,1242.3024,30.4063,0.1203,29.9364,0.1185,0.573,0.1180561,0.01307806,0.181996,0.01985414,214.8270363,52.797344,9.027034590757344,nircam6
2589,6171.6729,1259.5945,27.5044,0.0282,28.4748,0.0308,0.0,1.709463,0.04434986,0.6993351,0.01985921,214.8591099,52.8204163,38.54494692880654,nircam6
2631,7171.9087,1268.9846,29.7324,0.0675,29.2422,0.0625,0.652,0.2196161,0.01364284,0.3449388,0.01985414,214.8500864,52.814112,16.0975354105157,nircam6
2640,7057.4912,1275.771,29.7302,0.0946,29.6503,0.0911,0.529,0.2200542,0.01916308,0.2368625,0.01986427,214.8510358,52.8148756,11.483237558889282,nircam6
2660,7809.5269,1285.6593,29.4323,0.0552,29.1357,0.0568,0.654,0.2895345,0.01470747,0.3804873,0.01988452,214.8442232,52.8101506,19.686220675615857,nircam6
2707,4389.8643,1313.3546,27.687,0.0339,28.5959,0.0345,0.0,1.444787,0.04513686,0.6255087,0.01987946,214.8744498,52.832025,32.00902765500303,nircam6
2837,8182.4229,1347.7526,30.0667,0.1198,30.0983,0.1377,0.369,0.1614124,0.01780222,0.1567774,0.01987946,214.8402445,52.8081159,9.066981533763768,nircam6
2848,7906.1353,1352.4427,29.4325,0.091,29.4948,0.0789,0.083,0.2894828,0.02426033,0.2733258,0.01986934,214.8426594,52.8098968,11.932352115573035,nircam6
2925,8248.7646,1388.5536,30.1873,0.1106,29.8949,0.1142,0.38,0.1444336,0.01470747,0.1890764,0.01988452,214.8392239,52.8079143,9.820424586961591,nircam6
2927,6039.3286,1391.373,29.1653,0.077,29.8389,0.1084,0.478,0.3702411,0.02625211,0.1990917,0.01986934,214.8589056,52.8219677,14.103289221323543,nircam6
2936,7642.8271,1395.4082,29.8826,0.0936,29.9225,0.1171,0.667,0.1912316,0.01648165,0.1843336,0.0198744,214.8445564,52.8118015,11.602697545452063,nircam6
2984,7036.4531,1412.873,28.8696,0.0496,29.1548,0.0577,0.096,0.4861281,0.02220327,0.3738572,0.0198744,214.8497822,52.8157486,21.894437170741067,nircam6
3050,3716.4495,1444.6516,30.5745,0.1275,30.3288,0.1703,0.248,0.1011095,0.01186815,0.1267871,0.01988452,214.8790826,52.8370106,8.519398558326278,nircam6
3104,8360.5234,1460.4177,29.2064,0.0764,29.3259,0.0676,0.554,0.3564971,0.02507604,0.3193327,0.0198744,214.8374717,52.8075915,14.216642659686299,nircam6
3216,7166.3306,1500.1423,28.5032,0.0477,29.099,0.0549,0.728,0.6812659,0.0299236,0.3935579,0.01987946,214.8477061,52.8153939,22.76684289323477,nircam6
3234,2388.7185,1506.0818,29.1815,0.0804,29.2975,0.066,0.425,0.3647664,0.02700772,0.3277898,0.01991486,214.8902961,52.8457746,13.506004949695864,nircam6
3236,8210.3896,1507.1814,29.3251,0.0766,29.3485,0.069,0.012,0.3195738,0.02254055,0.3127623,0.01986427,214.8383191,52.8087977,14.177728582488006,nircam6
3255,6504.1646,1516.0233,30.5416,0.1145,30.183,0.1489,0.619,0.1042241,0.01098777,0.1450106,0.01987946,214.8534471,52.8196867,9.485464293482664,nircam6
3261,7108.0107,1517.3414,29.7384,0.0812,29.8088,0.1054,0.072,0.2183878,0.01632833,0.2046904,0.01986427,214.8480455,52.8158572,13.374778682204488,nircam6
3388,7226.5659,1577.3383,30.3976,0.1158,30.9013,0.2885,0.432,0.1190057,0.01268758,0.07483409,0.01987946,214.8463571,52.8154274,9.379700462972451,nircam6
3426,7376.6265,1592.9935,30.1174,0.1173,29.9007,0.1148,0.529,0.1540499,0.01663356,0.1880745,0.0198744,214.8448539,52.8145583,9.261390826738232,nircam6
3496,7233.5254,1618.9556,29.8483,0.1104,30.2495,0.1582,0.453,0.1973752,0.02006083,0.136393,0.01986934,214.8458575,52.8156076,9.838835182791538,nircam6
3497,1194.3406,1612.8191,29.0909,0.0667,29.2447,0.0627,0.639,0.3964883,0.02436379,0.3441234,0.01985921,214.8998458,52.8539352,16.27367088617986,nircam6
3554,2383.7263,1636.9933,28.9925,0.0736,28.9317,0.047,0.013,0.4341315,0.02941495,0.4591264,0.01985921,214.8889641,52.8465127,14.758872614095894,nircam6
3638,7316.6865,1662.0946,29.4167,0.085,29.4492,0.0759,0.507,0.293704,0.02298257,0.2850544,0.01992496,214.8446621,52.8153118,12.779423711099325,nircam6
3646,6026.9878,1673.4236,30.3195,0.0738,29.6594,0.0919,0.708,0.1278759,0.008686594,0.2348842,0.0198744,214.8560504,52.8235672,14.721063284412738,nircam6
3676,7192.9453,1675.2415,29.3045,0.0685,29.2411,0.0625,0.704,0.3257074,0.02055623,0.3452822,0.01986427,214.8456278,52.8161689,15.844704987247173,nircam6
3714,8390.4502,1693.4531,30.2915,0.1575,30.5807,0.2148,0.491,0.1312235,0.01903137,0.1005407,0.01988452,214.834755,52.8086576,6.895115800911863,nircam6
3767,8635.7373,1713.4348,29.9482,0.1124,30.02,0.1281,0.352,0.1800159,0.01863067,0.1685052,0.0198744,214.8323576,52.8072066,9.662341719326252,nircam6
3814,1861.8457,1721.0044,29.7074,0.1197,29.8287,0.1074,0.365,0.2247204,0.02477329,0.2009756,0.01986934,214.8927434,52.8502802,9.071076146930826,nircam6
3854,7706.8438,1736.6611,30.4556,0.1221,29.9812,0.1236,0.354,0.1128136,0.01268758,0.1746397,0.0198744,214.8403978,52.8132346,8.891656249655174,nircam6
3918,6842.0249,1750.6191,29.5832,0.0937,29.7587,0.1007,0.672,0.2519571,0.02174542,0.2143505,0.01987946,214.8479661,52.818805,11.586674343378972,nircam6
3938,6026.2031,1755.3864,30.2773,0.1334,29.5235,0.0809,0.583,0.1329529,0.01632833,0.2661989,0.01982879,214.8551956,52.8240141,8.14246772327605,nircam6
