X_IMAGE	Y_IMAGE	My_ID
8664.748	2606.0493	6576
8316.6982	2588.0105	6577
7821.9961	2588.511	6578
7974.2905	2593.3318	6579
8162.1978	2588.3552	6580
6844.5771	2590.7815	6581
3152.4197	2605.9387	6582
2991.4436	2634.3826	6583
712.3422	2588.9519	6584
4462.9834	2590.3206	6585
346.7994	2607.5576	6586
7132.7339	2587.55	6587
8301.9619	2600.469	6588
3078.8987	2596.5837	6589
7231.7959	2588.4231	6590
6799.1396	2588.6262	6591
7661.6338	2593.5415	6592
6721.2642	2588.3955	6593
6699.5107	2593.5037	6594
4385.9004	2598.4404	6595
7942.9067	2660.033	6596
7676.3228	2597.3169	6597
3924.7983	2594.8894	6598
8405.832	2595.0554	6599
861.7326	2610.072	6600
3718.4241	2696.0227	6601
6019.4517	2595.9424	6602
8919.0488	2591.4951	6603
270.0268	2599.4788	6604
4477.1831	2594.8337	6605
692.4854	2605.0085	6606
690.0	2607.0164	6607
9971.7676	2601.2312	6608
8594.6963	2616.1077	6609
8335.9346	2601.7871	6610
7033.1655	2619.9597	6611
9370.6885	2638.2639	6612
7781.9521	2604.3354	6613
3337.9827	2602.0842	6614
7789.8623	2600.1604	6615
6012.8315	2595.4504	6616
1986.4633	2602.2598	6617
1037.8566	2621.7976	6618
8071.7803	2596.3689	6619
6953.1724	2596.394	6620
8397.168	2611.8718	6621
4269.2666	2601.9897	6622
8032.2803	2603.6379	6623
8435.3965	2601.0164	6624
9249.2588	2604.6694	6625
740.902	2603.1748	6626
7232.377	2600.6624	6627
4293.1123	2611.0454	6628
2431.3267	2611.9155	6629
3782.8071	2601.6602	6630
6092.0088	2609.4739	6631
6755.8804	2601.3442	6633
6011.9956	2603.8157	6634
10323.9043	2632.5364	6635
8596.334	2608.0972	6636
8253.2998	2608.7493	6637
2421.303	2606.3706	6638
7142.2266	2606.8521	6639
1116.5991	2606.7886	6640
6013.2998	2637.2903	6642
749.4836	2673.8137	6643
3798.8887	2613.6333	6644
3519.572	2818.293	6645
6800.5508	2610.0681	6646
8837.9873	2610.761	6648
2866.9009	2633.1501	6649
9040.916	2648.9182	6650
3891.8105	2615.6721	6651
6869.5854	2631.8909	6652
7758.2983	2616.0896	6654
2715.3872	2625.5984	6655
7684.6562	2620.6282	6656
6022.2197	2617.2478	6657
8441.2686	2624.2676	6659
6878.0747	2670.0806	6660
6221.5127	2633.1536	6661
1990.6204	2616.1929	6662
6807.73	2616.0315	6663
8932.1855	2648.2952	6664
2220.7402	2637.8235	6665
8927.7217	2620.0562	6666
7072.8525	2621.1445	6667
6012.1558	2624.0364	6668
8041.3218	2618.7957	6669
8547.0908	2629.1267	6670
9707.1777	2936.6543	6671
8680.6445	2635.3162	6672
6480.1284	2624.1277	6673
2115.1487	2624.5034	6674
10058.5635	2623.981	6675
8552.7363	2637.8616	6676
8325.6064	2638.1792	6677
6011.8198	2631.5161	6678
6795.0308	2626.6067	6679
3332.1934	2627.0459	6680
4384.2563	2632.4045	6681
8405.2617	2625.4851	6682
7834.231	2985.9658	6683
7796.7866	2628.1245	6684
6854.6899	2630.0393	6685
8057.3867	2632.0693	6686
8466.6035	2647.9824	6687
7790.8423	2634.6528	6688
1163.6724	2656.6743	6689
9713.3418	2633.7971	6690
9789.8018	2717.4023	6691
3194.1125	2648.1467	6692
232.257	2634.3279	6693
1103.9772	2641.8171	6694
9224.7109	2631.9114	6695
10151.0107	2632.9856	6696
10235.9141	2638.5593	6697
6930.6567	2657.542	6698
1116.3676	2662.1748	6699
6146.541	2642.7585	6700
8098.1123	2633.094	6701
6930.8945	2647.9167	6702
4066.0247	2674.0635	6703
2887.8833	2705.2795	6704
8730.1279	2633.4626	6706
1912.2303	2646.0464	6707
8015.1353	2678.0132	6708
7294.145	2642.041	6709
1901.2173	2639.7344	6710
7052.6597	2647.135	6711
7871.2759	2635.3796	6712
6804.0264	2640.3262	6714
8786.7373	2652.2234	6715
7124.7363	2650.9355	6716
727.144	2648.8032	6717
8424.9658	2652.4636	6718
1281.4556	2652.437	6719
3889.8142	2653.3335	6720
961.2444	2656.7756	6722
8416.5586	2641.8025	6723
2947.9233	2654.5422	6724
1415.0474	2653.1038	6725
9084.9697	2654.9358	6726
1033.4176	2644.769	6727
8415.3711	2675.8157	6729
8178.2178	2650.114	6730
2473.5146	2768.427	6731
6840.9624	2649.4224	6733
8327.4502	2647.2761	6734
7082.3062	2649.2009	6735
6007.0981	2648.2551	6736
7931.2451	2656.231	6737
8247.375	2700.1855	6738
7719.0083	2657.7292	6739
2252.0564	2702.0476	6740
8081.21	2648.3989	6741
6960.1147	2653.106	6743
2056.9802	2650.4956	6744
9708.585	2658.095	6745
2013.6689	2654.248	6746
3339.113	2665.6912	6747
8996.7783	2651.6226	6748
9098.6885	2666.3838	6749
3029.2407	2703.4827	6750
7272.8218	2692.3364	6751
4009.4558	2675.2419	6752
8729.9326	2672.886	6753
7997.3394	2692.1394	6754
6454.5859	2666.0808	6755
10037.7803	2663.0754	6756
7763.3042	2708.1697	6757
8897.1426	2661.0237	6758
8215.8154	2653.4312	6759
8256.0566	2655.9856	6760
6823.2827	2655.9863	6761
3501.3643	2658.824	6762
10039.9414	2659.7473	6763
3802.5098	2659.519	6764
6148.6143	2658.0872	6765
4186.8066	2660.3962	6766
4449.2065	2660.9963	6767
8694.3174	2660.364	6768
8067.6055	2659.2036	6769
10192.0127	2707.3342	6770
1822.2297	2667.8965	6771
8101.1665	2657.5847	6773
10162.2549	2701.5667	6774
6110.8877	2681.7454	6775
1948.6367	2660.8196	6776
9970.7637	2666.9016	6777
8363.8223	2664.8081	6778
8052.8945	2659.3403	6779
2863.033	2669.9951	6780
377.0994	2676.1223	6781
9224.7842	2669.9609	6782
7787.9614	2660.3845	6783
8098.4136	2663.856	6784
6011.2056	2666.5525	6785
1286.9294	2701.7673	6786
6000.3115	2669.3281	6787
1416.5953	2703.7129	6788
7751.8525	2678.0735	6789
7935.5342	2669.4739	6790
8491.6113	2666.8059	6791
6043.3594	2855.0239	6792
3338.564	2674.6853	6793
8482.5869	2672.2319	6794
254.954	2713.2312	6795
3891.6758	2742.469	6796
3502.2036	2674.5962	6797
8215.2129	2670.3694	6798
8483.001	2675.0	6799
3337.4763	2681.3818	6800
8783.2344	2689.8936	6801
9948.5059	2676.2812	6802
6010.9897	2673.6189	6803
7654.6978	2676.5442	6805
7994.0361	2675.0164	6806
6423.4648	2741.7051	6807
1746.7456	2708.9343	6808
8383.5381	2689.1455	6809
2670.4175	2684.5002	6810
3502.4817	2683.2803	6811
9622.2197	2728.4565	6812
8254.666	2697.6187	6813
3895.6382	2785.1509	6814
3521.3831	2700.0542	6815
3415.4824	2736.7722	6816
8469.4766	2683.8325	6817
2875.2397	2711.6418	6818
6309.0103	2768.7085	6819
4063.1528	2688.3223	6820
8512.4004	2683.4172	6821
8396.6182	2707.0002	6822
1087.4086	2684.749	6823
10297.7676	2700.6968	6824
288.3893	2733.9688	6825
1800.5981	2681.5078	6826
6085.3994	2706.9927	6827
9157.6641	2687.1548	6828
6320.6387	2715.0833	6829
4011.4043	2777.1536	6830
6156.5547	2686.0881	6831
10253.9922	2703.9231	6832
1754.3893	2711.7576	6833
6011.0991	2686.3169	6834
8000.2407	2696.7085	6835
4176.8647	2714.5745	6836
8544.2686	2685.3831	6837
6449.8911	2690.4187	6838
1746.616	2690.7502	6839
787.4652	2708.5598	6840
3325.4438	2695.0159	6841
3092.9668	2687.8936	6842
1724.5784	2704.2095	6844
4440.4097	2715.9707	6845
6011.1992	2693.4629	6847
6256.4844	2715.8276	6848
9343.999	2724.4558	6849
1453.1296	2742.1045	6850
4478.0933	2690.4731	6851
7216.479	2710.426	6853
8401.4111	2702.7715	6854
7897.9233	2694.2349	6856
9141.8857	2697.2112	6857
1571.4946	2727.4226	6858
8373.9238	2693.479	6859
8399.4131	2710.7891	6860
4136.4502	2698.1404	6861
6735.8784	2698.8706	6862
8246.8799	2710.1909	6863
2962.9763	2768.2893	6864
8742.0264	2700.5852	6866
7961.2354	2698.6106	6867
6466.416	2734.2837	6868
8110.5161	2708.4653	6870
9001.2412	2758.5305	6871
2009.3077	2856.1074	6872
1388.4458	2851.1858	6873
6962.2939	2700.1667	6874
6011.2559	2706.9109	6875
3443.9949	2724.5593	6876
997.0771	2712.865	6877
1784.3351	2704.917	6878
3803.1274	2749.8501	6879
8969.7656	2765.9905	6880
2816.0566	2723.6892	6881
3378.4309	2716.3459	6882
8204.4512	2715.5178	6883
1527.9044	2736.2422	6884
2029.3524	2714.4504	6885
2864.842	2717.1941	6886
4365.3413	2707.9475	6887
4212.6387	2717.8655	6888
10122.5703	2717.7717	6889
8314.4434	2827.3252	6890
8407.0508	2726.4568	6892
8042.0674	2750.3354	6893
1247.9049	2714.0071	6894
1468.5111	2727.084	6895
855.0917	2770.2166	6896
9107.7842	2712.1912	6897
3774.8674	2741.6304	6898
2618.8997	2719.5225	6899
6010.9131	2714.1042	6900
9944.9014	2743.2727	6901
9917.584	2718.2722	6902
1113.6161	2746.6672	6903
9329.9678	2713.9006	6904
456.2064	2713.9824	6905
7987.3413	2714.1816	6906
2646.0088	2714.2231	6907
3100.5928	2791.8223	6908
8349.0225	2714.9631	6909
3968.4482	2724.7661	6910
10305.3721	2717.5129	6911
3958.3813	2822.8914	6912
2630.5571	2727.7859	6913
8943.9121	2724.551	6914
1542.7747	2778.9985	6915
6708.0625	2737.8579	6916
6418.2217	2735.3291	6917
3864.8447	2718.8447	6918
4012.9568	2749.8816	6919
7385.1484	2909.082	6920
10205.6963	2749.0486	6921
8301.0088	2717.0251	6922
6818.0059	2715.5571	6923
2615.1885	2719.5952	6924
8884.2334	2790.4468	6925
6010.6626	2720.0518	6926
411.0113	2783.0078	6927
8328.4883	2722.1145	6928
2497.1377	2726.4321	6929
6637.2241	2718.5154	6932
7221.5059	2747.7061	6933
8730.6777	2785.1997	6934
175.8354	2722.0408	6935
2914.5732	2755.8657	6936
6010.0522	2732.5779	6937
4381.9014	2722.9084	6938
8298.7393	2722.7964	6939
8389.4658	2734.0986	6940
7756.4092	2726.4573	6941
1629.053	2808.1265	6942
6793.6069	2723.7812	6943
8403.5244	2723.9778	6944
1582.168	2742.2307	6945
10152.874	2737.0825	6946
4266.8271	2737.2441	6947
8806.5186	2724.9722	6948
10141.5049	2728.4165	6949
6757.7881	2723.4475	6950
8355.6689	2726.8123	6951
9298.5674	2731.634	6952
7411.877	2824.0127	6954
8136.0083	2735.2673	6955
8741.3682	2741.3215	6956
9192.8838	2728.1497	6957
7595.6147	2730.905	6958
9521.7832	2725.3992	6959
8343.1816	2726.3164	6960
8907.5088	3018.2034	6961
9347.4229	2779.6655	6962
1701.1165	2764.7026	6963
6997.9551	2745.0093	6964
170.4453	2733.1697	6965
1912.4731	2730.625	6966
8994.4561	2760.3389	6967
2279.6841	2750.1443	6968
9057.1924	2734.4641	6969
9448.2461	2743.7117	6970
6630.4326	2744.53	6971
8000.2158	2732.3843	6972
795.2115	2753.7988	6973
8411.9375	2790.9875	6974
911.933	2813.1125	6975
9295.4814	2733.4958	6976
7743.7393	2733.377	6977
8256.6602	2735.6567	6978
8501.3965	2738.6846	6979
9812.4229	2757.2549	6980
3435.1558	2739.0906	6981
7080.6401	2912.1206	6982
565.2142	2738.0244	6983
4184.4844	2745.5469	6984
1697.3732	2752.9326	6985
7707.6699	2746.3708	6986
209.6867	2770.0674	6987
2935.6416	2757.2998	6988
10310.1201	2740.0205	6989
7891.7856	2831.4275	6990
3401.937	2782.9231	6991
1308.6931	2760.7446	6992
7849.3667	2740.7017	6993
8824.708	2746.0374	6994
1405.2313	2775.9316	6995
7904.1919	2752.5767	6996
200.6574	2770.0693	6997
601.0751	2751.5862	6998
2490.646	2742.1965	6999
10056.0576	2883.6184	7000
6837.9771	2775.4727	7001
2811.22	2769.4312	7002
10279.5293	2745.4275	7003
10318.5635	2743.2415	7004
2189.1875	2740.1702	7005
8100.1758	2744.1621	7006
9393.6494	2751.2927	7007
923.3685	2773.4111	7008
3169.6912	2772.5955	7009
6922.5308	2808.7839	7010
4437.3296	2745.5203	7011
6320.0234	2751.9167	7012
6738.7339	2746.9326	7013
6666.4941	2756.7332	7014
8288.9502	2773.488	7015
887.5439	2755.5715	7016
6035.6426	2750.5671	7017
6744.1123	2755.2087	7018
4390.3618	2750.9182	7019
836.6185	2751.4556	7020
4412.7666	2756.4851	7021
6541.2095	2763.6978	7022
1074.0507	2760.1321	7023
6689.1172	2803.8855	7024
2668.7964	2751.1594	7025
7710.4761	2761.3052	7026
205.5181	2764.5989	7027
8570.459	2762.6724	7028
9288.2383	2761.509	7029
2311.7607	2768.4431	7030
1148.4695	2776.4077	7033
2676.1028	2752.6033	7034
8369.8398	2755.5996	7035
2052.4949	2755.0596	7036
2942.8391	2752.5464	7037
8421.8506	2752.3159	7038
4095.7036	2767.657	7039
7850.5444	2756.2258	7040
9057.3467	2773.5481	7041
6009.6982	2756.2085	7042
3783.9658	2761.8696	7043
3434.6521	2885.5032	7044
8128.4048	2756.9978	7045
7979.8896	2757.4568	7046
8075.7036	2792.9565	7047
2214.5679	2870.0923	7048
2844.1638	2762.6741	7049
589.2312	2757.3958	7050
4478.3252	2763.8889	7051
2092.1201	2768.1775	7052
7826.4644	2759.5232	7053
8585.6973	2760.6057	7054
1254.6719	2767.7952	7055
8273.4678	2762.5073	7057
8233.0723	2762.4971	7058
7016.5005	2914.0552	7059
6756.2822	2765.8799	7060
8511.499	2767.0134	7062
9200.958	2816.6545	7063
6345.5112	2765.4841	7064
1757.5156	2780.4075	7065
6590.147	2806.761	7066
7655.9277	2769.4678	7067
8892.7354	2788.1782	7068
2028.1333	2850.4871	7069
8876.0605	2796.0068	7070
831.7179	2774.269	7072
10310.2969	2769.3762	7073
1030.2657	2772.1748	7074
8935.8457	2789.1289	7076
9511.7002	2795.6013	7077
6925.0884	2872.8159	7078
4171.8813	2788.6433	7079
3117.9871	2776.7166	7080
2931.1184	2787.6614	7081
8255.9238	2782.606	7082
6009.646	2788.0588	7083
6471.5518	2778.165	7084
4292.6631	2779.1548	7085
273.8388	2790.8401	7086
9900.5303	2788.6111	7087
8825.6963	2781.3596	7088
8327.6172	2781.1667	7089
2131.2942	2780.8499	7090
3376.7771	2801.1199	7091
646.4501	2832.8193	7092
6611.1646	2807.9758	7093
10234.6318	2782.9988	7094
7830.2393	2780.6328	7095
2927.3784	2787.1838	7096
9483.1182	2786.574	7097
7541.8506	2797.1089	7098
970.5588	2807.7046	7099
1019.2616	2787.7363	7100
1227.001	2792.2261	7101
8007.1909	2813.9878	7102
3806.0251	2796.4387	7104
2097.9265	2798.3433	7105
9540.0039	2792.7131	7106
1069.2185	2801.7966	7107
9478.8193	2794.4607	7108
974.5815	2822.7439	7109
7852.8213	2789.179	7110
7969.6997	2787.5417	7111
2773.3933	2792.5925	7112
1722.5875	2792.7009	7113
3212.127	2820.3276	7114
1673.6975	2814.8875	7115
7873.5723	2790.0918	7116
10037.5908	2804.6692	7117
7307.2476	2818.3179	7118
8012.5229	2812.7742	7119
9176.1426	2789.7151	7120
3856.6335	2803.3521	7121
9660.6064	2814.7358	7122
6863.4033	2807.5957	7123
945.1259	2800.0786	7124
2316.5217	2793.7925	7125
3306.0034	2797.8118	7126
8927.5146	2802.269	7127
8206.7998	2794.9646	7128
623.3978	2822.9753	7129
8786.835	2840.5691	7131
1881.048	2799.6584	7132
7706.4233	2797.6812	7134
9868.457	2800.8828	7135
6782.0112	2843.5205	7136
3696.6526	2819.0312	7137
4321.3926	2809.0308	7138
9373.7295	2829.0813	7139
2191.0396	2802.3997	7140
2562.8562	2799.7808	7141
326.6098	2801.2512	7142
7255.5171	2806.2537	7143
4454.3564	3011.5073	7144
9147.9961	2802.8223	7145
6019.6108	2803.2542	7146
7096.8745	2892.6243	7147
10370.8467	2804.1494	7148
2207.5	2807.7937	7149
3913.1519	2819.3518	7150
4222.5088	2807.335	7151
3859.7668	2815.2986	7152
1435.4264	2812.2454	7153
1154.4091	2808.5474	7154
7850.2266	2805.8562	7155
7256.9907	2809.0356	7156
8835.1318	2809.6191	7157
4300.0596	2814.5256	7158
6423.3477	2807.2212	7159
4188.5405	2806.9939	7160
6906.7754	3132.3027	7161
1810.3866	2815.6226	7162
3323.6191	2808.356	7163
8092.043	2815.0112	7164
7238.6577	2821.5093	7165
6009.0015	2809.2275	7166
9200.7422	2823.7312	7167
6009.0928	2817.095	7168
2501.1892	2809.782	7169
10123.4248	2815.2498	7170
7211.4619	2812.3113	7171
7735.7256	2816.0884	7172
7729.6729	2889.939	7173
2123.2041	2873.3857	7174
1896.4619	2828.4768	7175
2942.2605	2820.5845	7176
8102.6982	2842.6755	7177
3001.7612	2818.2915	7178
7231.5601	2820.124	7179
2774.365	2823.7554	7180
10134.1572	2835.8101	7181
2145.0376	2836.6731	7182
1356.9867	2845.9155	7183
3646.1763	2825.0327	7184
253.4973	2833.7417	7185
8922.2988	2819.3391	7186
865.4655	2853.5227	7187
857.9365	2830.9753	7188
9764.0361	2827.8931	7189
1156.3624	2817.8943	7190
7699.686	2829.3052	7191
2262.7776	2860.958	7192
7696.6836	2821.8848	7193
8920.2041	2823.0005	7194
2575.0823	2838.5083	7195
6140.1182	2838.4668	7196
7520.0898	2916.5947	7197
3315.0527	2823.1057	7198
3263.1309	2822.3542	7199
8261.3516	2826.7661	7200
8073.1455	2826.9917	7201
8861.6865	2831.6536	7202
6248.2432	2820.5706	7203
3323.6997	2823.1726	7205
7690.5249	2832.4929	7206
7633.5869	2877.0266	7207
10351.252	2827.7271	7208
1349.8873	2829.6736	7209
7072.5342	2833.5706	7210
7684.0801	2832.7373	7211
7637.77	2831.4011	7212
7688.6367	2829.3274	7213
863.1712	2838.5295	7214
7869.7676	2853.8533	7215
6383.0669	2836.8711	7216
10308.3408	2828.9468	7217
10105.7129	2835.0527	7218
8002.0039	2848.4812	7219
7159.4824	2848.0549	7220
1760.6116	2835.7903	7221
2539.479	2834.5093	7222
7979.1138	2834.6509	7223
6906.5156	2834.96	7225
2759.6189	2836.9446	7226
1166.3329	2836.7981	7227
7860.2163	2833.6729	7228
8254.2393	2831.6418	7229
7470.0342	3000.3821	7230
7043.1523	2842.2146	7231
8362.1641	2832.6423	7232
4260.9229	2839.9824	7234
6569.9619	2863.0955	7235
10302.2979	2847.4004	7236
10204.7178	2848.5935	7237
6519.6548	2903.3701	7238
2959.3279	2864.8303	7239
10286.9873	2837.188	7240
8845.8018	2837.1755	7241
7745.8516	2843.103	7242
10192.2705	2892.0974	7244
7623.2808	2884.0005	7245
8090.8867	2840.6707	7246
10308.2402	2841.397	7247
8099.0713	2861.4653	7248
7158.978	2854.0793	7249
903.3519	2843.959	7250
7408.0312	2901.5483	7251
2844.8354	2839.7842	7252
6656.791	2837.3545	7253
1163.269	2837.6672	7254
10194.4414	2854.5837	7255
8838.4727	2841.8831	7256
6768.6118	2842.175	7257
8397.6006	2844.1423	7258
7033.6436	2843.1873	7259
3236.0728	2843.0166	7260
9448.3604	2842.7861	7261
7445.4185	2847.5847	7262
8006.0454	2849.0	7263
7154.3799	2844.1372	7264
983.8013	2845.0076	7265
4018.0005	2866.9756	7266
1761.0953	2851.4834	7267
7176.3682	2851.1362	7268
7153.4155	2849.4297	7269
6245.1396	2847.2849	7270
7917.4351	2848.22	7271
7741.1875	2867.8408	7272
7141.4731	2847.697	7273
7753.8179	2851.7048	7274
4446.6494	2853.877	7275
4267.5908	2853.9907	7276
8862.709	2862.314	7277
9000.0742	2920.1177	7278
8988.5195	2903.23	7279
6890.6953	2854.7378	7280
4130.7773	2849.291	7281
10186.1924	2852.0579	7282
7564.9971	2857.7893	7283
3793.9216	2853.7915	7285
2144.3118	2859.5969	7286
1434.6667	2861.47	7287
3776.1252	2863.7649	7288
2046.3918	2901.2407	7289
1701.6866	2854.0474	7290
9705.1875	2866.5869	7291
1488.9917	2863.7458	7292
7303.252	2866.8574	7293
10117.9551	2889.1169	7294
7791.167	2862.0977	7295
7278.1611	2855.2583	7296
10251.4365	2866.1157	7297
4395.4204	2857.155	7298
6455.7681	2856.7686	7299
358.4984	2864.5618	7300
8201.9268	2855.4209	7301
2949.5842	2901.5767	7302
6671.6699	2857.8501	7303
6827.8149	2875.1711	7304
833.7612	2856.376	7305
1783.2948	2866.9043	7306
2118.7471	2887.916	7307
7144.7192	2862.2683	7308
2961.9136	2878.7661	7309
6310.7153	2873.6396	7310
9235.3398	2865.7634	7311
8598.4951	2868.0454	7312
4360.2861	2878.082	7313
7170.8926	2975.3035	7314
8783.1924	2866.6946	7315
1433.1713	2865.6189	7316
495.4932	2870.7231	7317
7611.4883	2861.7139	7318
6878.7949	2873.1851	7320
7783.8335	2864.9441	7321
7931.9404	2864.9307	7322
2047.2521	2919.1831	7323
6885.5625	2868.7351	7324
9434.6025	2881.1003	7325
7120.3184	2876.3469	7326
2748.0352	2875.6697	7327
10100.1631	2885.4082	7328
7134.5811	2869.2422	7329
3630.937	2869.1592	7330
4059.2075	2868.6843	7331
7144.1948	2871.1875	7332
2705.3972	2870.8513	7333
2095.9268	2944.071	7334
9372.3145	2894.9355	7335
1643.6312	2902.0369	7336
3246.2	2871.5503	7337
242.3279	2874.5454	7338
7476.9678	2893.5825	7339
1155.0767	2875.0979	7340
3746.2104	2875.4216	7341
3368.1196	2881.011	7342
4246.8042	2891.0974	7343
7638.0645	2882.3557	7344
7810.9072	2873.7476	7345
9049.6826	2879.2	7346
1613.8973	2904.436	7347
6930.3599	2885.5725	7348
9170.6396	2874.0862	7349
8408.8047	2874.2219	7350
8218.5879	2874.1521	7351
8370.7012	2876.407	7352
3007.9763	2886.4841	7353
4460.252	2967.7659	7354
7195.9204	2898.7976	7355
510.1089	2975.1995	7356
6295.6626	2879.1345	7357
7736.124	2884.5869	7358
7771.1665	2874.7476	7359
7110.9131	2881.6279	7360
1922.2125	2884.489	7361
9873.2871	2971.6248	7362
10305.6445	2931.7515	7363
2541.9583	2907.8928	7364
2491.1509	2888.3821	7365
250.569	2951.9917	7366
3092.6506	2989.8552	7367
8437.8945	2896.2944	7368
8332.8896	2891.1406	7369
6413.1187	2887.9734	7370
4457.1938	2883.2268	7371
8392.8174	2875.7271	7372
7749.8486	2944.1436	7373
1047.1488	2886.4929	7374
8120.8193	2886.7598	7375
8773.1455	2889.0391	7376
7859.4941	2879.9961	7377
1633.6803	3068.115	7378
2635.3682	2896.1194	7379
7515.9663	2883.5884	7380
10262.4668	2883.4912	7381
8155.6963	2878.5002	7382
7740.2729	2892.02	7383
10263.124	2896.9597	7385
4204.0024	2882.2822	7386
7859.6372	2886.7051	7387
705.7756	2884.4619	7388
2205.1763	2980.4817	7389
7690.791	2879.6025	7390
3353.1799	2893.0576	7391
6042.9082	2899.7085	7392
6157.8804	2883.1074	7393
7510.6035	2894.9639	7394
9273.2285	2884.0332	7395
2953.812	2897.1575	7396
6551.4883	2891.9395	7397
4336.439	2922.0415	7398
7089.5688	2885.1802	7399
2695.5354	2916.9568	7400
4209.2861	2895.6694	7401
3854.9414	2885.2854	7402
2192.8418	2926.2012	7403
9287.3701	2916.1465	7404
3583.376	2917.7517	7405
4427.7935	2892.3992	7406
2194.0623	2906.8135	7407
4431.9268	2909.1821	7408
9679.5195	3046.7896	7409
4332.6138	2909.5039	7410
1870.4443	2993.2517	7411
8233.541	2895.3806	7412
7852.0688	2888.9758	7413
7518.7612	2889.2173	7414
4471.2969	2892.9429	7415
4470.7212	2889.6836	7416
3677.9995	2894.7385	7417
7960.5396	2907.2559	7418
7620.7588	2899.5076	7419
6008.0991	2887.4771	7420
7493.9302	2917.04	7421
7848.1274	2895.7969	7422
1993.0195	2954.1787	7423
7464.9385	2893.4812	7424
8254.8008	2896.2961	7425
2612.4658	2897.5637	7426
2045.7147	2910.8567	7427
2623.2793	2891.7617	7428
8163.666	2901.2625	7429
8435.0156	2910.8042	7430
7207.7969	2889.394	7431
4478.7871	2889.5933	7432
7899.9561	2892.8811	7433
3517.5754	2892.7781	7434
4425.7568	2925.696	7435
4282.0864	2902.5786	7436
9604.5771	2898.1477	7437
7857.5166	2900.8059	7438
6226.9775	2892.7769	7439
4426.3423	2895.6748	7440
2627.8884	2903.5564	7441
7698.8696	2906.9268	7442
4327.9551	2895.7661	7443
7941.8833	2893.3647	7444
1827.6478	2917.5232	7445
1320.7216	2935.2849	7446
2160.4077	2899.5767	7447
7622.1543	2911.7524	7448
2193.3186	2914.0891	7449
6008.3721	2898.2092	7450
1409.1418	2899.2561	7451
8504.7471	2900.1848	7453
7205.0767	2897.658	7454
1540.269	2906.4565	7456
7483.1787	2906.3376	7457
9382.9893	2923.7085	7458
8161.5078	2903.4624	7459
8539.291	2905.7007	7460
6425.8096	2904.0381	7461
6869.4185	2913.5793	7462
1163.3781	2903.8022	7463
9818.0918	2906.3518	7464
4467.7593	2910.0105	7466
9379.8828	2920.1011	7467
10189.2637	2950.4321	7468
4327.1265	2908.6768	7469
4328.0645	2913.0718	7470
7739.7871	2906.7427	7472
9490.584	2912.1147	7473
3441.7859	2926.4644	7474
7061.0703	2925.4622	7475
2493.0869	2922.6294	7476
8402.7803	2908.0071	7477
8921.124	2908.7874	7478
6007.8638	2908.825	7479
8766.8555	2953.459	7480
3716.5593	2911.7935	7481
4466.3413	2912.6841	7482
8284.8184	2909.9771	7483
7459.2231	2907.3713	7484
8145.957	2947.8123	7485
6573.2012	2918.2634	7486
3943.5198	3007.5137	7487
7938.4546	2957.0452	7488
10271.1865	2911.2498	7489
2484.2637	2916.1421	7490
8564.0078	2987.6545	7491
9346.7793	2914.6157	7492
3192.5059	2915.4937	7493
7571.7812	2961.0913	7494
8896.9209	2937.0779	7495
6900.0977	2976.1243	7496
7915.312	2912.9299	7498
8520.1943	2910.5845	7499
2016.3668	2914.1943	7500
888.2261	2950.0645	7501
7465.1714	2921.5188	7502
2119.6028	2933.8076	7503
7889.2656	2918.3806	7504
9768.1543	2931.2031	7506
1535.8549	2926.2805	7507
440.5855	2937.6494	7508
8035.979	2917.0	7509
6017.7314	2915.3977	7510
3190.6665	2918.2959	7512
7456.4229	2925.7312	7513
7969.8599	2929.0566	7514
7461.1621	2926.5039	7515
6010.355	3093.6331	7516
4478.1211	2924.1738	7517
6007.2651	2921.9243	7518
8308.2461	2927.4263	7519
3300.2578	2917.6208	7520
2472.7949	2929.6904	7521
6124.3364	2938.9233	7522
10255.0078	2923.3435	7523
3500.6074	2940.3433	7524
8822.9639	2921.2668	7525
4022.1472	2995.949	7526
9227.7637	2962.1072	7527
6653.165	2932.6772	7528
2816.3867	2927.8906	7529
7549.3188	2957.7617	7530
6686.9038	2944.9482	7531
6867.0239	2926.2126	7532
9795.2666	3011.3552	7533
3283.4119	2923.7825	7534
2621.3989	2923.8328	7535
9631.7998	2929.6384	7536
6142.4155	2925.0786	7537
7471.0957	3040.2551	7538
9612.292	2943.5281	7539
1380.2698	2932.728	7540
2355.2458	2925.7271	7541
8171.8169	2929.7117	7542
7234.5693	3197.9556	7543
8533.1904	2927.0059	7544
7028.2852	2938.3274	7545
3921.6772	2944.1282	7546
8704.2891	2929.1311	7547
182.2886	2926.6145	7548
2437.5269	2937.4919	7549
9577.9463	2953.7366	7550
8085.0923	2932.6895	7551
8362.3193	2937.3015	7552
3667.2456	2932.2617	7553
2921.8284	2970.7639	7554
9262.7441	2928.3821	7555
1009.5944	2953.1086	7556
4223.3262	2939.3064	7557
2842.0613	2950.3066	7558
9980.2969	2945.0911	7559
2014.8367	2938.2583	7560
3543.4338	2958.094	7561
6886.708	3084.7537	7563
1045.0331	2940.0532	7564
2562.7422	2970.5713	7565
4229.501	2960.8269	7566
1867.0056	2959.5623	7568
8204.7451	2938.2292	7569
8076.7783	2938.3074	7570
