source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
8798	F115W	3860.0393	3290.7605	0	z8-10	nircam10
9221	F115W	1529.7197	3443.6487	0	z8-10	nircam10
9669	F115W	1356.3665	3632.4209	0	z8-10	nircam10
9988	F115W	9835.085	3791.9333	0	z8-10	nircam10
10225	F115W	1154.6892	4489.0547	0	z8-10	nircam10
10790	F115W	2668.5544	4506.3433	0	z8-10	nircam10
1091	F150W	9350.2305	633.005	0	z8-10	nircam10
1330	F150W	562.3206	747.3645	0	z8-10	nircam10
2191	F150W	2971.9294	1119.3103	0	z8-10	nircam10
2205	F150W	480.9639	1121.9441	0	z8-10	nircam10
2445	F150W	1110.2041	1191.2227	0	z8-10	nircam10
2566	F150W	1332.7803	1224.8019	0	z8-10	nircam10
2817	F150W	2108.3284	1288.9008	0	z8-10	nircam10
3197	F150W	2550.8127	1410.2053	0	z8-10	nircam10
4771	F150W	165.7632	2006.6464	0	z8-10	nircam10
6606	F150W	2116.3508	2576.3357	0	z8-10	nircam10
7116	F150W	1931.9222	2740.593	0	z8-10	nircam10
7674	F150W	2768.1482	2919.7876	0	z8-10	nircam10
7891	F150W	3927.562	2994.5759	0	z8-10	nircam10
8250	F150W	3253.4038	3103.7139	0	z8-10	nircam10
8798	F150W	3860.0393	3290.7605	0	z8-10	nircam10
9221	F150W	1529.7197	3443.6487	0	z8-10	nircam10
9669	F150W	1356.3665	3632.4209	0	z8-10	nircam10
9988	F150W	9835.085	3791.9333	0	z8-10	nircam10
10225	F150W	1154.6892	4489.0547	0	z8-10	nircam10
10790	F150W	2668.5544	4506.3433	0	z8-10	nircam10
1091	F200W	9350.2305	633.005	0	z8-10	nircam10
1330	F200W	562.3206	747.3645	0	z8-10	nircam10
2191	F200W	2971.9294	1119.3103	0	z8-10	nircam10
2205	F200W	480.9639	1121.9441	0	z8-10	nircam10
2445	F200W	1110.2041	1191.2227	0	z8-10	nircam10
2566	F200W	1332.7803	1224.8019	0	z8-10	nircam10
2817	F200W	2108.3284	1288.9008	0	z8-10	nircam10
3197	F200W	2550.8127	1410.2053	0	z8-10	nircam10
4771	F200W	165.7632	2006.6464	0	z8-10	nircam10
6606	F200W	2116.3508	2576.3357	0	z8-10	nircam10
7116	F200W	1931.9222	2740.593	0	z8-10	nircam10
7674	F200W	2768.1482	2919.7876	0	z8-10	nircam10
7891	F200W	3927.562	2994.5759	0	z8-10	nircam10
8250	F200W	3253.4038	3103.7139	0	z8-10	nircam10
8798	F200W	3860.0393	3290.7605	0	z8-10	nircam10
9221	F200W	1529.7197	3443.6487	0	z8-10	nircam10
9669	F200W	1356.3665	3632.4209	0	z8-10	nircam10
9988	F200W	9835.085	3791.9333	0	z8-10	nircam10
10225	F200W	1154.6892	4489.0547	0	z8-10	nircam10
10790	F200W	2668.5544	4506.3433	0	z8-10	nircam10
1091	F277W	9350.2305	633.005	0	z8-10	nircam10
1330	F277W	562.3206	747.3645	0	z8-10	nircam10
2191	F277W	2971.9294	1119.3103	0	z8-10	nircam10
2205	F277W	480.9639	1121.9441	0	z8-10	nircam10
2445	F277W	1110.2041	1191.2227	0	z8-10	nircam10
2566	F277W	1332.7803	1224.8019	0	z8-10	nircam10
2817	F277W	2108.3284	1288.9008	0	z8-10	nircam10
3197	F277W	2550.8127	1410.2053	0	z8-10	nircam10
4771	F277W	165.7632	2006.6464	0	z8-10	nircam10
6606	F277W	2116.3508	2576.3357	0	z8-10	nircam10
7116	F277W	1931.9222	2740.593	0	z8-10	nircam10
7674	F277W	2768.1482	2919.7876	0	z8-10	nircam10
7891	F277W	3927.562	2994.5759	0	z8-10	nircam10
8250	F277W	3253.4038	3103.7139	0	z8-10	nircam10
8798	F277W	3860.0393	3290.7605	0	z8-10	nircam10
9221	F277W	1529.7197	3443.6487	0	z8-10	nircam10
9669	F277W	1356.3665	3632.4209	0	z8-10	nircam10
9988	F277W	9835.085	3791.9333	0	z8-10	nircam10
10225	F277W	1154.6892	4489.0547	0	z8-10	nircam10
10790	F277W	2668.5544	4506.3433	0	z8-10	nircam10
1091	F356W	9350.2305	633.005	0	z8-10	nircam10
1330	F356W	562.3206	747.3645	0	z8-10	nircam10
2191	F356W	2971.9294	1119.3103	0	z8-10	nircam10
2205	F356W	480.9639	1121.9441	0	z8-10	nircam10
2445	F356W	1110.2041	1191.2227	0	z8-10	nircam10
2566	F356W	1332.7803	1224.8019	0	z8-10	nircam10
2817	F356W	2108.3284	1288.9008	0	z8-10	nircam10
3197	F356W	2550.8127	1410.2053	0	z8-10	nircam10
4771	F356W	165.7632	2006.6464	0	z8-10	nircam10
6606	F356W	2116.3508	2576.3357	0	z8-10	nircam10
7116	F356W	1931.9222	2740.593	0	z8-10	nircam10
7674	F356W	2768.1482	2919.7876	0	z8-10	nircam10
7891	F356W	3927.562	2994.5759	0	z8-10	nircam10
8250	F356W	3253.4038	3103.7139	0	z8-10	nircam10
8798	F356W	3860.0393	3290.7605	0	z8-10	nircam10
9221	F356W	1529.7197	3443.6487	0	z8-10	nircam10
9669	F356W	1356.3665	3632.4209	0	z8-10	nircam10
9988	F356W	9835.085	3791.9333	0	z8-10	nircam10
10225	F356W	1154.6892	4489.0547	0	z8-10	nircam10
10790	F356W	2668.5544	4506.3433	0	z8-10	nircam10
1091	F410M	9350.2305	633.005	0	z8-10	nircam10
1330	F410M	562.3206	747.3645	0	z8-10	nircam10
2191	F410M	2971.9294	1119.3103	0	z8-10	nircam10
2205	F410M	480.9639	1121.9441	0	z8-10	nircam10
2445	F410M	1110.2041	1191.2227	0	z8-10	nircam10
2566	F410M	1332.7803	1224.8019	0	z8-10	nircam10
2817	F410M	2108.3284	1288.9008	0	z8-10	nircam10
3197	F410M	2550.8127	1410.2053	0	z8-10	nircam10
4771	F410M	165.7632	2006.6464	0	z8-10	nircam10
6606	F410M	2116.3508	2576.3357	0	z8-10	nircam10
7116	F410M	1931.9222	2740.593	0	z8-10	nircam10
7674	F410M	2768.1482	2919.7876	0	z8-10	nircam10
7891	F410M	3927.562	2994.5759	0	z8-10	nircam10
8250	F410M	3253.4038	3103.7139	0	z8-10	nircam10
8798	F410M	3860.0393	3290.7605	0	z8-10	nircam10
9221	F410M	1529.7197	3443.6487	0	z8-10	nircam10
9669	F410M	1356.3665	3632.4209	0	z8-10	nircam10
9988	F410M	9835.085	3791.9333	0	z8-10	nircam10
10225	F410M	1154.6892	4489.0547	0	z8-10	nircam10
10790	F410M	2668.5544	4506.3433	0	z8-10	nircam10
1091	F444W	9350.2305	633.005	0	z8-10	nircam10
1330	F444W	562.3206	747.3645	0	z8-10	nircam10
2191	F444W	2971.9294	1119.3103	0	z8-10	nircam10
2205	F444W	480.9639	1121.9441	0	z8-10	nircam10
2445	F444W	1110.2041	1191.2227	0	z8-10	nircam10
2566	F444W	1332.7803	1224.8019	0	z8-10	nircam10
2817	F444W	2108.3284	1288.9008	0	z8-10	nircam10
3197	F444W	2550.8127	1410.2053	0	z8-10	nircam10
4771	F444W	165.7632	2006.6464	0	z8-10	nircam10
6606	F444W	2116.3508	2576.3357	0	z8-10	nircam10
7116	F444W	1931.9222	2740.593	0	z8-10	nircam10
7674	F444W	2768.1482	2919.7876	0	z8-10	nircam10
7891	F444W	3927.562	2994.5759	0	z8-10	nircam10
8250	F444W	3253.4038	3103.7139	0	z8-10	nircam10
8798	F444W	3860.0393	3290.7605	0	z8-10	nircam10
9221	F444W	1529.7197	3443.6487	0	z8-10	nircam10
9669	F444W	1356.3665	3632.4209	0	z8-10	nircam10
9988	F444W	9835.085	3791.9333	0	z8-10	nircam10
10225	F444W	1154.6892	4489.0547	0	z8-10	nircam10
10790	F444W	2668.5544	4506.3433	0	z8-10	nircam10
