source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
10967	F150W	3091.5708	4550.2607	0	z10-15	nircam3
11733	F150W	1220.1353	4204.6147	0	z10-15	nircam3
11782	F150W	9995.2969	3915.064	0	z10-15	nircam3
11938	F150W	7384.7383	4258.1709	0	z10-15	nircam3
11961	F150W	766.3229	3824.823	0	z10-15	nircam3
231	F200W	1319.3601	233.6761	0	z10-15	nircam3
524	F200W	8638.9395	337.2325	0	z10-15	nircam3
1065	F200W	10265.5479	581.2538	0	z10-15	nircam3
1531	F200W	1121.3978	793.7682	0	z10-15	nircam3
1748	F200W	8713.2812	892.587	0	z10-15	nircam3
3571	F200W	7526.1724	1645.5884	0	z10-15	nircam3
5264	F200W	3121.657	2155.1516	0	z10-15	nircam3
6622	F200W	7332.8413	2600.4233	0	z10-15	nircam3
7035	F200W	7883.5815	2729.7466	0	z10-15	nircam3
7565	F200W	7932.2598	2900.3538	0	z10-15	nircam3
7878	F200W	8353.832	3010.7944	0	z10-15	nircam3
9153	F200W	7933.3662	3481.4534	0	z10-15	nircam3
9544	F200W	6659.4204	3583.4431	0	z10-15	nircam3
10413	F200W	9450.9424	3920.8472	0	z10-15	nircam3
10519	F200W	2281.1663	4386.8423	0	z10-15	nircam3
10967	F200W	3091.5708	4550.2607	0	z10-15	nircam3
11733	F200W	1220.1353	4204.6147	0	z10-15	nircam3
11782	F200W	9995.2969	3915.064	0	z10-15	nircam3
11938	F200W	7384.7383	4258.1709	0	z10-15	nircam3
11961	F200W	766.3229	3824.823	0	z10-15	nircam3
231	F277W	1319.3601	233.6761	0	z10-15	nircam3
524	F277W	8638.9395	337.2325	0	z10-15	nircam3
1065	F277W	10265.5479	581.2538	0	z10-15	nircam3
1531	F277W	1121.3978	793.7682	0	z10-15	nircam3
1748	F277W	8713.2812	892.587	0	z10-15	nircam3
3571	F277W	7526.1724	1645.5884	0	z10-15	nircam3
5264	F277W	3121.657	2155.1516	0	z10-15	nircam3
6622	F277W	7332.8413	2600.4233	0	z10-15	nircam3
7035	F277W	7883.5815	2729.7466	0	z10-15	nircam3
7565	F277W	7932.2598	2900.3538	0	z10-15	nircam3
7878	F277W	8353.832	3010.7944	0	z10-15	nircam3
9153	F277W	7933.3662	3481.4534	0	z10-15	nircam3
9544	F277W	6659.4204	3583.4431	0	z10-15	nircam3
10413	F277W	9450.9424	3920.8472	0	z10-15	nircam3
10519	F277W	2281.1663	4386.8423	0	z10-15	nircam3
10967	F277W	3091.5708	4550.2607	0	z10-15	nircam3
11733	F277W	1220.1353	4204.6147	0	z10-15	nircam3
11782	F277W	9995.2969	3915.064	0	z10-15	nircam3
11938	F277W	7384.7383	4258.1709	0	z10-15	nircam3
11961	F277W	766.3229	3824.823	0	z10-15	nircam3
231	F356W	1319.3601	233.6761	0	z10-15	nircam3
524	F356W	8638.9395	337.2325	0	z10-15	nircam3
1065	F356W	10265.5479	581.2538	0	z10-15	nircam3
1531	F356W	1121.3978	793.7682	0	z10-15	nircam3
1748	F356W	8713.2812	892.587	0	z10-15	nircam3
3571	F356W	7526.1724	1645.5884	0	z10-15	nircam3
5264	F356W	3121.657	2155.1516	0	z10-15	nircam3
6622	F356W	7332.8413	2600.4233	0	z10-15	nircam3
7035	F356W	7883.5815	2729.7466	0	z10-15	nircam3
7565	F356W	7932.2598	2900.3538	0	z10-15	nircam3
7878	F356W	8353.832	3010.7944	0	z10-15	nircam3
9153	F356W	7933.3662	3481.4534	0	z10-15	nircam3
9544	F356W	6659.4204	3583.4431	0	z10-15	nircam3
10413	F356W	9450.9424	3920.8472	0	z10-15	nircam3
10519	F356W	2281.1663	4386.8423	0	z10-15	nircam3
10967	F356W	3091.5708	4550.2607	0	z10-15	nircam3
11733	F356W	1220.1353	4204.6147	0	z10-15	nircam3
11782	F356W	9995.2969	3915.064	0	z10-15	nircam3
11938	F356W	7384.7383	4258.1709	0	z10-15	nircam3
11961	F356W	766.3229	3824.823	0	z10-15	nircam3
231	F410M	1319.3601	233.6761	0	z10-15	nircam3
524	F410M	8638.9395	337.2325	0	z10-15	nircam3
1065	F410M	10265.5479	581.2538	0	z10-15	nircam3
1531	F410M	1121.3978	793.7682	0	z10-15	nircam3
1748	F410M	8713.2812	892.587	0	z10-15	nircam3
3571	F410M	7526.1724	1645.5884	0	z10-15	nircam3
5264	F410M	3121.657	2155.1516	0	z10-15	nircam3
6622	F410M	7332.8413	2600.4233	0	z10-15	nircam3
7035	F410M	7883.5815	2729.7466	0	z10-15	nircam3
7565	F410M	7932.2598	2900.3538	0	z10-15	nircam3
7878	F410M	8353.832	3010.7944	0	z10-15	nircam3
9153	F410M	7933.3662	3481.4534	0	z10-15	nircam3
9544	F410M	6659.4204	3583.4431	0	z10-15	nircam3
10413	F410M	9450.9424	3920.8472	0	z10-15	nircam3
10519	F410M	2281.1663	4386.8423	0	z10-15	nircam3
10967	F410M	3091.5708	4550.2607	0	z10-15	nircam3
11733	F410M	1220.1353	4204.6147	0	z10-15	nircam3
11782	F410M	9995.2969	3915.064	0	z10-15	nircam3
11938	F410M	7384.7383	4258.1709	0	z10-15	nircam3
11961	F410M	766.3229	3824.823	0	z10-15	nircam3
231	F444W	1319.3601	233.6761	0	z10-15	nircam3
524	F444W	8638.9395	337.2325	0	z10-15	nircam3
1065	F444W	10265.5479	581.2538	0	z10-15	nircam3
1531	F444W	1121.3978	793.7682	0	z10-15	nircam3
1748	F444W	8713.2812	892.587	0	z10-15	nircam3
3571	F444W	7526.1724	1645.5884	0	z10-15	nircam3
5264	F444W	3121.657	2155.1516	0	z10-15	nircam3
6622	F444W	7332.8413	2600.4233	0	z10-15	nircam3
7035	F444W	7883.5815	2729.7466	0	z10-15	nircam3
7565	F444W	7932.2598	2900.3538	0	z10-15	nircam3
7878	F444W	8353.832	3010.7944	0	z10-15	nircam3
9153	F444W	7933.3662	3481.4534	0	z10-15	nircam3
9544	F444W	6659.4204	3583.4431	0	z10-15	nircam3
10413	F444W	9450.9424	3920.8472	0	z10-15	nircam3
10519	F444W	2281.1663	4386.8423	0	z10-15	nircam3
10967	F444W	3091.5708	4550.2607	0	z10-15	nircam3
11733	F444W	1220.1353	4204.6147	0	z10-15	nircam3
11782	F444W	9995.2969	3915.064	0	z10-15	nircam3
11938	F444W	7384.7383	4258.1709	0	z10-15	nircam3
11961	F444W	766.3229	3824.823	0	z10-15	nircam3
