source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
9641	F814W	3056.1348	3237.7158	0	z8-10	nircam4
9788	F814W	3589.376	3274.3113	0	z8-10	nircam4
10904	F814W	4019.5276	3631.5112	0	z8-10	nircam4
11574	F814W	9823.9248	4387.4756	0	z8-10	nircam4
11914	F814W	7775.9033	4188.8218	0	z8-10	nircam4
12751	F814W	9541.0303	3915.2021	0	z8-10	nircam4
440	F115W	9799.3076	320.5355	0	z8-10	nircam4
1755	F115W	3649.1157	910.0732	0	z8-10	nircam4
1908	F115W	9752.2275	968.9572	0	z8-10	nircam4
2838	F115W	2422.7812	1246.3853	0	z8-10	nircam4
4308	F115W	1901.528	1693.9945	0	z8-10	nircam4
4429	F115W	1180.2792	1749.6285	0	z8-10	nircam4
5282	F115W	6009.791	2047.6011	0	z8-10	nircam4
5670	F115W	8269.8779	2147.989	0	z8-10	nircam4
6977	F115W	3550.6462	2504.9712	0	z8-10	nircam4
7185	F115W	1105.399	2570.1448	0	z8-10	nircam4
8067	F115W	2033.2831	2836.4185	0	z8-10	nircam4
8333	F115W	1548.1414	2903.8955	0	z8-10	nircam4
8989	F115W	3740.1558	3061.6614	0	z8-10	nircam4
9101	F115W	3800.0427	3098.2778	0	z8-10	nircam4
9641	F115W	3056.1348	3237.7158	0	z8-10	nircam4
9788	F115W	3589.376	3274.3113	0	z8-10	nircam4
10904	F115W	4019.5276	3631.5112	0	z8-10	nircam4
11574	F115W	9823.9248	4387.4756	0	z8-10	nircam4
11914	F115W	7775.9033	4188.8218	0	z8-10	nircam4
12751	F115W	9541.0303	3915.2021	0	z8-10	nircam4
440	F150W	9799.3076	320.5355	0	z8-10	nircam4
1755	F150W	3649.1157	910.0732	0	z8-10	nircam4
1908	F150W	9752.2275	968.9572	0	z8-10	nircam4
2838	F150W	2422.7812	1246.3853	0	z8-10	nircam4
4308	F150W	1901.528	1693.9945	0	z8-10	nircam4
4429	F150W	1180.2792	1749.6285	0	z8-10	nircam4
5282	F150W	6009.791	2047.6011	0	z8-10	nircam4
5670	F150W	8269.8779	2147.989	0	z8-10	nircam4
6977	F150W	3550.6462	2504.9712	0	z8-10	nircam4
7185	F150W	1105.399	2570.1448	0	z8-10	nircam4
8067	F150W	2033.2831	2836.4185	0	z8-10	nircam4
8333	F150W	1548.1414	2903.8955	0	z8-10	nircam4
8989	F150W	3740.1558	3061.6614	0	z8-10	nircam4
9101	F150W	3800.0427	3098.2778	0	z8-10	nircam4
9641	F150W	3056.1348	3237.7158	0	z8-10	nircam4
9788	F150W	3589.376	3274.3113	0	z8-10	nircam4
10904	F150W	4019.5276	3631.5112	0	z8-10	nircam4
11574	F150W	9823.9248	4387.4756	0	z8-10	nircam4
11914	F150W	7775.9033	4188.8218	0	z8-10	nircam4
12751	F150W	9541.0303	3915.2021	0	z8-10	nircam4
440	F200W	9799.3076	320.5355	0	z8-10	nircam4
1755	F200W	3649.1157	910.0732	0	z8-10	nircam4
1908	F200W	9752.2275	968.9572	0	z8-10	nircam4
2838	F200W	2422.7812	1246.3853	0	z8-10	nircam4
4308	F200W	1901.528	1693.9945	0	z8-10	nircam4
4429	F200W	1180.2792	1749.6285	0	z8-10	nircam4
5282	F200W	6009.791	2047.6011	0	z8-10	nircam4
5670	F200W	8269.8779	2147.989	0	z8-10	nircam4
6977	F200W	3550.6462	2504.9712	0	z8-10	nircam4
7185	F200W	1105.399	2570.1448	0	z8-10	nircam4
8067	F200W	2033.2831	2836.4185	0	z8-10	nircam4
8333	F200W	1548.1414	2903.8955	0	z8-10	nircam4
8989	F200W	3740.1558	3061.6614	0	z8-10	nircam4
9101	F200W	3800.0427	3098.2778	0	z8-10	nircam4
9641	F200W	3056.1348	3237.7158	0	z8-10	nircam4
9788	F200W	3589.376	3274.3113	0	z8-10	nircam4
10904	F200W	4019.5276	3631.5112	0	z8-10	nircam4
11574	F200W	9823.9248	4387.4756	0	z8-10	nircam4
11914	F200W	7775.9033	4188.8218	0	z8-10	nircam4
12751	F200W	9541.0303	3915.2021	0	z8-10	nircam4
440	F277W	9799.3076	320.5355	0	z8-10	nircam4
1755	F277W	3649.1157	910.0732	0	z8-10	nircam4
1908	F277W	9752.2275	968.9572	0	z8-10	nircam4
2838	F277W	2422.7812	1246.3853	0	z8-10	nircam4
4308	F277W	1901.528	1693.9945	0	z8-10	nircam4
4429	F277W	1180.2792	1749.6285	0	z8-10	nircam4
5282	F277W	6009.791	2047.6011	0	z8-10	nircam4
5670	F277W	8269.8779	2147.989	0	z8-10	nircam4
6977	F277W	3550.6462	2504.9712	0	z8-10	nircam4
7185	F277W	1105.399	2570.1448	0	z8-10	nircam4
8067	F277W	2033.2831	2836.4185	0	z8-10	nircam4
8333	F277W	1548.1414	2903.8955	0	z8-10	nircam4
8989	F277W	3740.1558	3061.6614	0	z8-10	nircam4
9101	F277W	3800.0427	3098.2778	0	z8-10	nircam4
9641	F277W	3056.1348	3237.7158	0	z8-10	nircam4
9788	F277W	3589.376	3274.3113	0	z8-10	nircam4
10904	F277W	4019.5276	3631.5112	0	z8-10	nircam4
11574	F277W	9823.9248	4387.4756	0	z8-10	nircam4
11914	F277W	7775.9033	4188.8218	0	z8-10	nircam4
12751	F277W	9541.0303	3915.2021	0	z8-10	nircam4
440	F356W	9799.3076	320.5355	0	z8-10	nircam4
1755	F356W	3649.1157	910.0732	0	z8-10	nircam4
1908	F356W	9752.2275	968.9572	0	z8-10	nircam4
2838	F356W	2422.7812	1246.3853	0	z8-10	nircam4
4308	F356W	1901.528	1693.9945	0	z8-10	nircam4
4429	F356W	1180.2792	1749.6285	0	z8-10	nircam4
5282	F356W	6009.791	2047.6011	0	z8-10	nircam4
5670	F356W	8269.8779	2147.989	0	z8-10	nircam4
6977	F356W	3550.6462	2504.9712	0	z8-10	nircam4
7185	F356W	1105.399	2570.1448	0	z8-10	nircam4
8067	F356W	2033.2831	2836.4185	0	z8-10	nircam4
8333	F356W	1548.1414	2903.8955	0	z8-10	nircam4
8989	F356W	3740.1558	3061.6614	0	z8-10	nircam4
9101	F356W	3800.0427	3098.2778	0	z8-10	nircam4
9641	F356W	3056.1348	3237.7158	0	z8-10	nircam4
9788	F356W	3589.376	3274.3113	0	z8-10	nircam4
10904	F356W	4019.5276	3631.5112	0	z8-10	nircam4
11574	F356W	9823.9248	4387.4756	0	z8-10	nircam4
11914	F356W	7775.9033	4188.8218	0	z8-10	nircam4
12751	F356W	9541.0303	3915.2021	0	z8-10	nircam4
440	F410M	9799.3076	320.5355	0	z8-10	nircam4
1755	F410M	3649.1157	910.0732	0	z8-10	nircam4
1908	F410M	9752.2275	968.9572	0	z8-10	nircam4
2838	F410M	2422.7812	1246.3853	0	z8-10	nircam4
4308	F410M	1901.528	1693.9945	0	z8-10	nircam4
4429	F410M	1180.2792	1749.6285	0	z8-10	nircam4
5282	F410M	6009.791	2047.6011	0	z8-10	nircam4
5670	F410M	8269.8779	2147.989	0	z8-10	nircam4
6977	F410M	3550.6462	2504.9712	0	z8-10	nircam4
7185	F410M	1105.399	2570.1448	0	z8-10	nircam4
8067	F410M	2033.2831	2836.4185	0	z8-10	nircam4
8333	F410M	1548.1414	2903.8955	0	z8-10	nircam4
8989	F410M	3740.1558	3061.6614	0	z8-10	nircam4
9101	F410M	3800.0427	3098.2778	0	z8-10	nircam4
9641	F410M	3056.1348	3237.7158	0	z8-10	nircam4
9788	F410M	3589.376	3274.3113	0	z8-10	nircam4
10904	F410M	4019.5276	3631.5112	0	z8-10	nircam4
11574	F410M	9823.9248	4387.4756	0	z8-10	nircam4
11914	F410M	7775.9033	4188.8218	0	z8-10	nircam4
12751	F410M	9541.0303	3915.2021	0	z8-10	nircam4
440	F444W	9799.3076	320.5355	0	z8-10	nircam4
1755	F444W	3649.1157	910.0732	0	z8-10	nircam4
1908	F444W	9752.2275	968.9572	0	z8-10	nircam4
2838	F444W	2422.7812	1246.3853	0	z8-10	nircam4
4308	F444W	1901.528	1693.9945	0	z8-10	nircam4
4429	F444W	1180.2792	1749.6285	0	z8-10	nircam4
5282	F444W	6009.791	2047.6011	0	z8-10	nircam4
5670	F444W	8269.8779	2147.989	0	z8-10	nircam4
6977	F444W	3550.6462	2504.9712	0	z8-10	nircam4
7185	F444W	1105.399	2570.1448	0	z8-10	nircam4
8067	F444W	2033.2831	2836.4185	0	z8-10	nircam4
8333	F444W	1548.1414	2903.8955	0	z8-10	nircam4
8989	F444W	3740.1558	3061.6614	0	z8-10	nircam4
9101	F444W	3800.0427	3098.2778	0	z8-10	nircam4
9641	F444W	3056.1348	3237.7158	0	z8-10	nircam4
9788	F444W	3589.376	3274.3113	0	z8-10	nircam4
10904	F444W	4019.5276	3631.5112	0	z8-10	nircam4
11574	F444W	9823.9248	4387.4756	0	z8-10	nircam4
11914	F444W	7775.9033	4188.8218	0	z8-10	nircam4
12751	F444W	9541.0303	3915.2021	0	z8-10	nircam4
