source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
4658	F115W	2976.3372	1863.9977	0	z10-15	nircam8
4728	F115W	1175.1372	1890.6381	0	z10-15	nircam8
5721	F115W	3683.9387	2178.3008	0	z10-15	nircam8
6083	F115W	3122.2625	2265.2727	0	z10-15	nircam8
6224	F115W	3938.0964	2300.7349	0	z10-15	nircam8
6987	F115W	4550.9619	2497.5613	0	z10-15	nircam8
7140	F115W	1423.9026	2538.1516	0	z10-15	nircam8
7675	F115W	3542.9976	2640.2971	0	z10-15	nircam8
7789	F115W	4090.6682	2692.0071	0	z10-15	nircam8
8814	F115W	2486.1357	2948.5991	0	z10-15	nircam8
8922	F115W	7406.1802	2948.469	0	z10-15	nircam8
8938	F115W	2457.6106	2982.1418	0	z10-15	nircam8
11183	F115W	2998.6855	3504.4604	0	z10-15	nircam8
12484	F115W	4132.1523	3844.9299	0	z10-15	nircam8
14040	F115W	1282.4524	4331.5039	0	z10-15	nircam8
15197	F115W	8072.335	4782.1841	0	z10-15	nircam8
2115	F150W	3102.8015	1143.9528	0	z10-15	nircam8
2414	F150W	691.6263	1246.5665	0	z10-15	nircam8
2819	F150W	10862.2676	1386.3751	0	z10-15	nircam8
3126	F150W	4098.0513	1489.0	0	z10-15	nircam8
4658	F150W	2976.3372	1863.9977	0	z10-15	nircam8
4728	F150W	1175.1372	1890.6381	0	z10-15	nircam8
5721	F150W	3683.9387	2178.3008	0	z10-15	nircam8
6083	F150W	3122.2625	2265.2727	0	z10-15	nircam8
6224	F150W	3938.0964	2300.7349	0	z10-15	nircam8
6987	F150W	4550.9619	2497.5613	0	z10-15	nircam8
7140	F150W	1423.9026	2538.1516	0	z10-15	nircam8
7675	F150W	3542.9976	2640.2971	0	z10-15	nircam8
7789	F150W	4090.6682	2692.0071	0	z10-15	nircam8
8814	F150W	2486.1357	2948.5991	0	z10-15	nircam8
8922	F150W	7406.1802	2948.469	0	z10-15	nircam8
8938	F150W	2457.6106	2982.1418	0	z10-15	nircam8
11183	F150W	2998.6855	3504.4604	0	z10-15	nircam8
12484	F150W	4132.1523	3844.9299	0	z10-15	nircam8
14040	F150W	1282.4524	4331.5039	0	z10-15	nircam8
15197	F150W	8072.335	4782.1841	0	z10-15	nircam8
2115	F200W	3102.8015	1143.9528	0	z10-15	nircam8
2414	F200W	691.6263	1246.5665	0	z10-15	nircam8
2819	F200W	10862.2676	1386.3751	0	z10-15	nircam8
3126	F200W	4098.0513	1489.0	0	z10-15	nircam8
4658	F200W	2976.3372	1863.9977	0	z10-15	nircam8
4728	F200W	1175.1372	1890.6381	0	z10-15	nircam8
5721	F200W	3683.9387	2178.3008	0	z10-15	nircam8
6083	F200W	3122.2625	2265.2727	0	z10-15	nircam8
6224	F200W	3938.0964	2300.7349	0	z10-15	nircam8
6987	F200W	4550.9619	2497.5613	0	z10-15	nircam8
7140	F200W	1423.9026	2538.1516	0	z10-15	nircam8
7675	F200W	3542.9976	2640.2971	0	z10-15	nircam8
7789	F200W	4090.6682	2692.0071	0	z10-15	nircam8
8814	F200W	2486.1357	2948.5991	0	z10-15	nircam8
8922	F200W	7406.1802	2948.469	0	z10-15	nircam8
8938	F200W	2457.6106	2982.1418	0	z10-15	nircam8
11183	F200W	2998.6855	3504.4604	0	z10-15	nircam8
12484	F200W	4132.1523	3844.9299	0	z10-15	nircam8
14040	F200W	1282.4524	4331.5039	0	z10-15	nircam8
15197	F200W	8072.335	4782.1841	0	z10-15	nircam8
2115	F277W	3102.8015	1143.9528	0	z10-15	nircam8
2414	F277W	691.6263	1246.5665	0	z10-15	nircam8
2819	F277W	10862.2676	1386.3751	0	z10-15	nircam8
3126	F277W	4098.0513	1489.0	0	z10-15	nircam8
4658	F277W	2976.3372	1863.9977	0	z10-15	nircam8
4728	F277W	1175.1372	1890.6381	0	z10-15	nircam8
5721	F277W	3683.9387	2178.3008	0	z10-15	nircam8
6083	F277W	3122.2625	2265.2727	0	z10-15	nircam8
6224	F277W	3938.0964	2300.7349	0	z10-15	nircam8
6987	F277W	4550.9619	2497.5613	0	z10-15	nircam8
7140	F277W	1423.9026	2538.1516	0	z10-15	nircam8
7675	F277W	3542.9976	2640.2971	0	z10-15	nircam8
7789	F277W	4090.6682	2692.0071	0	z10-15	nircam8
8814	F277W	2486.1357	2948.5991	0	z10-15	nircam8
8922	F277W	7406.1802	2948.469	0	z10-15	nircam8
8938	F277W	2457.6106	2982.1418	0	z10-15	nircam8
11183	F277W	2998.6855	3504.4604	0	z10-15	nircam8
12484	F277W	4132.1523	3844.9299	0	z10-15	nircam8
14040	F277W	1282.4524	4331.5039	0	z10-15	nircam8
15197	F277W	8072.335	4782.1841	0	z10-15	nircam8
2115	F356W	3102.8015	1143.9528	0	z10-15	nircam8
2414	F356W	691.6263	1246.5665	0	z10-15	nircam8
2819	F356W	10862.2676	1386.3751	0	z10-15	nircam8
3126	F356W	4098.0513	1489.0	0	z10-15	nircam8
4658	F356W	2976.3372	1863.9977	0	z10-15	nircam8
4728	F356W	1175.1372	1890.6381	0	z10-15	nircam8
5721	F356W	3683.9387	2178.3008	0	z10-15	nircam8
6083	F356W	3122.2625	2265.2727	0	z10-15	nircam8
6224	F356W	3938.0964	2300.7349	0	z10-15	nircam8
6987	F356W	4550.9619	2497.5613	0	z10-15	nircam8
7140	F356W	1423.9026	2538.1516	0	z10-15	nircam8
7675	F356W	3542.9976	2640.2971	0	z10-15	nircam8
7789	F356W	4090.6682	2692.0071	0	z10-15	nircam8
8814	F356W	2486.1357	2948.5991	0	z10-15	nircam8
8922	F356W	7406.1802	2948.469	0	z10-15	nircam8
8938	F356W	2457.6106	2982.1418	0	z10-15	nircam8
11183	F356W	2998.6855	3504.4604	0	z10-15	nircam8
12484	F356W	4132.1523	3844.9299	0	z10-15	nircam8
14040	F356W	1282.4524	4331.5039	0	z10-15	nircam8
15197	F356W	8072.335	4782.1841	0	z10-15	nircam8
2115	F410M	3102.8015	1143.9528	0	z10-15	nircam8
2414	F410M	691.6263	1246.5665	0	z10-15	nircam8
2819	F410M	10862.2676	1386.3751	0	z10-15	nircam8
3126	F410M	4098.0513	1489.0	0	z10-15	nircam8
4658	F410M	2976.3372	1863.9977	0	z10-15	nircam8
4728	F410M	1175.1372	1890.6381	0	z10-15	nircam8
5721	F410M	3683.9387	2178.3008	0	z10-15	nircam8
6083	F410M	3122.2625	2265.2727	0	z10-15	nircam8
6224	F410M	3938.0964	2300.7349	0	z10-15	nircam8
6987	F410M	4550.9619	2497.5613	0	z10-15	nircam8
7140	F410M	1423.9026	2538.1516	0	z10-15	nircam8
7675	F410M	3542.9976	2640.2971	0	z10-15	nircam8
7789	F410M	4090.6682	2692.0071	0	z10-15	nircam8
8814	F410M	2486.1357	2948.5991	0	z10-15	nircam8
8922	F410M	7406.1802	2948.469	0	z10-15	nircam8
8938	F410M	2457.6106	2982.1418	0	z10-15	nircam8
11183	F410M	2998.6855	3504.4604	0	z10-15	nircam8
12484	F410M	4132.1523	3844.9299	0	z10-15	nircam8
14040	F410M	1282.4524	4331.5039	0	z10-15	nircam8
15197	F410M	8072.335	4782.1841	0	z10-15	nircam8
2115	F444W	3102.8015	1143.9528	0	z10-15	nircam8
2414	F444W	691.6263	1246.5665	0	z10-15	nircam8
2819	F444W	10862.2676	1386.3751	0	z10-15	nircam8
3126	F444W	4098.0513	1489.0	0	z10-15	nircam8
4658	F444W	2976.3372	1863.9977	0	z10-15	nircam8
4728	F444W	1175.1372	1890.6381	0	z10-15	nircam8
5721	F444W	3683.9387	2178.3008	0	z10-15	nircam8
6083	F444W	3122.2625	2265.2727	0	z10-15	nircam8
6224	F444W	3938.0964	2300.7349	0	z10-15	nircam8
6987	F444W	4550.9619	2497.5613	0	z10-15	nircam8
7140	F444W	1423.9026	2538.1516	0	z10-15	nircam8
7675	F444W	3542.9976	2640.2971	0	z10-15	nircam8
7789	F444W	4090.6682	2692.0071	0	z10-15	nircam8
8814	F444W	2486.1357	2948.5991	0	z10-15	nircam8
8922	F444W	7406.1802	2948.469	0	z10-15	nircam8
8938	F444W	2457.6106	2982.1418	0	z10-15	nircam8
11183	F444W	2998.6855	3504.4604	0	z10-15	nircam8
12484	F444W	4132.1523	3844.9299	0	z10-15	nircam8
14040	F444W	1282.4524	4331.5039	0	z10-15	nircam8
15197	F444W	8072.335	4782.1841	0	z10-15	nircam8
