NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO,pointing
8272,6489.3628,3286.3438,214.9633971,52.9748518,0.07,F444W,0.3992604,0.05348288,7.465200078978545,0.01213445644921278,0.002569706940876261,4.722116851610703,2.7430832273678423,1.5809011749533863,nircam1
1332,8442.8867,2161.2656,214.8855516,52.8840171,0.0,F606W,-0.0219922,0.03022098,-0.727712999379901,0.0019048205501252437,0.0026059618867839735,0.7309472021772311,-1.458660201557132,-0.9955753263878752,nircam2
1332,8442.8867,2161.2656,214.8855516,52.8840171,0.0,F814W,0.06846707,0.02252961,3.0389815891176104,0.002152339520672114,0.00251435312705663,0.856021175987997,2.1829604131296136,3.550124312766093,nircam2
1332,8442.8867,2161.2656,214.8855516,52.8840171,0.0,F115W,0.8303485,0.0544427,15.251787659318882,0.005982354324317253,0.0016039205642914222,3.729832048733741,11.521955610585142,4.089135237201039,nircam2
1332,8442.8867,2161.2656,214.8855516,52.8840171,0.0,F150W,1.595361,0.06451634,24.72801463939213,0.01829146298860583,0.002370840906239503,7.7151794287279865,17.012835210664143,3.2051120609477612,nircam2
1332,8442.8867,2161.2656,214.8855516,52.8840171,0.0,F200W,1.21031,0.05151109,23.496105401768823,0.016986520988596463,0.001874391497256798,9.06241893086717,14.433686470901653,2.5926968926298044,nircam2
1332,8442.8867,2161.2656,214.8855516,52.8840171,0.0,F277W,1.018742,0.04185295,24.340984327269645,0.018352914756592675,0.0017075712722089027,10.747964114465026,13.59302021280462,2.2647065126046155,nircam2
1332,8442.8867,2161.2656,214.8855516,52.8840171,0.0,F356W,0.9004788,0.04510963,19.96200811223679,0.01710376007924481,0.0015245402206126432,11.218962837445895,8.743045274790896,1.7793095851613798,nircam2
1332,8442.8867,2161.2656,214.8855516,52.8840171,0.0,F410M,1.007684,0.09997367,10.079493930751967,0.017393322447293767,0.003084268888395691,5.639366435505905,4.440127495246062,1.7873450938195223,nircam2
1332,8442.8867,2161.2656,214.8855516,52.8840171,0.0,F444W,1.355892,0.07982985,16.984774492248203,0.024978419290593648,0.0021198579129586407,11.78306297695764,5.2017115152905635,1.4414566505723314,nircam2
2034,9175.8096,2432.2783,214.8761469,52.8808241,0.009,F606W,0.01187735,0.02203867,0.5389322495413743,0.0011961302106318855,0.00287132732708678,0.4165774481189044,0.1223548014224699,1.2937144148704516,nircam2
2034,9175.8096,2432.2783,214.8761469,52.8808241,0.009,F814W,0.0008556261,0.01642973,0.0520779160704406,0.000708480906461426,0.0029498113547912117,0.24017837795311237,-0.18810046188267177,0.21683015979318193,nircam2
2034,9175.8096,2432.2783,214.8761469,52.8808241,0.009,F115W,0.6275051,0.03970238,15.80522628618234,0.012714333089622687,0.0018174477825791192,6.995707503397938,8.809518782784401,2.2592748879945974,nircam2
2034,9175.8096,2432.2783,214.8761469,52.8808241,0.009,F150W,1.576211,0.04704859,33.5017691284691,0.032875579304156625,0.0022902050788432657,14.354862631237106,19.146906497231996,2.333827218629532,nircam2
2034,9175.8096,2432.2783,214.8761469,52.8808241,0.009,F200W,1.474133,0.0375645,39.2427158620506,0.035149402403620134,0.001633436980774671,21.51867676397913,17.724039098071472,1.8236584104344356,nircam2
2034,9175.8096,2432.2783,214.8761469,52.8808241,0.009,F277W,1.752091,0.03052129,57.405535611371604,0.04662878517610302,0.0016789095257665322,27.773256664806834,29.63227894656477,2.0669356966017465,nircam2
2034,9175.8096,2432.2783,214.8761469,52.8808241,0.009,F356W,2.335607,0.03289623,70.9992300029517,0.06442478364478176,0.001799728649232574,35.79694287372336,35.202287129228345,1.9833880857761315,nircam2
2034,9175.8096,2432.2783,214.8761469,52.8808241,0.009,F410M,4.566341,0.07290588,62.6333705868443,0.13279166482854474,0.0031891747685189858,41.638252672559425,20.995117914284876,1.5042266801969129,nircam2
2034,9175.8096,2432.2783,214.8761469,52.8808241,0.009,F444W,6.92853,0.05821598,119.01422942635338,0.20899397424234,0.001851698890250134,112.86606874517723,6.148160681176151,1.054473064841632,nircam2
5726,1711.5001,3781.1777,214.9287387,52.9355002,0.0,F606W,0.01749432,0.01975909,0.8853808550899864,0.0007502735758733855,0.002040261288715722,0.3677340642705907,0.5176467908193958,2.4076661400573824,nircam2
5726,1711.5001,3781.1777,214.9287387,52.9355002,0.0,F814W,0.01870192,0.01473031,1.2696216169245589,0.006055921419485673,0.0029013468158373143,2.087279392600972,-0.817657775676413,0.6082662538734096,nircam2
5726,1711.5001,3781.1777,214.9287387,52.9355002,0.0,F115W,0.1808062,0.03559574,5.079433662567487,0.006570484994046009,0.0017518929255501744,3.7505060373381993,1.3289276252292876,1.354332885215791,nircam2
5726,1711.5001,3781.1777,214.9287387,52.9355002,0.0,F150W,0.9360951,0.04218209,22.19176669529651,0.01929027689975483,0.0023858507371173738,8.08528236894722,14.10648432634929,2.7447114006218793,nircam2
5726,1711.5001,3781.1777,214.9287387,52.9355002,0.0,F200W,0.9046496,0.03367899,26.86094802724191,0.01823808450096101,0.0018778795363582116,9.712063073188544,17.148884954053365,2.7657303937198647,nircam2
5726,1711.5001,3781.1777,214.9287387,52.9355002,0.0,F277W,0.5632333,0.02736431,20.582770038784098,0.012979091212568046,0.0016839202659564125,7.7076637623316095,12.875106276452488,2.6704291564163536,nircam2
5726,1711.5001,3781.1777,214.9287387,52.9355002,0.0,F356W,0.493903,0.02949359,16.746113308010315,0.013128577831818346,0.0014223876405796167,9.22995775361807,7.516155554392245,1.814321772106267,nircam2
5726,1711.5001,3781.1777,214.9287387,52.9355002,0.0,F410M,0.4385475,0.06536482,6.709228297423598,0.016806012267546765,0.002544473822197442,6.604906728037338,0.10432156938626047,1.015794556029599,nircam2
5726,1711.5001,3781.1777,214.9287387,52.9355002,0.0,F444W,0.450363,0.05219437,8.628574307918651,0.011012571967454888,0.001996980630221527,5.514611309090791,3.1139629988278603,1.5646749742261106,nircam2
11316,2599.3152,5542.1743,214.9022366,52.9393694,0.0,F606W,0.0003334784,0.0204526,0.016304939225330762,0.0012629156012773169,0.002615941772173186,0.48277664843745866,-0.4664717092121279,0.03377325576558616,nircam2
11316,2599.3152,5542.1743,214.9022366,52.9393694,0.0,F814W,0.01269946,0.01524732,0.832897846965893,-0.0004828015426439985,0.0029542012847429996,-0.1634287904271898,0.9963266373930828,,nircam2
11316,2599.3152,5542.1743,214.9022366,52.9393694,0.0,F115W,0.2618287,0.03684509,7.106203296015834,0.0058204485262665865,0.0017795767539423996,3.2706926033801067,3.835510692635727,2.1726906676194235,nircam2
11316,2599.3152,5542.1743,214.9022366,52.9393694,0.0,F150W,0.4264795,0.04366262,9.767611288557582,0.013280515602098811,0.002072844798212775,6.406903022141064,3.360708266416518,1.5245448939686672,nircam2
11316,2599.3152,5542.1743,214.9022366,52.9393694,0.0,F200W,0.8853071,0.03486107,25.39529337452924,0.018219769253153186,0.0020816220535622835,8.752678816970478,16.64261455755876,2.9014309682300428,nircam2
11316,2599.3152,5542.1743,214.9022366,52.9393694,0.0,F277W,0.5999543,0.02832475,21.18127432722266,0.016454014860326268,0.0014919141432550044,11.028794743126097,10.152479584096563,1.9205429804942453,nircam2
11316,2599.3152,5542.1743,214.9022366,52.9393694,0.0,F356W,1.25215,0.03052877,41.01540939906849,0.03555685243870832,0.001691534822992144,21.020467303068614,19.994942095999875,1.951213015758264,nircam2
11316,2599.3152,5542.1743,214.9022366,52.9393694,0.0,F410M,1.44302,0.06765901,21.327832021189785,0.048653959189516066,0.0027805231554876774,17.498131275580988,3.829700745608797,1.2188634137722596,nircam2
11316,2599.3152,5542.1743,214.9022366,52.9393694,0.0,F444W,2.855741,0.05402631,52.85833883528229,0.09068546731164313,0.0022228236617027387,40.79741856003809,12.0609202752442,1.2956294957117243,nircam2
9992,578.233,3744.6199,214.8306859,52.8877727,0.0,F606W,-0.08292807,0.02862197,-2.8973571700340686,-0.004353280381290835,0.0019325648351942277,-2.252592152155826,-0.6447650178782425,,nircam3
9992,578.233,3744.6199,214.8306859,52.8877727,0.0,F814W,0.08525252,0.02064901,4.1286492669624355,0.006285061946074805,0.002499756444548713,2.514269724068843,1.6143795428935923,1.6420868562506656,nircam3
9992,578.233,3744.6199,214.8306859,52.8877727,0.0,F115W,0.1638324,0.04571453,3.583814598990736,0.003118058091590191,0.001710759381443877,1.822616392118544,1.7611982068721919,1.9663021876068163,nircam3
9992,578.233,3744.6199,214.8306859,52.8877727,0.0,F150W,0.8827484,0.05471916,16.132345598872497,0.011942484834617113,0.0017807826668528569,6.706312374279135,9.426033224593361,2.4055464014389236,nircam3
9992,578.233,3744.6199,214.8306859,52.8877727,0.0,F200W,0.6059307,0.04691294,12.916067507173928,0.01136985362572985,0.0017901462924006847,6.351354452982863,6.564713054191064,2.033592614423841,nircam3
9992,578.233,3744.6199,214.8306859,52.8877727,0.0,F277W,0.8128633,0.03904357,20.819389722814794,0.015169012735632823,0.0016110470501778209,9.415623667824306,11.403766054990488,2.2111535525745567,nircam3
9992,578.233,3744.6199,214.8306859,52.8877727,0.0,F356W,1.548968,0.04135576,37.454710057317286,0.03611686682962863,0.0018690421075914197,19.323730954446706,18.13097910287058,1.9382752816012658,nircam3
9992,578.233,3744.6199,214.8306859,52.8877727,0.0,F410M,2.823901,0.09027638,31.28061847406819,0.07352955376941875,0.0026512808789302665,27.733596373646503,3.547022100421689,1.1278962184577044,nircam3
9992,578.233,3744.6199,214.8306859,52.8877727,0.0,F444W,3.536865,0.07310636,48.37971689467237,0.09403429334520316,0.0023051768489005496,40.79265909253456,7.587057802137814,1.185990763311782,nircam3
315,3596.1318,286.2253,214.7955491,52.7672869,0.0,F606W,0.03223004,0.02788549,1.1557996649870597,0.0010316174753307863,0.0034951674534267835,0.29515537927069924,0.8606442857163604,3.9159024234724447,nircam4
315,3596.1318,286.2253,214.7955491,52.7672869,0.0,F814W,0.06926516,0.01959637,3.534591355439809,0.00638806324452261,0.004544867993660527,1.4055552886097218,2.1290360668300874,2.5147295051879337,nircam4
315,3596.1318,286.2253,214.7955491,52.7672869,0.0,F115W,0.387162,0.03390141,11.420232963761684,0.009869419560301467,0.0014791077622684512,6.672549365277561,4.747683598484123,1.7115246869794618,nircam4
315,3596.1318,286.2253,214.7955491,52.7672869,0.0,F150W,1.295898,0.04078567,31.773365498225232,0.025973205310946462,0.0022840948048175216,11.371334174117823,20.40203132410741,2.794163377112271,nircam4
315,3596.1318,286.2253,214.7955491,52.7672869,0.0,F200W,0.9164376,0.0344472,26.604124573259945,0.01861715651754787,0.0015153750958727468,12.285510411417794,14.31861416184215,2.1654879351642444,nircam4
315,3596.1318,286.2253,214.7955491,52.7672869,0.0,F277W,0.7138224,0.02884504,24.746798756389314,0.01704437992576454,0.0016153702744137678,10.551376483605344,14.19542227278397,2.3453621235902937,nircam4
315,3596.1318,286.2253,214.7955491,52.7672869,0.0,F356W,0.6119959,0.0309191,19.79345776558826,0.016935981470545446,0.0014296877508370826,11.845930316343148,7.947527449245113,1.670907833914941,nircam4
315,3596.1318,286.2253,214.7955491,52.7672869,0.0,F410M,0.6406401,0.06962787,9.200914806097042,0.019942572276817266,0.0030603958321627042,6.516337549291575,2.6845772568054675,1.4119763957128528,nircam4
315,3596.1318,286.2253,214.7955491,52.7672869,0.0,F444W,0.492253,0.05760682,8.545047270444714,0.016338217376865676,0.0024424751191430443,6.689205244636444,1.8558420258082702,1.2774383440090027,nircam4
1669,8624.748,880.4338,214.744565,52.7385064,0.009,F606W,0.1267079,0.03298053,3.8419000543654094,0.006124936235288167,0.003715983225836754,1.6482679988171829,2.1936320555482265,2.3308709852538563,nircam4
1669,8624.748,880.4338,214.744565,52.7385064,0.009,F814W,0.1058024,0.02317687,4.564999501658335,0.004729533347919451,0.006698820772363401,0.7060247629600085,3.8589747386983264,6.465778172594933,nircam4
1669,8624.748,880.4338,214.744565,52.7385064,0.009,F115W,0.3526058,0.04009563,8.794120456518579,0.01000334313316579,0.0017500157443551417,5.716144649231081,3.0779758072874976,1.5384705944594208,nircam4
1669,8624.748,880.4338,214.744565,52.7385064,0.009,F150W,1.259617,0.04823774,26.11268687131694,0.023715782355042056,0.0020697039726581537,11.458538355407175,14.654148515909764,2.2788846239707885,nircam4
1669,8624.748,880.4338,214.744565,52.7385064,0.009,F200W,0.7861818,0.04074115,19.296995789269573,0.017950193594915936,0.0015103911812055714,11.8844666324047,7.412529156864872,1.6237157616020856,nircam4
1669,8624.748,880.4338,214.744565,52.7385064,0.009,F277W,0.4819096,0.0341154,14.125866910544799,0.010238795435587722,0.0015448025628293316,6.627899048040934,7.497967862503865,2.131273697465278,nircam4
1669,8624.748,880.4338,214.744565,52.7385064,0.009,F356W,0.5557275,0.03656841,15.196928168328894,0.012861674553349994,0.0014114492438817325,9.112388992450155,6.084539175878739,1.667721623925398,nircam4
1669,8624.748,880.4338,214.744565,52.7385064,0.009,F410M,0.4005262,0.08234976,4.863720307138721,0.010528199798219085,0.002578140092690445,4.083641470092601,0.78007883704612,1.1910253000316482,nircam4
1669,8624.748,880.4338,214.744565,52.7385064,0.009,F444W,0.8376691,0.06813232,12.294739119407648,0.015308623107026131,0.002073892478682032,7.381589578238324,4.913149541169324,1.6655950576897134,nircam4
1843,617.067,934.1207,214.8152765,52.7897159,0.0,F606W,0.03271673,0.01850715,1.767788665461727,0.004105946750546417,0.0028142835001949587,1.4589669982650926,0.3088216671966344,1.2116714549156113,nircam4
1843,617.067,934.1207,214.8152765,52.7897159,0.0,F814W,0.004699924,0.01300579,0.3613716660041413,-0.0010659837522066114,0.0030471728303775214,-0.34982713864462495,0.7111988046487663,,nircam4
1843,617.067,934.1207,214.8152765,52.7897159,0.0,F115W,0.262045,0.02249982,11.646537616745377,0.006727103999999973,0.0015099370898121766,4.455221376697732,7.1913162400476445,2.6141321905260613,nircam4
1843,617.067,934.1207,214.8152765,52.7897159,0.0,F150W,0.6902984,0.02706879,25.501634908690047,0.01736254989640358,0.0019460420840683348,8.921980690215074,16.57965421847497,2.858292995036207,nircam4
1843,617.067,934.1207,214.8152765,52.7897159,0.0,F200W,0.406193,0.02286205,17.767129369413507,0.010745211902581228,0.0019310111806590863,5.5645518835958825,12.202577485817624,3.1929128779965956,nircam4
1843,617.067,934.1207,214.8152765,52.7897159,0.0,F277W,0.4562629,0.01914398,23.833231125398168,0.01451165623993272,0.001821731638912308,7.96585837889774,15.867372746500429,2.991922526332441,nircam4
1843,617.067,934.1207,214.8152765,52.7897159,0.0,F356W,0.3643094,0.02052051,17.753428155538046,0.012511260534760907,0.0014058020932357553,8.899731046753214,8.853697108784832,1.9948274911088268,nircam4
1843,617.067,934.1207,214.8152765,52.7897159,0.0,F410M,0.3277622,0.04621089,7.092748051379232,0.011502221623066359,0.00292192273075229,3.936524912862754,3.1562231385164776,1.8017790331272618,nircam4
1843,617.067,934.1207,214.8152765,52.7897159,0.0,F444W,0.4149754,0.03823271,10.853936328342929,0.014944635117112267,0.002232041847909784,6.695499518123868,4.158436810219061,1.621079398028885,nircam4
9859,4436.0464,3316.1958,214.7562224,52.7782638,0.0,F606W,0.2444495,0.05630785,4.341304098806827,0.0075055598438699385,0.003036884187143652,2.4714672609656905,1.8698368378411363,1.7565695355845112,nircam4
9859,4436.0464,3316.1958,214.7562224,52.7782638,0.0,F814W,0.2984225,0.03957001,7.541633171181911,0.004942178821010313,0.004706207289232765,1.0501404883540557,6.491492682827856,7.181546902360024,nircam4
9859,4436.0464,3316.1958,214.7562224,52.7782638,0.0,F115W,1.846703,0.06845551,26.976688947317754,0.008614653761306499,0.0018825783045763461,4.575986953830924,22.40070199348683,5.895272259186275,nircam4
9859,4436.0464,3316.1958,214.7562224,52.7782638,0.0,F150W,2.460611,0.08235657,29.877531325066112,0.01178488109607051,0.002682856370827491,4.392661949486182,25.48486937557993,6.801691472880345,nircam4
9859,4436.0464,3316.1958,214.7562224,52.7782638,0.0,F200W,3.093962,0.06955761,44.48056797811195,0.02027186538658201,0.0019413112934549687,10.442356903257897,34.038211074854054,4.259629161327987,nircam4
9859,4436.0464,3316.1958,214.7562224,52.7782638,0.0,F277W,1.655836,0.05824542,28.428604343483148,0.018500803444114085,0.0016029866160034707,11.541458462229624,16.887145881253524,2.4631726082555425,nircam4
9859,4436.0464,3316.1958,214.7562224,52.7782638,0.0,F356W,1.316548,0.06243347,21.087214918536485,0.013937688875479085,0.0016970967091005718,8.212666255693694,12.874548662842791,2.567645422571153,nircam4
9859,4436.0464,3316.1958,214.7562224,52.7782638,0.0,F410M,0.6411896,0.1405962,4.560504480206435,0.010337375317668632,0.002255376860625177,4.58343592068386,-0.022931440477425014,0.9949968886062219,nircam4
9859,4436.0464,3316.1958,214.7562224,52.7782638,0.0,F444W,0.7673168,0.1163227,6.5964493602710395,0.010823222854396587,0.002251714185896789,4.806659265277057,1.7897900949939824,1.37235634901839,nircam4
9427,3994.1465,3180.5862,214.7615817,52.7803444,0.0,F606W,-0.04361507,0.03346812,-1.3031825510366284,0.000764930126523917,0.003464084065172703,0.22081742594366896,-1.5239999769802974,-5.901629119474807,nircam4
9427,3994.1465,3180.5862,214.7615817,52.7803444,0.0,F814W,0.0172153,0.02351953,0.7319576539157032,0.007359114004319337,0.004482646655541964,1.6416895128731934,-0.9097318589574902,0.44585632555736543,nircam4
9427,3994.1465,3180.5862,214.7615817,52.7803444,0.0,F115W,0.4391967,0.04068842,10.794144869719688,0.008140836075376853,0.0021215001443739803,3.837301683417551,6.9568431863021365,2.81295185008917,nircam4
9427,3994.1465,3180.5862,214.7615817,52.7803444,0.0,F150W,0.8252876,0.0489509,16.85949798675816,0.01768030114880354,0.0021716294873987832,8.141490641656981,8.71800734510118,2.0708121803265827,nircam4
9427,3994.1465,3180.5862,214.7615817,52.7803444,0.0,F200W,0.898421,0.04134348,21.730657409584293,0.014027155168706229,0.002228610925097315,6.29412474413573,15.436532665448564,3.4525304618137516,nircam4
9427,3994.1465,3180.5862,214.7615817,52.7803444,0.0,F277W,0.7187134,0.03461977,20.760201468698373,0.016722053757802266,0.0018989361551159697,8.806011572717164,11.954189895981209,2.3575033143287873,nircam4
9427,3994.1465,3180.5862,214.7615817,52.7803444,0.0,F356W,0.7219855,0.03710905,19.455779654828135,0.017667180984975446,0.00156704069881724,11.274232378463532,8.181547276364602,1.7256855280004078,nircam4
9427,3994.1465,3180.5862,214.7615817,52.7803444,0.0,F410M,0.8901407,0.08356725,10.651788828757677,0.017933592417754995,0.0028003505069458924,6.404052768849161,4.247736059908516,1.663288734997706,nircam4
9427,3994.1465,3180.5862,214.7615817,52.7803444,0.0,F444W,0.8047872,0.06913961,11.640030946081414,0.022064396394763854,0.0028554612408298336,7.727086636396317,3.9129443096850967,1.5063932234503814,nircam4
12415,8324.2852,4530.7695,214.708864,52.7600615,0.0,F606W,0.07203355,0.06981325,1.031803418405532,0.003208200050474452,0.0035119480777217327,0.9135101030752346,0.11829331533029741,1.1294931659015872,nircam4
12415,8324.2852,4530.7695,214.708864,52.7600615,0.0,F814W,0.1237207,0.04906085,2.5217806051057003,-0.004440430295004999,0.005842253057578887,-0.7600544261335329,3.2818350312392335,,nircam4
12415,8324.2852,4530.7695,214.708864,52.7600615,0.0,F115W,0.3182584,0.08487451,3.7497524286149044,0.010153464716080361,0.0016574200740983114,6.126065971298293,-2.3763135426833886,0.6120979509824348,nircam4
12415,8324.2852,4530.7695,214.708864,52.7600615,0.0,F150W,2.312574,0.1021097,22.647936483997114,0.021341362723948636,0.0023233217323013473,9.185711314639631,13.462225169357483,2.4655615344564774,nircam4
12415,8324.2852,4530.7695,214.708864,52.7600615,0.0,F200W,1.157261,0.08624095,13.418926855513536,0.018624853716345428,0.002081712332466157,8.946891184662864,4.472035670850673,1.4998424121349352,nircam4
12415,8324.2852,4530.7695,214.708864,52.7600615,0.0,F277W,2.270615,0.07221554,31.44219374389501,0.021762857941599083,0.0019127051145944364,11.378051836398004,20.064141907497007,2.763407496818787,nircam4
12415,8324.2852,4530.7695,214.708864,52.7600615,0.0,F356W,2.616679,0.0774081,33.80368462731936,0.026198923108574995,0.001797965465261806,14.571427324250696,19.232257303068668,2.319860908276372,nircam4
12415,8324.2852,4530.7695,214.708864,52.7600615,0.0,F410M,4.080155,0.1743181,23.40637604471366,0.02840403635761999,0.003623655912541946,7.838502618118325,15.567873426595336,2.9860774672207087,nircam4
12415,8324.2852,4530.7695,214.708864,52.7600615,0.0,F444W,3.706925,0.1442226,25.70280247339876,0.03488450445082908,0.0027969195627916285,12.472473257690174,13.230329215708585,2.060762283659429,nircam4
11659,10020.7949,4400.8706,214.6951523,52.7485649,0.0,F606W,0.06033618,0.0345568,1.7460002083526254,0.003799116437209545,0.0033355115569477928,1.1389906382713841,0.6070095700812412,1.53293639972536,nircam4
11659,10020.7949,4400.8706,214.6951523,52.7485649,0.0,F814W,0.03985929,0.02428459,1.6413408667801266,0.013172904868922511,0.006404089837510422,2.0569519171585284,-0.41561105037840185,0.7979480964472293,nircam4
11659,10020.7949,4400.8706,214.6951523,52.7485649,0.0,F115W,0.1078568,0.04201196,2.5672879818032768,0.003881484407035161,0.0017682397732570437,2.195112034996015,0.37217594680726185,1.1695475861248865,nircam4
11659,10020.7949,4400.8706,214.6951523,52.7485649,0.0,F150W,0.7927521,0.05054321,15.684640924072689,0.016433484522183916,0.0019507902274633723,8.424014171709535,7.260626752363153,1.8618963126565717,nircam4
11659,10020.7949,4400.8706,214.6951523,52.7485649,0.0,F200W,0.5396918,0.04268833,12.642607476094756,0.013301804788842528,0.001734595357913731,7.668534755472397,4.97407272062236,1.6486340453856294,nircam4
11659,10020.7949,4400.8706,214.6951523,52.7485649,0.0,F277W,0.7824864,0.03574591,21.890235833973733,0.016778982736234082,0.0012647190222886576,13.266964788645737,8.623271045327996,1.649980698879072,nircam4
11659,10020.7949,4400.8706,214.6951523,52.7485649,0.0,F356W,1.530092,0.03831617,39.93332318966118,0.03983371947327498,0.0012696719462507893,31.37323746570904,8.560085723952142,1.2728467450421181,nircam4
11659,10020.7949,4400.8706,214.6951523,52.7485649,0.0,F410M,3.200188,0.08628559,37.088324945103814,0.08511128852599542,0.002853257450820689,29.829515910495445,7.258809034608369,1.2433431724600792,nircam4
11659,10020.7949,4400.8706,214.6951523,52.7485649,0.0,F444W,3.841195,0.07138864,53.80681015915137,0.11107122519353632,0.002592649626402903,42.84081584430631,10.965994314845055,1.2559707162136706,nircam4
4547,8867.1318,1876.1993,214.9243357,52.8685917,0.999,F606W,-0.02397772,0.02382959,-1.006216221093187,0.002404396698640872,0.0030192760904643465,0.7963487361207469,-1.802564957213934,-1.2635371608609158,nircam5
4547,8867.1318,1876.1993,214.9243357,52.8685917,0.999,F814W,-0.01862621,0.01615487,-1.152978018393215,0.0009613015897463293,0.0024599085062294453,0.3907875383624796,-1.5437655567556945,-2.9503960725680987,nircam5
4547,8867.1318,1876.1993,214.9243357,52.8685917,0.999,F115W,0.248653,0.03671125,6.77320984711771,0.00791421410804017,0.0017399334319390517,4.548572929724243,2.2246369173934664,1.4890845880156822,nircam5
4547,8867.1318,1876.1993,214.9243357,52.8685917,0.999,F150W,1.324625,0.0001410884,9388.617349122962,0.02051799839726789,0.0022771374234133454,9.010434849606996,9379.606914273356,1041.9716146699025,nircam5
4547,8867.1318,1876.1993,214.9243357,52.8685917,0.999,F200W,0.9161901,0.0001072522,8542.389806456185,0.01590158995635641,0.0019559132809688165,8.13000765988967,8534.259798796296,1050.7234634723718,nircam5
4547,8867.1318,1876.1993,214.9243357,52.8685917,0.999,F277W,0.6774461,6.846575e-05,9894.671423302892,0.011724140076647722,0.001687642988000695,6.947049915181998,9887.724373387711,1424.2983056274286,nircam5
4547,8867.1318,1876.1993,214.9243357,52.8685917,0.999,F356W,0.7534346,0.03295062,22.865566717712746,0.01648692214681272,0.0013432858794556217,12.273576607158402,10.591990110554343,1.8629913227067572,nircam5
4547,8867.1318,1876.1993,214.9243357,52.8685917,0.999,F410M,0.3686442,9.984284e-05,3692.244731820529,0.017988167925095448,0.0032200765083810856,5.5862548229138556,3686.6584769976153,660.9517196880416,nircam5
4547,8867.1318,1876.1993,214.9243357,52.8685917,0.999,F444W,0.3835769,5.493876e-05,6981.899482259883,0.014725885366041813,0.0021966078279733498,6.703921008798514,6975.195561251085,1041.4650580006146,nircam5
9883,1088.0367,3457.0374,214.977354,52.9264967,0.972,F606W,0.04309722,0.02996199,1.438396448299996,-0.003039092768143068,0.00244794436752381,-1.2414876777682768,2.6798841260682726,,nircam5
9883,1088.0367,3457.0374,214.977354,52.9264967,0.972,F814W,-0.005972813,0.02031222,-0.294050231830888,0.00017265770037153713,0.002238195328949549,0.07714148007473971,-0.3711917119056277,-3.8118303090113503,nircam5
9883,1088.0367,3457.0374,214.977354,52.9264967,0.972,F115W,0.4467454,0.04615865,9.67847629859192,0.005588738095477364,0.0014838667917687958,3.766334098504548,5.912142200087373,2.5697338699811136,nircam5
9883,1088.0367,3457.0374,214.977354,52.9264967,0.972,F150W,2.42882,0.0001773965,13691.476438373926,0.046012785526185845,0.001942903063576549,23.68249162234798,13667.793946751577,578.1265188099535,nircam5
9883,1088.0367,3457.0374,214.977354,52.9264967,0.972,F200W,1.815394,0.0001348528,13462.041574220186,0.038643430810260324,0.0016399030688717688,23.564460329259877,13438.477113890925,571.2858001464364,nircam5
9883,1088.0367,3457.0374,214.977354,52.9264967,0.972,F277W,2.059761,8.608497e-05,23927.068801905836,0.04323216663789544,0.001489576926063742,29.02311782724637,23898.04568407859,824.414142695708,nircam5
9883,1088.0367,3457.0374,214.977354,52.9264967,0.972,F356W,2.213053,0.04143025,53.41635640624905,0.043843322222668166,0.001142938828682003,38.36016514831922,15.056191257929832,1.3924954754421732,nircam5
9883,1088.0367,3457.0374,214.977354,52.9264967,0.972,F410M,2.25694,0.0001255368,17978.313928664746,0.04498969000409544,0.002627895053015477,17.120048212149996,17961.193880452596,1050.1322020755551,nircam5
9883,1088.0367,3457.0374,214.977354,52.9264967,0.972,F444W,2.852978,6.907689e-05,41301.48302854978,0.06439338832245452,0.002131698935072147,30.207543505797705,41271.27548504398,1367.257255480666,nircam5
12083,1206.2175,4178.8481,214.9686979,52.9296469,0.37,F606W,0.02850798,0.04604997,0.6190662013460595,-0.0020739162630787652,0.00244875309770224,-0.8469274689329852,1.4659936702790448,,nircam5
12083,1206.2175,4178.8481,214.9686979,52.9296469,0.37,F814W,0.1268513,0.0312188,4.063298397119684,0.008328674235277512,0.002552420556489414,3.2630493490197896,0.8002490480998947,1.2452457693722245,nircam5
12083,1206.2175,4178.8481,214.9686979,52.9296469,0.37,F115W,0.7898422,0.07094338,11.133416535834634,0.012761292550251204,0.0015014663747213847,8.499219672914231,2.634196862920403,1.309933966210475,nircam5
12083,1206.2175,4178.8481,214.9686979,52.9296469,0.37,F150W,2.633958,0.000272649,9660.618597537492,0.046514684828534325,0.0016798001360284053,27.690606656640828,9632.927990880851,348.8771018030643,nircam5
12083,1206.2175,4178.8481,214.9686979,52.9296469,0.37,F200W,3.508346,0.0002072616,16927.139421870717,0.04804845044220368,0.0018252642907909387,26.32410587585808,16900.81531599486,643.0280861844827,nircam5
12083,1206.2175,4178.8481,214.9686979,52.9296469,0.37,F277W,2.996022,0.000132308,22644.299664419384,0.04039776442889089,0.0016248364655950475,24.86266481845385,22619.43699960093,910.7752459266584,nircam5
12083,1206.2175,4178.8481,214.9686979,52.9296469,0.37,F356W,2.692003,0.06367609,42.276512267006346,0.04177066793977953,0.0012797724566490456,32.63913652990453,9.637375737101813,1.2952705482349964,nircam5
