NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
4026	7554.2808	1779.5316	214.789114	52.8328391	0.348	-1	z8-10	nircam3	0.01315628	0.01092261	32.7887	0.9016	0.01434433	0.007880002	32.6948	0.5966	-0.01725135	0.01744542	99.0	99.0	0.001627362	0.02088173	35.0578	13.9352	0.1125829	0.01790274	30.4578	0.1727	0.08716101	0.01489967	30.7357	0.1856	0.06609604	0.01578204	31.0361	0.2593	0.2959819	0.03445094	29.4084	0.1264	0.1435438	0.02789859	30.1941	0.2111	0.003026255386467537	0.0016717947689826004	0.0013482541891695354	0.0020690624240851914	-0.0002896677910609888	0.000598075804442162	-0.0011414425206612007	0.0007110897540428023	0.003363073613268401	0.0006133034092769837	0.0006077335048659669	0.0005920285006704511	0.0023527187450288057	0.0006811056368628702	0.010072610786582219	0.0015582426315448508	0.0	0.0
4596	3977.8147	1948.7542	214.8192384	52.8564869	0.395	-1	z8-10	nircam3	0.04389883	0.01636368	31.4804	0.4048	0.03737353	0.0118054	31.6551	0.343	0.05420875	0.02613579	31.2513	0.5236	0.3850244	0.0312839	29.1228	0.0882	0.1897632	0.02682094	29.891	0.1535	0.2050508	0.02232189	29.8069	0.1182	0.0979476	0.02364381	30.609	0.2622	0.3710278	0.05161258	29.163	0.1511	0.09635455	0.04179619	30.6268	0.4711	0.0047987176261018415	0.001669671788144947	0.003791756510863489	0.0020664326628187725	0.0016037839659598459	0.0005973160166736566	0.008890431459624659	0.0007101865314083058	0.004834624666635844	0.0006125242408809178	0.0066781287977990805	0.0005912761381630928	0.005041232127149287	0.0006802401867672729	0.012483080719224025	0.0015562630841270415	0.0	0.0
5466	7235.127	2238.5264	214.7871288	52.8373408	0.019	-1	z8-10	nircam3	-0.04539135	0.02393024	99.0	99.0	0.0123275	0.01726422	32.8593	1.5209	-0.02331478	0.03822099	99.0	99.0	-0.1923191	0.04574957	99.0	99.0	0.2632351	0.03922295	29.5357	0.1618	0.07632762	0.03264353	30.8798	0.4645	0.3140051	0.03457671	29.3442	0.1196	0.1287681	0.07547824	30.312	0.6366	0.8317034	0.06112274	28.2866	0.0798	-0.003803793936679098	0.0016705209804800084	-0.0012150781168243701	0.00206748456732534	0.0011550227836188568	0.0005976199836083281	-0.0034799271056482313	0.0007105479234227923	0.003237914672572338	0.0006128360118177286	0.0026221133872318617	0.0005915770831660362	0.006248109299095732	0.0006805863015623835	0.011060322894290023	0.001557055244984911	0.0	0.0
5922	9022.0645	2401.7134	214.7694813	52.8268564	0.0	-1	z8-10	nircam3	0.07440703	0.02147805	30.9075	0.3135	0.01471529	0.01549511	32.6671	1.1436	0.499373	0.03430439	28.8405	0.0746	0.8990963	0.0410615	28.202	0.0496	0.5653983	0.03520368	28.7056	0.0676	0.5010298	0.02929847	28.8369	0.0635	0.457524	0.03103355	28.9355	0.0737	0.4519367	0.06774379	28.9488	0.1628	0.5131613	0.05485934	28.8109	0.1161	0.005669916074794174	0.0016713713297528562	0.0029756850252173964	0.002068536471831908	0.007380288668826833	0.0005979239505429996	0.02053429168910888	0.0007109093154372787	0.010694377550209262	0.0006131477827545392	0.012029051087857215	0.0005918780281689795	0.010981573279734995	0.0006809324163574942	0.009459802395018254	0.0015578470639520344	0.0	0.0
8730	9116.1904	3345.9946	214.7587024	52.8313423	0.35	-1	z8-10	nircam3	0.0364546	0.01400671	31.6821	0.4173	0.02219962	0.01010499	32.2207	0.4943	0.02302443	0.02237128	32.181	1.0552	0.09701731	0.02677787	30.6194	0.2997	0.08562408	0.02295775	30.755	0.2912	0.153024	0.01910672	30.1246	0.1356	0.08682033	0.02023823	30.74	0.2532	0.335712	0.04417848	29.2716	0.1429	0.1286595	0.035776	30.3129	0.302	0.001029945121760853	0.001665841167134882	0.0075953141994553755	0.002061693138362766	-0.0011670702915129866	0.0005959457036723411	0.0021344867722626814	0.0007085574359241991	0.001695532835815775	0.0006111192000975836	0.0018352010720206588	0.0005899197832396477	0.0022021382575702934	0.0006786798973563265	0.01278487451829976	0.0015526930609600703	0.0	0.0
9992	578.233	3744.6199	214.8306859	52.8877727	0.0	-1	z8-10	nircam3	-0.08292807	0.02862197	99.0	99.0	0.08525252	0.02064901	30.7598	0.263	0.1638324	0.04571453	30.0505	0.303	0.8827484	0.05471916	28.2219	0.0673	0.6059307	0.04691294	28.6305	0.0841	0.8128633	0.03904357	28.3115	0.0522	1.548968	0.04135576	27.6114	0.029	2.823901	0.09027638	26.9594	0.0347	3.536865	0.07310636	26.715	0.0224	-0.004353280381290835	0.0016692460350396304	0.006285061946074805	0.0020659067105654886	0.003118058091590191	0.0005971639036381474	0.011942484834617113	0.0007100055779993427	0.01136985362572985	0.0006123683554125125	0.015169012735632823	0.0005911256656616213	0.03611686682962863	0.0006800669662618971	0.07352955376941875	0.0015558668327527339	0.0	0.0
10047	7614.272	3744.5977	214.7678929	52.843041	0.272	-1	z8-10	nircam3	-0.001475927	0.01798457	99.0	99.0	-0.01400574	0.01297478	99.0	99.0	0.1583578	0.02872466	30.0874	0.197	0.4967057	0.03438271	28.8463	0.0752	0.3879693	0.02947768	29.1145	0.0825	0.3652487	0.02453297	29.18	0.0729	0.3429499	0.02598584	29.2484	0.0823	0.2185377	0.05672504	29.7377	0.2819	0.1738849	0.04593629	29.9859	0.2869	8.915938735374651e-05	0.0016679699326614663	0.001754231374720484	0.0020643268690801533	0.004273453772411941	0.0005967073053952733	0.010159234034587725	0.0007094629751741734	0.009150722994055338	0.0006119001811153749	0.0073325700483613835	0.0005906736474685776	0.009134794768541543	0.0006795473047457695	0.006008941828565703	0.0015546773948483196	0.0	0.0
10134	6941.4634	3773.3328	214.7735892	52.8474746	0.4	-1	z8-10	nircam3	-0.01179578	0.019471	99.0	99.0	0.01418776	0.01404715	32.7067	1.0752	0.2277748	0.03109876	29.6928	0.1483	0.3246578	0.03722444	29.308	0.1245	0.3286467	0.03191401	29.2947	0.1055	0.2347768	0.02656062	29.6599	0.1229	0.2708069	0.02813357	29.5049	0.1128	0.5726371	0.06141337	28.6918	0.1165	0.1619586	0.04973292	30.063	0.3335	-2.8527447989219258e-05	0.0016705209804800084	-0.007821168020642855	0.00206748456732534	0.004272178821586208	0.0005976199836083281	0.006873938665288398	0.0007105479234227923	0.006393849643413045	0.0006128360118177286	0.005021705876808361	0.0005915770831660362	0.007750107237150273	0.0006805866277780246	0.015841042732245295	0.001557055244984911	0.0	0.0
11198	9990.8203	4292.0264	214.7409486	52.8308713	0.038	-1	z8-10	nircam3	0.06173716	0.01798457	31.1102	0.3164	-0.03561417	0.01297478	99.0	99.0	0.1483924	0.02872466	30.158	0.2102	0.2417205	0.03438271	29.6282	0.1545	0.1518938	0.02947768	30.1327	0.2108	0.1738988	0.02453297	29.9858	0.1532	0.1619546	0.02598584	30.063	0.1743	0.3786571	0.05672504	29.1409	0.1627	0.2358716	0.04593629	29.6548	0.2115	0.003979560552907775	0.0016692460350396304	-0.0036200539397839154	0.0020659067105654886	0.0024558385263873206	0.0005971639036381474	0.006307487570787089	0.0007100055779993427	0.003790583036720984	0.0006123683554125125	0.004352809054398092	0.0005911256656616213	0.007277026052402489	0.0006800669662618971	0.014792080897438954	0.0015558668327527339	0.0	0.0
11909	6222.0039	4206.6768	214.7754419	52.8543837	0.001	-1	z8-10	nircam3	-0.06932049	0.03174037	99.0	99.0	0.003128696	0.02289875	34.3481	7.9484	0.7664161	0.0506952	28.3754	0.0718	1.360541	0.0606809	27.7522	0.0484	0.3729314	0.05202417	29.1574	0.1515	0.5324996	0.04329742	28.7707	0.0883	0.5608551	0.04586153	28.7144	0.0888	0.824823	0.1001121	28.2956	0.1318	0.4733264	0.08107141	28.8986	0.186	0.0008507406649005222	0.0016671184264508323	-0.0015148121533218	0.002063272979848101	0.008670971662166887	0.0005964028201879085	0.016567144312306284	0.0007091008109545276	0.006763500181383095	0.0006115878922866427	0.008900814882112449	0.0005903724021213199	0.013006631900896326	0.0006792002113037359	0.011174483633198604	0.0015538838664274671	0.0	0.0
