NUMBER	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
6828	-1	z10-15	nircam4	0.1232362	0.03374359	0.000453047928649881	0.0022072695400658254	0.002880594	0.02371311	-0.004768027098683372	0.002660988937185607	-0.02980128	0.04102331	-0.0008590742536432126	0.0006005508026381886	0.382194	0.04935379	0.0006433744668015972	0.0007176666225653136	0.7314076	0.04168376	0.007007071834310607	0.0006097710538251539	0.6848106	0.03490471	0.009565110822746813	0.0005928740030611362	0.634964	0.03741448	0.006914721995412951	0.0006902453328194771	0.6871065	0.08425505	0.008796327684680453	0.0016290794070724084	1.204044	0.06970868	0.0	0.0
8838	-1	z10-15	nircam4	-0.09249175	0.04064974	0.0027646127491835577	0.002206147310413224	-0.02541913	0.02856637	0.0012840348236259395	0.002659635354405458	0.3390302	0.04941937	0.001149760956030146	0.0006002452775125604	-0.002504175	0.05945482	0.00045981845999630626	0.0007173016750326296	0.2123233	0.050215	-0.0008056855909374287	0.0006094608373089094	0.7189392	0.04204851	0.017243129654265447	0.000592572384621318	0.3741651	0.04507194	0.010958409451657495	0.0006898942401086588	0.8204851	0.1014992	0.022107649235200446	0.0016282508059427268	1.410711	0.08397565	0.0	0.0
9221	-1	z10-15	nircam4	0.01415645	0.0160997	0.0017017629284582026	0.002206147310413224	-0.02607221	0.01131397	-0.007679248240177533	0.002659635354405458	-0.0005090001	0.01957299	-0.00043567054371859124	0.0006002452775125604	0.02890686	0.02354762	0.0007841395395438384	0.0007173016750326296	-0.05081408	0.0198881	-0.0012619080072908163	0.0006094608373089094	0.1480692	0.01665369	0.003703036278171362	0.000592572384621318	0.108428	0.01785115	0.003964978735330453	0.0006898942401086588	0.4288682	0.04019967	0.015541448656194994	0.0016282508059427268	0.3539992	0.03325931	0.0	0.0
9817	-1	z10-15	nircam4	0.02143417	0.0225642	0.0008160701317929628	0.002206147310413224	-0.01789551	0.01585686	-0.0024736110042326924	0.002659635354405458	-0.001421354	0.02743213	0.0003049047542713556	0.0006002452775125604	-0.02545125	0.03300269	0.000492365916061284	0.0007173016750326296	0.1169062	0.02787377	0.0025747567230473075	0.0006094608373089094	0.05950402	0.02334064	0.002679528350160453	0.000592572384621318	0.290893	0.02501892	0.007234555708372042	0.0006898942401086588	0.5460519	0.05634103	0.01392650402852545	0.0016282508059427268	0.07436512	0.04661392	0.0	0.0
10256	-1	z10-15	nircam4	-0.0475366	0.04007637	0.0030944580259010474	0.002202774836766489	-0.02604482	0.02816343	0.0042454409398206	0.0026555686518885584	-0.3075868	0.04872231	0.0011408919241205986	0.000599327666457284	0.6783879	0.05861621	0.012923962330553943	0.0007162050321296248	1.002799	0.04950671	0.013997111514105471	0.0006085291528426906	0.900238	0.04145541	0.016858878576940902	0.0005916666280515453	0.8470935	0.0444362	0.020157544231322263	0.0006888396567988406	1.083772	0.1000675	0.01884358317552772	0.0016257615828214086	0.600364	0.08279116	0.0	0.0
11314	-1	z10-15	nircam4	-0.01121736	0.0132622	-0.0028445675626491557	0.002209513999371028	-0.00709698	0.009319931	-0.001461579037222835	0.0026636941180204214	0.02506929	0.01612334	0.0007017179393216052	0.0006011615939698467	0.02062928	0.01939746	0.0011133769947325152	0.0007183962604442593	-0.00912029	0.01638291	-0.0007459734393243637	0.0006103912281282715	0.1372081	0.01371855	0.004859241298863635	0.0005934769395239997	0.0804923	0.01470497	0.0023133586815282034	0.0006909471919467724	0.2149538	0.03311465	0.005898771431337271	0.0016307359253853178	0.07479182	0.02739751	0.0	0.0
11336	-1	z10-15	nircam4	-0.01412881	0.00912767	-0.004247244719311223	0.002206147310413224	0.00726854	0.006414416	-0.002290502215796055	0.002659635354405458	0.03284611	0.01109684	0.0033593859836683285	0.0006002452775125604	0.01799689	0.01335024	0.0006093548756576327	0.0007173014178462078	-0.02574617	0.01127549	-0.0003731363946035058	0.0006094608373089094	2.716655	0.009441755	0.08258706428194089	0.000592572384621318	2.198094	0.01012065	0.07420174770084997	0.0006898942401086588	8.584693	0.02279107	0.27969186621552267	0.0016282508059427268	2.358969	0.01885626	0.0	0.0
11905	-1	z10-15	nircam4	0.1368152	0.03234282	0.01309562175878591	0.0022072695400658254	0.02650254	0.02272873	-0.0012001275766978187	0.002660988937185607	-0.1717913	0.03932035	0.0005296959011306511	0.0006005508026381886	0.2433127	0.04730502	0.00725971686501484	0.0007176666225653136	1.421538	0.03995338	0.025692294874872318	0.0006097710538251539	0.6721855	0.03345574	0.01597847417861863	0.0005928740030611362	0.564893	0.03586133	0.011895637738824313	0.0006902453328194771	0.7018651	0.08075746	0.014579686571545448	0.0016290794070724084	0.2912811	0.06681492	0.0	0.0
11987	-1	z10-15	nircam4	-0.04260544	0.02738301	-0.004764053456152106	0.0022089528845447275	0.0244671	0.01924325	0.003001381266059906	0.0026630193113558304	0.02925876	0.03329052	0.002147536108040192	0.0006010088314070327	0.1276737	0.04005073	0.0043941483240085965	0.0007182139152711283	0.6105846	0.03382649	0.014780269797409129	0.0006102362492348349	0.2512331	0.02832527	0.00798321223093227	0.0005933261303040907	0.1374302	0.03036195	0.00536834132908977	0.0006907716455913633	0.5315688	0.0683732	0.013052143461302268	0.0016303221377803173	0.209671	0.05656878	0.0	0.0
12161	-1	z10-15	nircam4	0.04972323	0.03004284	0.00032491371371008937	0.002209513999371028	-0.04567258	0.02111243	-0.005705137067976679	0.0026636941180204214	0.007339589	0.03652418	0.001564549893090446	0.0006011615939698467	0.418173	0.04394104	0.00802324162691085	0.0007183962604442593	0.6656155	0.0371122	0.013265758612826528	0.0006103912281282715	0.4874702	0.03107662	0.011488039530793632	0.0005934769395239997	0.3764773	0.03331114	0.009733836579055905	0.0006909471919467724	0.5176553	0.07501459	0.01625721913927045	0.0016307359253853178	0.4861902	0.06206354	0.0	0.0
