NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
5157	6485.21	2117.4058	214.8472932	52.8230499	0.347	-1	z7-8	nircam6	0.003603027	0.01334068	34.1949	4.0211	0.01058705	0.008575162	33.0246	0.8796	-0.1469197	0.02083832	99.0	99.0	-0.06027421	0.02494682	99.0	99.0	-0.1321911	0.02152231	99.0	99.0	0.02094064	0.01780222	32.284	0.9232	0.1498204	0.01875937	30.1476	0.136	0.3380773	0.0408153	29.264	0.1311	0.3207465	0.03321179	29.3211	0.1125	0.00041717776675182443	0.001719575142614338	0.002948668941927966	0.0018961640559014537	-0.0038410692297729428	0.0006016226036193568	-0.000746314921984733	0.0007154179639598901	-0.003387764110631271	0.0006209135721191167	0.0008056090491216067	0.0005956987081913767	0.006585155299386318	0.0006817985188843732	0.011303366187618555	0.001554688677242929	0.0	0.0
5283	7413.459	2168.5481	214.838474	52.8174273	0.366	-1	z7-8	nircam6	-0.002360439	0.01908986	99.0	99.0	0.004477866	0.01227063	33.9588	2.976	-0.03804068	0.02981861	99.0	99.0	-0.06858915	0.03569767	99.0	99.0	0.2906825	0.03079736	29.428	0.1151	0.1569911	0.02547409	30.0968	0.1762	0.2025528	0.02684373	29.8202	0.1439	0.3694987	0.05840467	29.1675	0.1717	0.3184253	0.04752443	29.329	0.1621	0.002340222516578865	0.001724406514809455	0.001381874843452371	0.0019014910591007505	-0.0008704216264084203	0.0006033129500088387	-5.070911691132939e-05	0.0007174277565874621	0.004602679001162917	0.0006226578321111072	0.005320281163111748	0.0005973722267107383	0.0058608163036205155	0.0006837140571283786	0.012068873242950416	0.0015590563315197013	0.0	0.0
5451	1269.7587	2248.7483	214.892484	52.8568879	0.001	-1	z7-8	nircam6	-0.005100432	0.03071716	99.0	99.0	-0.04698141	0.01974446	99.0	99.0	1.677804	0.04798061	27.5247	0.0311	2.105798	0.0574405	27.278	0.0296	3.142806	0.0495555	26.8432	0.0171	2.801209	0.04098992	26.9682	0.0159	9.262688	0.04319378	25.6697	0.0051	8.378954	0.09397794	25.7785	0.0122	8.557294	0.07647074	25.7557	0.0097	-0.0038536267179435325	0.0017230899196087742	-0.004787858475720398	0.0019000396293542355	0.0358325966117446	0.0006028524647207642	0.045249034412117736	0.0007168802631296182	0.05546117535844965	0.0006221826662730278	0.0657472025038053	0.0005969163040416087	0.218703349474465	0.0006831921121027641	0.2176877183306896	0.001557866209833796	0.0	0.0
7573	7005.7798	2942.2395	214.8339749	52.8241889	0.069	-1	z7-8	nircam6	0.01437469	0.023829	32.6925	1.8003	0.002137961	0.01531687	34.7615	7.7804	1.323262	0.03722122	27.7824	0.0305	1.506207	0.04455978	27.6418	0.0321	0.7454775	0.03844295	28.4054	0.056	0.9519069	0.03179815	28.14	0.0363	0.3280828	0.03350781	29.2966	0.1109	0.2548627	0.07290389	29.5708	0.3107	0.1272135	0.05932258	30.3252	0.5064	0.0011191914182810978	0.0017239668784507038	0.005137352755664731	0.0019010073815002777	0.010847859499383423	0.0006031595412915963	0.01583455070379465	0.0007172452587681809	0.008024323601306069	0.0006224996161290547	0.011832977309143148	0.0005972202524876951	0.006213742481315424	0.0006835401841917209	0.006179993187564688	0.001558659738254648	0.0	0.0
7622	7476.4102	2951.7903	214.8296762	52.8212495	0.073	-1	z7-8	nircam6	0.01127517	0.01474868	32.9562	1.4206	0.0144607	0.009480199	32.686	0.712	0.9809716	0.02303763	28.1074	0.0255	1.1425	0.02757975	27.9419	0.0262	1.157554	0.02379381	27.9277	0.0223	0.35427	0.01968109	29.2132	0.0603	-0.05591937	0.02073926	99.0	99.0	0.06486141	0.04512301	31.0566	0.7555	-0.009283135	0.03671702	99.0	99.0	0.0021175200913023683	0.00172045441533184	0.00041841168918131953	0.0018971335943004312	0.02622698233977727	0.0006019304575992287	0.02912533920852748	0.0007157837318036121	0.02911098975438849	0.0006212310398670651	0.010291541208887813	0.000596003257326092	-0.001727595300535146	0.0006821472434046121	0.003694960302185405	0.0015554835732267639	0.0	0.0
7625	8405.3447	2955.8206	214.821349	52.8153674	0.007	-1	z7-8	nircam6	-0.02434173	0.02254987	99.0	99.0	0.02502045	0.01449467	32.0908	0.6291	0.9296619	0.0352232	28.1657	0.0411	0.8423925	0.04216783	28.2727	0.0544	0.6572152	0.03637934	28.5422	0.0601	0.2612379	0.03009124	29.5439	0.1251	0.1918209	0.03170912	29.8793	0.1795	0.3711028	0.06899045	29.1628	0.2019	0.1555875	0.05613818	30.1066	0.3918	0.0021401486374624	0.001722651440187809	-0.0005435688751531169	0.001899555554808666	0.014001460732286102	0.0006026987968671751	0.011782684698980687	0.0007166975079086172	0.009232249540355557	0.0006220241913450145	0.005328726845230278	0.0005967643298185653	0.0048065101869740195	0.0006830182391661063	0.012534049791598285	0.0015574696165687424	0.0	0.0
7863	8383.8125	3044.7783	214.8206055	52.8159837	0.07	-1	z7-8	nircam6	0.04244769	0.02279905	31.5169	0.5833	-0.001042918	0.01465484	99.0	99.0	0.1093354	0.03561242	30.4896	0.3537	0.3954174	0.04263379	29.0939	0.1171	0.1096536	0.03678134	30.4865	0.3643	0.3366407	0.03042375	29.2686	0.0981	0.6746588	0.03205951	28.5138	0.0516	0.7153307	0.06975279	28.4503	0.1059	0.9794785	0.0567585	28.109	0.0629	0.0022790158799384274	0.001722651440187809	-0.004483062198403248	0.001899555554808666	0.0009829951198663406	0.0006026987968671751	0.008482200054200697	0.0007166975079086172	0.00229571907850216	0.0006220241913450145	0.005327065941172117	0.0005967643298185653	0.015597465881198178	0.0006830182391661063	0.01507041073463486	0.0015574696165687424	0.0	0.0
8017	7469.1963	3097.644	214.8282066	52.8220815	0.066	-1	z7-8	nircam6	0.02231853	0.01455588	32.2149	0.7083	-0.01976225	0.009356269	99.0	99.0	0.9300838	0.02273647	28.1652	0.0265	0.6222141	0.02721922	28.6017	0.0475	0.7095177	0.02348277	28.4591	0.0359	0.2885748	0.01942381	29.4359	0.0731	0.09243078	0.02046815	30.672	0.2405	-0.05912039	0.04453314	99.0	99.0	0.04035496	0.03623703	31.5718	0.9752	0.0026010159615277827	0.0017235283990297392	0.0002059319406683795	0.0019005237038998049	0.025508850739002758	0.0006030058734380069	0.016106722134191943	0.0007170627609488996	0.01960753834090179	0.0006223411412010413	0.009899123341576797	0.000597068278264652	0.003732621345397751	0.000683365985039422	-0.004030659406515743	0.0015582631449895948	0.0	0.0
10002	3134.3948	3832.0449	214.8591712	52.8535852	0.0	-1	z7-8	nircam6	0.1116496	0.04663942	30.4669	0.4537	0.09642398	0.02997902	30.6261	0.3376	2.5966	0.0728514	27.0505	0.0305	2.273149	0.08721483	27.195	0.0417	2.973415	0.07524264	26.9034	0.0275	1.638602	0.06223708	27.5503	0.0412	2.391365	0.0655833	27.1399	0.0298	5.980626	0.1426915	26.1447	0.0259	2.659231	0.1161094	27.0246	0.0474	-0.0013946109864167709	0.0017230899196087742	0.004975282057359446	0.0019000396293542355	0.03205257472252573	0.0006028524647207642	0.02722442750839699	0.0007168802631296182	0.02725957792381641	0.0006221826662730278	0.032772280097468576	0.0005969163040416087	0.03322160515098069	0.0006831921121027641	0.0820090938560788	0.001557866209833796	0.0	0.0
10707	6948.2412	4595.6201	214.8170964	52.8334662	0.383	-1	z7-8	nircam6	0.0001111713	0.01871624	37.9715	182.8336	0.0340611	0.01203048	31.7559	0.3836	0.05688845	0.02923502	31.199	0.5581	0.3456267	0.03499902	29.24	0.11	0.04402863	0.03019461	31.4772	0.7448	0.123909	0.02497553	30.3538	0.2189	0.305343	0.02631836	29.3745	0.0936	0.5731835	0.05726161	28.6908	0.1085	0.4266327	0.04659431	29.0114	0.1186	-0.0005053793484511424	0.0017239668784507038	-0.002632444615273428	0.0019010073815002777	0.0012299245898125485	0.0006031595412915963	0.0032977639086025504	0.0007172452587681809	-6.812394357702517e-05	0.0006224996161290547	0.0037663777703692094	0.0005972202524876951	0.010794893117011138	0.0006835401841917209	0.015032303592115165	0.001558659738254648	0.0	0.0
