NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
7608	1746.3938	2904.3247	214.8547427	52.7883927	0.0	-1	z7-8	nircam10	-0.001085222	0.02300525	99.0	99.0	0.01405169	0.01565155	32.7172	1.2096	0.4861258	0.02946431	28.8696	0.0658	0.7439996	0.03586927	28.4076	0.0524	0.3589749	0.03047598	29.1989	0.0922	0.4400741	0.02742157	28.9777	0.0677	0.4017033	0.02750335	29.0768	0.0744	0.693462	0.06153664	28.484	0.0964	0.4600244	0.05088529	28.9296	0.1201	-0.0011809176356813121	0.0020429531371070424	0.001444591573331962	0.0023843995784483415	0.011597889120602967	0.0005855751520100478	0.01598653567073976	0.0007080956870605243	0.009702954264930019	0.000605236045404192	0.010441970303150904	0.0006323214290711815	0.012747060403162267	0.0006888370464441134	0.01696729234837954	0.0016152780515661356	0.0	0.0
8153	9664.3301	3078.6394	214.7823908	52.7390054	0.0	-1	z7-8	nircam10	-0.07687733	0.03012094	99.0	99.0	-0.05663431	0.02049268	99.0	99.0	1.853748	0.03857784	27.4164	0.0226	2.089715	0.04696389	27.2863	0.0244	1.330106	0.03990243	27.7768	0.0326	0.8489292	0.03590326	28.2643	0.0459	0.2016855	0.03601033	29.8248	0.1939	0.6156563	0.08057037	28.6132	0.1421	0.8263044	0.06662448	28.2937	0.0876	-0.006426627430978796	0.0020439955380523967	0.001606861935020948	0.0023856162151700885	0.022604460252512473	0.0005858739452261284	0.024379745109290026	0.0007084570339833014	0.014389904096508912	0.0006055449682735797	0.01004458800869045	0.0006326440766850905	0.0038441649926654535	0.0006891884654492724	0.011830061096855905	0.001616102207043863	0.0	0.0
8200	9546.3604	3098.5203	214.7832315	52.7398626	0.0	-1	z7-8	nircam10	0.1406761	0.02972197	30.216	0.2294	0.1956161	0.02022125	29.858	0.1123	3.035394	0.03806685	26.881	0.0136	3.474027	0.04634183	26.7344	0.0145	2.170048	0.0393739	27.2453	0.0197	0.8559774	0.0354277	28.2554	0.0449	0.4743929	0.03553335	28.8962	0.0813	0.3279389	0.07950317	29.297	0.2633	0.3344895	0.065742	29.2756	0.2134	0.0008317250040591952	0.002044517316993967	0.001924360256963723	0.002386225525893704	0.0325862224371858	0.0005860233418341686	0.03383902055714477	0.000708637578851479	0.023360361876338637	0.0006056994297082736	0.00877312809314136	0.0006328054004920452	0.0034400755549968166	0.0006893643380990226	0.010259285731220905	0.0016165142847827266	0.0	0.0
9135	9709.7617	3431.5325	214.7782802	52.7406171	0.0	-1	z7-8	nircam10	0.05298074	0.0504651	31.2762	1.0344	0.1383687	0.03433377	30.2339	0.2695	5.092307	0.06463392	26.3192	0.0138	5.895931	0.07868404	26.1601	0.0145	4.747735	0.06685315	26.3953	0.0153	1.528198	0.06015289	27.6261	0.0427	0.9178038	0.06033227	28.1796	0.0714	-0.4495141	0.1349889	99.0	99.0	0.4467417	0.1116237	28.9614	0.2713	0.004702283390809796	0.0020439955380523967	0.004538821076153265	0.0023856162151700885	0.031965281457286304	0.0005858739452261284	0.029278025113789245	0.0007084570339833014	0.029182991346974548	0.0006055449682735797	0.011182837118876814	0.0006326440766850905	0.006438857591574543	0.0006891884654492724	-0.0020773806600349084	0.001616102207043863	0.0	0.0
9519	4432.1802	3557.2095	214.8239447	52.7748457	0.019	-1	z7-8	nircam10	-0.003970276	0.01338158	99.0	99.0	-0.001095703	0.009104114	99.0	99.0	0.0220484	0.01713866	32.2281	0.8442	0.003704104	0.02086426	34.1648	6.1172	0.0813073	0.01772712	30.8112	0.2368	-0.008050703	0.01595044	99.0	99.0	0.07965035	0.01599801	30.8335	0.2181	0.2912416	0.03579433	29.4259	0.1335	0.0504994	0.0295987	31.3283	0.6365	0.0004593830885794839	0.002044517316993967	-0.0015117179662921042	0.002386225525893704	0.001860112828266324	0.0005860233418341686	0.0015064481198381237	0.000708637578851479	0.0026487988596217713	0.0006056994297082736	0.0015863687933927266	0.0006328054004920452	0.0062398996172052254	0.0006893643380990226	0.01364358615787045	0.0016165142847827266	0.0	0.0
9681	964.0814	3641.2505	214.8539765	52.7973369	0.0	-1	z7-8	nircam10	-0.06457581	0.04998975	99.0	99.0	0.2820849	0.03401036	29.4606	0.1309	8.515634	0.06402511	25.761	0.0082	8.120787	0.07794289	25.8125	0.0104	5.578187	0.06622344	26.2203	0.0129	0.9978266	0.05958629	28.0889	0.0649	0.9554028	0.05976398	28.1361	0.0679	0.6982186	0.1337174	28.4765	0.208	-0.02267624	0.1105723	99.0	99.0	0.003713348011368357	0.002045558561001536	0.005654389622073989	0.002387440177889967	0.038672231155778745	0.0005863218761306509	0.03784567638672531	0.0007089986685878344	0.022733975481014978	0.0006060080938482901	0.00588833697884727	0.0006331277476891815	0.008605376967512497	0.0006897154308098406	0.01054091778254136	0.001617338098287227	0.0	0.0
10078	7955.6567	4618.0811	214.7814228	52.758162	0.0	-1	z7-8	nircam10	-0.05967923	0.06433063	99.0	99.0	0.3113655	0.04376713	29.3533	0.1527	8.384706	0.0823924	25.7778	0.0107	10.28486	0.1003029	25.556	0.0106	8.916308	0.08522138	25.7111	0.0104	3.516555	0.07668019	26.7212	0.0237	2.56345	0.07690886	27.0645	0.0326	2.29993	0.1720777	27.1822	0.0813	1.062935	0.1422928	28.0203	0.1454	-0.0005180536018988211	0.00204607918300532	0.005056110002699001	0.0023880494886135825	0.013490068364321555	0.0005864712727386911	0.019749461072008947	0.0007091792134560121	0.0128923759078615	0.0006061622965536124	0.013278577571267268	0.000633289071496136	0.012059597382187722	0.0006898909771652497	0.026814250700280904	0.0016177498340528632	0.0	0.0
10891	9190.5293	4621.4019	214.7703997	52.7503271	0.0	-1	z7-8	nircam10	-0.02564727	0.03216532	99.0	99.0	0.09538287	0.02188357	30.6378	0.2492	0.9097666	0.0411962	28.1892	0.0492	0.3241489	0.05015143	29.3097	0.168	0.7955973	0.04261069	28.3348	0.0582	0.3752998	0.0383401	29.1506	0.1109	0.2534353	0.03845443	29.5769	0.1648	-0.0743586	0.08603886	99.0	99.0	0.5977049	0.07114642	28.6453	0.1293	0.0010042106604200235	0.0020434749160486133	0.004162253155880462	0.0023850088891719566	0.0149675153743718	0.0005857245486180881	0.011230271436552515	0.0007082764891151237	0.012922269499426877	0.0006053905068388858	0.005917570535001361	0.0006324827528781361	0.011246879752568406	0.0006890129190938633	0.009272207368556362	0.0016156901293049991	0.0	0.0
11520	6258.7886	4432.3804	214.7984799	52.7679507	0.084	-1	z7-8	nircam10	-0.106875	0.02562378	99.0	99.0	0.01649853	0.01743305	32.5429	1.1475	0.07122561	0.03281803	30.9549	0.5004	0.3246144	0.03995201	29.3081	0.1337	0.0321202	0.03394485	31.8196	1.1477	0.2502749	0.03054277	29.5905	0.1325	0.3548636	0.03063386	29.2114	0.0937	0.7166976	0.06854092	28.4482	0.1039	0.4311045	0.0566772	29.0001	0.1428	-0.0036528667747198575	0.0020439955380523967	0.006246072013939861	0.0023856162151700885	0.0025624977444723518	0.0005858739452261284	0.005669692673955059	0.0007084570339833014	0.0011430629991271309	0.0006055449682735797	0.0044431520519654525	0.0006326440766850905	0.00803517760677386	0.0006891884654492724	0.020837588026967717	0.001616102207043863	0.0	0.0
11661	2375.1572	4124.5552	214.8363159	52.7909767	0.019	-1	z7-8	nircam10	0.04314955	0.01452242	31.4991	0.3655	-0.01351679	0.009880283	99.0	99.0	-0.05354136	0.01859981	99.0	99.0	-0.09308333	0.02264303	99.0	99.0	-0.04857249	0.01923844	99.0	99.0	0.009522567	0.01731029	33.1396	1.9742	0.2701611	0.01736191	29.5075	0.0698	0.2236791	0.03884596	29.7125	0.1886	0.3140984	0.03212213	29.3439	0.1111	0.0045550156230682644	0.0020465998050091037	-0.0019624124063074345	0.002388656814611714	-0.0008638753997487401	0.0005866204104271333	-0.0032333039745035255	0.0007093597583241896	0.0005154134870125606	0.000606316499258935	0.00222832218503109	0.000633450094886318	0.00997842681700136	0.0006900665235206588	0.008415820914158633	0.001618161227845272	0.0	0.0
