NUMBER,FILTER,REDSHIFT_BIN,SEX_SNR,NMAD_SNR,SNR_RATIO
2600,F814W,z10-15,2.845714759827225,0.0,
2600,F115W,z10-15,-11.083341526855385,0.0,
2600,F150W,z10-15,-601.4966316934581,0.0,
2600,F200W,z10-15,-1909.1780874326937,0.0,
2600,F277W,z10-15,1503.1670649399268,0.0,
2600,F356W,z10-15,5.608979222664108,0.0,
2600,F410M,z10-15,4781.595278351382,0.0,
2600,F444W,z10-15,6661.688908980174,0.0,
2739,F606W,z10-15,-0.3504818840620475,0.0,
2739,F814W,z10-15,-0.24198500308402088,0.0,
2739,F115W,z10-15,1.955696038833234,0.0,
2739,F150W,z10-15,563.0527372100262,0.0,
2739,F200W,z10-15,-1000.028465842477,0.0,
2739,F277W,z10-15,1577.1377905345462,0.0,
2739,F356W,z10-15,4.911822494064235,0.0,
2739,F410M,z10-15,6865.052481172652,0.0,
2739,F444W,z10-15,3524.3622114766204,0.0,
2903,F606W,z10-15,4.300228349099509,0.0,
2903,F814W,z10-15,2.6538738658619705,0.0,
2903,F115W,z10-15,-11.329459867370177,0.0,
2903,F150W,z10-15,-60.97211440212154,0.0,
2903,F200W,z10-15,748.9992202405892,0.0,
2903,F277W,z10-15,404.9945416820295,0.0,
2903,F356W,z10-15,7.838937810519102,0.0,
2903,F410M,z10-15,2708.4638207303533,0.0,
2903,F444W,z10-15,3684.859345946492,0.0,
4009,F606W,z10-15,-0.5682985393135979,0.0,
4009,F814W,z10-15,1.8987402357589815,0.0,
4009,F115W,z10-15,-0.6106330293352997,0.0,
4009,F150W,z10-15,270.98765259879457,0.0,
4009,F200W,z10-15,374.2685632211872,0.0,
4009,F277W,z10-15,3370.813103155897,0.0,
4009,F356W,z10-15,4.164012780324268,0.0,
4009,F410M,z10-15,3305.4869214753303,0.0,
4009,F444W,z10-15,2276.9137470734954,0.0,
5136,F606W,z10-15,1.0534802209829572,0.0,
5136,F814W,z10-15,1.9656090575335226,0.0,
5136,F115W,z10-15,-12.670619242908982,0.0,
5136,F150W,z10-15,18.562681268569875,0.0,
5136,F200W,z10-15,32.39433242949585,0.0,
5136,F277W,z10-15,1852.7533446502596,0.0,
5136,F356W,z10-15,4.7527614547060075,0.0,
5136,F410M,z10-15,11238.649258505076,0.0,
5136,F444W,z10-15,190.6294787571616,0.0,
6181,F606W,z10-15,1.5662449939554561,0.0,
6181,F814W,z10-15,1.6329154224330176,0.0,
6181,F115W,z10-15,4.370181800175115,0.0,
6181,F150W,z10-15,2503.624690924685,0.0,
6181,F200W,z10-15,3625.879642557945,0.0,
6181,F277W,z10-15,5231.768209661126,0.0,
6181,F356W,z10-15,7.85374396004713,0.0,
6181,F410M,z10-15,3702.8077151196367,0.0,
6181,F444W,z10-15,3682.07267231655,0.0,
6382,F606W,z10-15,-5.360709804958881,0.0,
6382,F814W,z10-15,-0.7787090565394497,0.0,
6382,F115W,z10-15,1.6655004543139071,0.0,
6382,F150W,z10-15,-807.7678695023325,0.0,
6382,F200W,z10-15,2103.5391944193075,0.0,
6382,F277W,z10-15,2657.1078463073195,0.0,
6382,F356W,z10-15,6.694630816744384,0.0,
6382,F410M,z10-15,2315.5832956469744,0.0,
6382,F444W,z10-15,11260.300397670353,0.0,
6647,F606W,z10-15,0.10112099611936787,0.0,
6647,F814W,z10-15,0.8537465539042575,0.0,
6647,F115W,z10-15,-4.3028974481237,0.0,
6647,F150W,z10-15,-810.8915586760255,0.0,
6647,F200W,z10-15,3155.9420596412233,0.0,
6647,F277W,z10-15,5995.955392489425,0.0,
6647,F356W,z10-15,13.602276745543023,0.0,
6647,F410M,z10-15,1348.1657790150161,0.0,
6647,F444W,z10-15,5533.918216901661,0.0,
6657,F606W,z10-15,1.926023520892655,0.0,
6657,F814W,z10-15,2.3913144730604627,0.0,
6657,F115W,z10-15,0.2935773070197839,0.0,
6657,F150W,z10-15,1330.3848855048768,0.0,
6657,F200W,z10-15,4408.470848325831,0.0,
6657,F277W,z10-15,4493.380931979723,0.0,
6657,F356W,z10-15,10.633984571644197,0.0,
6657,F410M,z10-15,3249.4091714430097,0.0,
6657,F444W,z10-15,5073.423308717426,0.0,
7326,F606W,z10-15,0.23677797909435097,0.0,
7326,F814W,z10-15,2.4581286548764347,0.0,
7326,F115W,z10-15,-3.149214680701529,0.0,
7326,F150W,z10-15,204.7768638156445,0.0,
7326,F200W,z10-15,-129.00129162643069,0.0,
7326,F277W,z10-15,2189.1572260765197,0.0,
7326,F356W,z10-15,2.1120809650378245,0.0,
7326,F410M,z10-15,3539.765206844436,0.0,
7326,F444W,z10-15,6996.396433268902,0.0,
7447,F606W,z10-15,0.9223968903204804,0.0,
7447,F814W,z10-15,2.451547665082372,0.0,
7447,F115W,z10-15,9.175355607684486,0.0,
7447,F150W,z10-15,714.0126374349484,0.0,
7447,F200W,z10-15,5043.282911212844,0.0,
7447,F277W,z10-15,3506.219756253069,0.0,
7447,F356W,z10-15,10.11829326454747,0.0,
7447,F410M,z10-15,1039.7972660775786,0.0,
7447,F444W,z10-15,2091.624877653399,0.0,
8564,F606W,z10-15,-1.3316111828281212,0.0,
8564,F814W,z10-15,-2.8047594581559903,0.0,
8564,F115W,z10-15,0.7215105493192465,0.0,
8564,F150W,z10-15,203.01953458273792,0.0,
8564,F200W,z10-15,1869.6192104111658,0.0,
8564,F277W,z10-15,718.4169223507198,0.0,
8564,F356W,z10-15,3.3948733127088193,0.0,
8564,F410M,z10-15,3365.5098292142884,0.0,
8564,F444W,z10-15,4694.197582364578,0.0,
9387,F606W,z10-15,-0.6053774759934107,0.0,
9387,F814W,z10-15,2.708249430735415,0.0,
9387,F115W,z10-15,7.260776644820248,0.0,
9387,F150W,z10-15,418.4816107812074,0.0,
9387,F200W,z10-15,3536.249616489297,0.0,
9387,F277W,z10-15,2784.660969572728,0.0,
9387,F356W,z10-15,8.605635712029658,0.0,
9387,F410M,z10-15,1220.766530869766,0.0,
9387,F444W,z10-15,9762.035251088895,0.0,
10442,F606W,z10-15,0.1851478645017447,0.0,
10442,F814W,z10-15,0.653199741361862,0.0,
10442,F115W,z10-15,1.954083992397015,0.0,
10442,F150W,z10-15,105.9104531854327,0.0,
10442,F200W,z10-15,1791.6709361280634,0.0,
10442,F277W,z10-15,2074.5010248307917,0.0,
10442,F356W,z10-15,4.230165512910949,0.0,
10442,F410M,z10-15,1291.3368415916632,0.0,
10442,F444W,z10-15,3175.8186605834426,0.0,
12450,F606W,z10-15,-0.1578028377000996,0.0,
12450,F814W,z10-15,0.6175292477596798,0.0,
12450,F115W,z10-15,0.33017662935069636,0.0,
12450,F150W,z10-15,-1869.7902619241772,0.0,
12450,F200W,z10-15,300.1244196909128,0.0,
12450,F277W,z10-15,4.1800950926618885,0.0,
12450,F356W,z10-15,3.7451528069121554,0.0,
12450,F410M,z10-15,3859.132117686997,0.0,
12450,F444W,z10-15,7064.398109806597,0.0,
15129,F606W,z10-15,3.9868521907801084,0.0,
15129,F814W,z10-15,5.3316515771083095,0.0,
15129,F115W,z10-15,6.57142886386759,0.0,
15129,F150W,z10-15,1248.2361951673702,0.0,
15129,F200W,z10-15,6748.162569649017,0.0,
15129,F277W,z10-15,5440.1436931082135,0.0,
15129,F356W,z10-15,10.756858496062836,0.0,
15129,F410M,z10-15,3148.476838959535,0.0,
15129,F444W,z10-15,4936.107201792008,0.0,
15421,F606W,z10-15,-1.8514256207542144,0.0,
15421,F814W,z10-15,1.6329359032899136,0.0,
15421,F115W,z10-15,0.4206560947789908,0.0,
15421,F150W,z10-15,-2027.5485218339547,0.0,
15421,F200W,z10-15,380.2446658906841,0.0,
15421,F277W,z10-15,1772.0733975494447,0.0,
15421,F356W,z10-15,5.966324910508116,0.0,
15421,F410M,z10-15,9110.378040506112,0.0,
15421,F444W,z10-15,3928.658765523382,0.0,
15689,F606W,z10-15,0.34977849273728506,0.0,
15689,F814W,z10-15,-0.17338960538677586,0.0,
15689,F115W,z10-15,-1.01248920535567,0.0,
15689,F150W,z10-15,574.580705678061,0.0,
15689,F200W,z10-15,1097.8436444184667,0.0,
15689,F277W,z10-15,1990.279670169102,0.0,
15689,F356W,z10-15,0.849776129909123,0.0,
15689,F410M,z10-15,4702.026527375859,0.0,
15689,F444W,z10-15,328.4749175731426,0.0,
15859,F606W,z10-15,-1.9864877118678048,0.0,
15859,F814W,z10-15,0.08347280967118618,0.0,
15859,F115W,z10-15,-5.016204693757591,0.0,
15859,F150W,z10-15,-128.68170229259317,0.0,
15859,F200W,z10-15,1486.5121399962259,0.0,
15859,F277W,z10-15,5400.055121010317,0.0,
15859,F356W,z10-15,2.8635789290227005,0.0,
15859,F410M,z10-15,6933.3280413132825,0.0,
15859,F444W,z10-15,23848.68670374265,0.0,
2115,F606W,z10-15,1.683533937909371,0.0,
2115,F814W,z10-15,-2.5150231537174648,0.0,
2115,F115W,z10-15,1.0244609441301014,0.0,
2115,F150W,z10-15,1280.80213939787,0.0,
2115,F200W,z10-15,3404.711581825861,0.0,
2115,F277W,z10-15,2813.629891867236,0.0,
2115,F356W,z10-15,3.681814555088729,0.0,
2115,F410M,z10-15,5503.296507201121,0.0,
2115,F444W,z10-15,2908.477687873666,0.0,
2414,F606W,z10-15,-0.18303736173619314,0.0,
2414,F814W,z10-15,0.049570078601517305,0.0,
2414,F115W,z10-15,-2.483407295766,0.0,
2414,F150W,z10-15,-278.6836975157613,0.0,
2414,F200W,z10-15,-629.2896193928851,0.0,
2414,F277W,z10-15,4729.1009090013295,0.0,
2414,F356W,z10-15,5.992537152566915,0.0,
2414,F410M,z10-15,4388.455806254116,0.0,
2414,F444W,z10-15,9203.475532664956,0.0,
2819,F606W,z10-15,0.11345224314059993,0.0,
2819,F814W,z10-15,1.1805594953125853,0.0,
2819,F115W,z10-15,-3.6370972953862024,0.0,
2819,F150W,z10-15,-416.8119916803621,0.0,
2819,F200W,z10-15,2407.3973788620124,0.0,
2819,F277W,z10-15,2119.5024575814,0.0,
2819,F356W,z10-15,-0.06585868128519236,0.0,
2819,F410M,z10-15,1950.7162391232605,0.0,
2819,F444W,z10-15,4167.856058876796,0.0,
3126,F606W,z10-15,0.30808676176539584,0.0,
3126,F814W,z10-15,-0.7334427562404244,0.0,
3126,F115W,z10-15,5.573514977670142,0.0,
3126,F150W,z10-15,539.7849504423809,0.0,
3126,F200W,z10-15,682.2431815408214,0.0,
3126,F277W,z10-15,3832.9984230415644,0.0,
3126,F356W,z10-15,4.300649977897477,0.0,
3126,F410M,z10-15,4565.936527114647,0.0,
3126,F444W,z10-15,15073.146307041598,0.0,
4658,F606W,z10-15,-3.582065567252348,0.0,
4658,F814W,z10-15,-1.1920387262977694,0.0,
4658,F115W,z10-15,0.37602159641010857,0.0,
4658,F150W,z10-15,644.3087936013538,0.0,
4658,F200W,z10-15,590.0635481138413,0.0,
4658,F277W,z10-15,-33.51040961232973,0.0,
4658,F356W,z10-15,5.49033026312725,0.0,
4658,F410M,z10-15,4879.267894145725,0.0,
4658,F444W,z10-15,9737.259211486993,0.0,
4728,F606W,z10-15,0.39695113014311634,0.0,
4728,F814W,z10-15,2.271438722588504,0.0,
4728,F115W,z10-15,2.661629135800855,0.0,
4728,F150W,z10-15,342.74363588994026,0.0,
4728,F200W,z10-15,3284.6103625820356,0.0,
4728,F277W,z10-15,4373.204627380654,0.0,
4728,F356W,z10-15,9.71048452811266,0.0,
4728,F410M,z10-15,6802.154959844436,0.0,
4728,F444W,z10-15,6020.816909182867,0.0,
5721,F606W,z10-15,1.9455657376552562,0.0,
5721,F814W,z10-15,-1.5207835493312056,0.0,
5721,F115W,z10-15,-1.2039356254377607,0.0,
5721,F150W,z10-15,1301.019874363213,0.0,
5721,F200W,z10-15,6396.703482164012,0.0,
5721,F277W,z10-15,-589.701248634636,0.0,
5721,F356W,z10-15,0.8863620709049619,0.0,
5721,F410M,z10-15,3565.573801538311,0.0,
5721,F444W,z10-15,8868.659171097712,0.0,
6083,F606W,z10-15,0.4308026173760972,0.0,
6083,F814W,z10-15,0.4960066003546834,0.0,
6083,F115W,z10-15,-3.655737735730844,0.0,
6083,F150W,z10-15,216.661234074876,0.0,
6083,F200W,z10-15,2323.7609945282434,0.0,
6083,F277W,z10-15,5217.47569138713,0.0,
6083,F356W,z10-15,1.5162105738227072,0.0,
6083,F410M,z10-15,11093.164425366447,0.0,
6083,F444W,z10-15,496.0762532443948,0.0,
6224,F606W,z10-15,2.3209718473384147,0.0,
6224,F814W,z10-15,0.9967452430475311,0.0,
6224,F115W,z10-15,12.9033788951892,0.0,
6224,F150W,z10-15,-189.57431437332042,0.0,
6224,F200W,z10-15,3308.460862680711,0.0,
6224,F277W,z10-15,7113.138807964805,0.0,
6224,F356W,z10-15,19.665511563103436,0.0,
6224,F410M,z10-15,3115.2806340236584,0.0,
6224,F444W,z10-15,10641.849209951748,0.0,
6987,F606W,z10-15,0.2619447198916813,0.0,
6987,F814W,z10-15,-0.97969589855121,0.0,
6987,F115W,z10-15,12.350814572996041,0.0,
6987,F150W,z10-15,2989.3244321225866,0.0,
6987,F200W,z10-15,9314.56820706161,0.0,
6987,F277W,z10-15,12470.68654258831,0.0,
6987,F356W,z10-15,30.731441703942732,0.0,
6987,F410M,z10-15,13380.628007635305,0.0,
6987,F444W,z10-15,21540.140676371437,0.0,
7140,F606W,z10-15,-0.9354063179247477,0.0,
7140,F814W,z10-15,-1.7594168865893465,0.0,
7140,F115W,z10-15,5.604724478704467,0.0,
7140,F150W,z10-15,-165.4454010309033,0.0,
7140,F200W,z10-15,1145.970286813396,0.0,
7140,F277W,z10-15,2685.0218216083513,0.0,
7140,F356W,z10-15,8.444271991213206,0.0,
7140,F410M,z10-15,3524.7300080596624,0.0,
7140,F444W,z10-15,3874.822673249372,0.0,
7675,F606W,z10-15,5.850559393469563,0.0,
7675,F814W,z10-15,6.976498502355542,0.0,
7675,F115W,z10-15,-1.205988654039711,0.0,
7675,F150W,z10-15,750.6518725642994,0.0,
7675,F200W,z10-15,7930.21433496615,0.0,
7675,F277W,z10-15,10288.317059495766,0.0,
7675,F356W,z10-15,18.446706103351787,0.0,
7675,F410M,z10-15,4128.5472738418375,0.0,
7675,F444W,z10-15,17020.403190855508,0.0,
7789,F606W,z10-15,1.8101863165494574,0.0,
7789,F814W,z10-15,-1.6531123364456983,0.0,
7789,F115W,z10-15,-2.066383634454723,0.0,
7789,F150W,z10-15,988.6231396575276,0.0,
7789,F200W,z10-15,-407.7798996450995,0.0,
7789,F277W,z10-15,1420.5533048045827,0.0,
7789,F356W,z10-15,-0.6236656448782979,0.0,
7789,F410M,z10-15,5215.287316875326,0.0,
7789,F444W,z10-15,8690.26531974461,0.0,
8814,F606W,z10-15,1.1173100117950798,0.0,
8814,F814W,z10-15,1.2388401270128098,0.0,
8814,F115W,z10-15,1.3780111614826511,0.0,
8814,F150W,z10-15,-1572.8901964574447,0.0,
8814,F200W,z10-15,-707.1076601766235,0.0,
8814,F277W,z10-15,192.68364707676648,0.0,
8814,F356W,z10-15,5.082615356369548,0.0,
8814,F410M,z10-15,8088.801105758369,0.0,
8814,F444W,z10-15,643.083661433599,0.0,
8922,F606W,z10-15,5.741342824943042,0.0,
8922,F814W,z10-15,-2.474595672383329,0.0,
8922,F115W,z10-15,-2.4491861138987563,0.0,
8922,F150W,z10-15,875.0512521353919,0.0,
8922,F200W,z10-15,6923.093864215622,0.0,
8922,F277W,z10-15,9197.411928882404,0.0,
8922,F356W,z10-15,10.995779704712527,0.0,
8922,F410M,z10-15,12907.204969936038,0.0,
8922,F444W,z10-15,6595.282521798727,0.0,
8938,F606W,z10-15,-1.4824202340966215,0.0,
8938,F814W,z10-15,-4.561344697346032,0.0,
8938,F115W,z10-15,-2.0696364866188195,0.0,
8938,F150W,z10-15,-173.05138654586122,0.0,
8938,F200W,z10-15,2014.6390711761735,0.0,
8938,F277W,z10-15,2135.4891148224983,0.0,
8938,F356W,z10-15,3.294146620299241,0.0,
8938,F410M,z10-15,2688.7299834860014,0.0,
8938,F444W,z10-15,6912.036765353129,0.0,
11183,F606W,z10-15,-1.277800554657835,0.0,
11183,F814W,z10-15,-3.1395392151316357,0.0,
11183,F115W,z10-15,8.419031899541883,0.0,
11183,F150W,z10-15,634.9679158575976,0.0,
11183,F200W,z10-15,8306.24021048444,0.0,
11183,F277W,z10-15,9530.622363533337,0.0,
11183,F356W,z10-15,11.65717242730471,0.0,
11183,F410M,z10-15,6933.550136613423,0.0,
11183,F444W,z10-15,18390.57925800535,0.0,
12484,F606W,z10-15,0.1501930791639285,0.0,
12484,F814W,z10-15,-2.2726172630052095,0.0,
12484,F115W,z10-15,2.9838836719038886,0.0,
12484,F150W,z10-15,768.4072243949977,0.0,
12484,F200W,z10-15,170.1319089915164,0.0,
12484,F277W,z10-15,5594.720057987802,0.0,
12484,F356W,z10-15,5.45846203134755,0.0,
12484,F410M,z10-15,3458.6824491438188,0.0,
12484,F444W,z10-15,9443.54624501759,0.0,
14040,F606W,z10-15,-1.858421916919036,0.0,
14040,F814W,z10-15,-1.0139856672933258,0.0,
14040,F115W,z10-15,-0.44103958501903673,0.0,
14040,F150W,z10-15,-115.03836605424989,0.0,
14040,F200W,z10-15,-231.25916974741003,0.0,
14040,F277W,z10-15,2174.248675327709,0.0,
14040,F356W,z10-15,0.81933213607528,0.0,
14040,F410M,z10-15,4484.801293413057,0.0,
14040,F444W,z10-15,19213.786581840093,0.0,
15197,F606W,z10-15,0.5289359613807892,0.0,
15197,F814W,z10-15,1.1521513639317913,0.0,
15197,F115W,z10-15,8.990180023877256,0.0,
15197,F150W,z10-15,531.0070167911854,0.0,
15197,F200W,z10-15,3194.763689742221,0.0,
15197,F277W,z10-15,3534.0190446810366,0.0,
15197,F356W,z10-15,12.089205597757728,0.0,
15197,F410M,z10-15,4576.575846082881,0.0,
15197,F444W,z10-15,637.5197697596749,0.0,
867,F606W,z10-15,0.7132357042613338,0.0,
867,F814W,z10-15,3.795007847647017,0.0,
867,F115W,z10-15,-5.1197918558007105,0.0,
867,F150W,z10-15,-716.8212268725185,0.0,
867,F200W,z10-15,470.0451364260161,0.0,
867,F277W,z10-15,11.419856098839277,0.0,
867,F356W,z10-15,1.9426149351843671,0.0,
867,F410M,z10-15,3436.506943020023,0.0,
867,F444W,z10-15,8371.079006755926,0.0,
1469,F606W,z10-15,-1.779448987624859,0.0,
1469,F814W,z10-15,1.5166450708586983,0.0,
1469,F115W,z10-15,-0.30589253033946456,0.0,
1469,F150W,z10-15,-744.8113127791044,0.0,
1469,F200W,z10-15,75.54645209740626,0.0,
1469,F277W,z10-15,1188.9951244051783,0.0,
1469,F356W,z10-15,4.516657407302426,0.0,
1469,F410M,z10-15,7737.647910146299,0.0,
1469,F444W,z10-15,7282.353247859775,0.0,
2485,F606W,z10-15,5.666773931689438,0.0,
2485,F814W,z10-15,-0.3209958103137294,0.0,
2485,F115W,z10-15,4.8046321729630845,0.0,
2485,F150W,z10-15,1321.1212842171835,0.0,
2485,F200W,z10-15,4699.874816298582,0.0,
2485,F277W,z10-15,6361.458178887994,0.0,
2485,F356W,z10-15,12.793558709713317,0.0,
2485,F410M,z10-15,4802.057050875682,0.0,
2485,F444W,z10-15,7089.803670793049,0.0,
3031,F606W,z10-15,3.7450354830820554,0.0,
3031,F814W,z10-15,0.2995214561662813,0.0,
3031,F115W,z10-15,2.7253097474610346,0.0,
3031,F150W,z10-15,-353.5704510968292,0.0,
3031,F200W,z10-15,7779.668711127901,0.0,
3031,F277W,z10-15,9826.681906539949,0.0,
3031,F356W,z10-15,20.62615355868337,0.0,
3031,F410M,z10-15,12064.628036835202,0.0,
3031,F444W,z10-15,20725.673078854514,0.0,
4354,F606W,z10-15,-3.855734490351648,0.0,
4354,F814W,z10-15,0.5616633764610643,0.0,
4354,F115W,z10-15,1.1817269348879818,0.0,
4354,F150W,z10-15,-176.193117307933,0.0,
4354,F200W,z10-15,-1272.902761167607,0.0,
4354,F277W,z10-15,6731.500402900886,0.0,
4354,F356W,z10-15,1.3184811392180373,0.0,
4354,F410M,z10-15,3663.580682794716,0.0,
4354,F444W,z10-15,21042.667726760512,0.0,
4657,F606W,z10-15,1.0412741864397745,0.0,
4657,F814W,z10-15,-0.9956129013932483,0.0,
4657,F115W,z10-15,-0.5599516447682261,0.0,
4657,F150W,z10-15,22.144437311426465,0.0,
4657,F200W,z10-15,-253.76345971922447,0.0,
4657,F277W,z10-15,1970.126349717969,0.0,
4657,F356W,z10-15,5.099288169853902,0.0,
4657,F410M,z10-15,7188.655152404611,0.0,
4657,F444W,z10-15,2178.1020688487733,0.0,
5919,F606W,z10-15,-0.14725789106483136,0.0,
5919,F814W,z10-15,1.8413242752481505,0.0,
5919,F115W,z10-15,-2.6702369281630376,0.0,
5919,F150W,z10-15,1037.30340453434,0.0,
5919,F200W,z10-15,1403.7550107935153,0.0,
5919,F277W,z10-15,-94.70105827185603,0.0,
5919,F356W,z10-15,2.584081809978946,0.0,
5919,F410M,z10-15,3143.2060301527054,0.0,
5919,F444W,z10-15,5704.474376066885,0.0,
6410,F606W,z10-15,1.9019665296841881,0.0,
6410,F814W,z10-15,-0.4141670515753928,0.0,
6410,F115W,z10-15,-1.115901653022816,0.0,
6410,F150W,z10-15,-781.8509753785128,0.0,
6410,F200W,z10-15,-951.8214199616377,0.0,
6410,F277W,z10-15,-1248.8201813896474,0.0,
6410,F356W,z10-15,5.758824069359437,0.0,
6410,F410M,z10-15,18928.01233650173,0.0,
6410,F444W,z10-15,3485.970838026043,0.0,
6682,F606W,z10-15,3.969832266940446,0.0,
6682,F814W,z10-15,-5.167310806793754,0.0,
6682,F115W,z10-15,-4.303493070672876,0.0,
6682,F150W,z10-15,-925.0170596194795,0.0,
6682,F200W,z10-15,-16.19845579158834,0.0,
6682,F277W,z10-15,2273.3130460390694,0.0,
6682,F356W,z10-15,2.219770035811924,0.0,
6682,F410M,z10-15,3865.7406183281228,0.0,
6682,F444W,z10-15,7884.777349945549,0.0,
6816,F606W,z10-15,3.3994420162043597,0.0,
6816,F814W,z10-15,-1.7766558236593384,0.0,
6816,F115W,z10-15,3.0060769184019374,0.0,
6816,F150W,z10-15,1498.3385731259712,0.0,
6816,F200W,z10-15,4611.618585261798,0.0,
6816,F277W,z10-15,6196.313294443284,0.0,
6816,F356W,z10-15,13.716794995314151,0.0,
6816,F410M,z10-15,2761.6297579127977,0.0,
6816,F444W,z10-15,8600.997617007046,0.0,
6935,F606W,z10-15,2.8592054206558912,0.0,
6935,F814W,z10-15,1.3811584089323097,0.0,
6935,F115W,z10-15,-0.4904758470422126,0.0,
6935,F150W,z10-15,1453.8101331300538,0.0,
6935,F200W,z10-15,2411.2311955311216,0.0,
6935,F277W,z10-15,5684.6193992430235,0.0,
6935,F356W,z10-15,3.049378030366511,0.0,
6935,F410M,z10-15,74.82131424636646,0.0,
6935,F444W,z10-15,8023.274927638083,0.0,
7288,F606W,z10-15,0.7310961938864956,0.0,
7288,F814W,z10-15,0.6890359294171563,0.0,
7288,F115W,z10-15,5.984675742647128,0.0,
7288,F150W,z10-15,1529.1498793817216,0.0,
7288,F200W,z10-15,4626.057267947274,0.0,
7288,F277W,z10-15,6895.323291492072,0.0,
7288,F356W,z10-15,13.306404248607457,0.0,
7288,F410M,z10-15,2000.2161336700838,0.0,
7288,F444W,z10-15,7653.32460699225,0.0,
8858,F606W,z10-15,-3.5109857405522495,0.0,
8858,F814W,z10-15,0.12103046064161495,0.0,
8858,F115W,z10-15,0.4941491651677546,0.0,
8858,F150W,z10-15,-568.3530562934238,0.0,
8858,F200W,z10-15,498.81180185838474,0.0,
8858,F277W,z10-15,2265.328028072421,0.0,
8858,F356W,z10-15,3.4268923661727744,0.0,
8858,F410M,z10-15,4147.255920260748,0.0,
8858,F444W,z10-15,374.65049707885714,0.0,
9972,F606W,z10-15,4.442352298287774,0.0,
9972,F814W,z10-15,1.144628586097913,0.0,
9972,F115W,z10-15,1.8413001589764217,0.0,
9972,F150W,z10-15,-768.8030820730002,0.0,
9972,F200W,z10-15,1328.695040196335,0.0,
9972,F277W,z10-15,2097.3278931004425,0.0,
9972,F356W,z10-15,11.355321198346633,0.0,
9972,F410M,z10-15,7987.310124552744,0.0,
9972,F444W,z10-15,18966.417805913516,0.0,
10182,F606W,z10-15,1.6047717661799767,0.0,
10182,F814W,z10-15,0.5058125514866366,0.0,
10182,F115W,z10-15,-3.6983454972192145,0.0,
10182,F150W,z10-15,684.3417660728826,0.0,
10182,F200W,z10-15,16.115455970577695,0.0,
10182,F277W,z10-15,2473.160934451908,0.0,
10182,F356W,z10-15,0.25092680425364944,0.0,
10182,F410M,z10-15,3571.9227282981205,0.0,
10182,F444W,z10-15,11471.62651726355,0.0,
12539,F606W,z10-15,2.4367526381993425,0.0,
12539,F814W,z10-15,-1.8149438763971384,0.0,
12539,F115W,z10-15,-1.1941380391978405,0.0,
12539,F150W,z10-15,-1699.6309511067755,0.0,
12539,F200W,z10-15,211.57051389203284,0.0,
12539,F277W,z10-15,1779.3903519593416,0.0,
12539,F356W,z10-15,5.554774037172162,0.0,
12539,F410M,z10-15,5979.590696744565,0.0,
12539,F444W,z10-15,11742.32145389508,0.0,
12592,F606W,z10-15,-0.913278216653141,0.0,
12592,F814W,z10-15,-0.3641851366176607,0.0,
12592,F115W,z10-15,1.5337907318296338,0.0,
12592,F150W,z10-15,2941.8253246202435,0.0,
12592,F200W,z10-15,1563.206048647469,0.0,
12592,F277W,z10-15,4010.1953328120226,0.0,
12592,F356W,z10-15,10.262090739039719,0.0,
12592,F410M,z10-15,10319.371870237317,0.0,
12592,F444W,z10-15,13801.131485576581,0.0,
12845,F606W,z10-15,2.569443267364704,0.0,
12845,F814W,z10-15,1.4812792950856424,0.0,
12845,F115W,z10-15,5.258561361431873,0.0,
12845,F150W,z10-15,436.80478042145376,0.0,
12845,F200W,z10-15,-325.19278733157154,0.0,
12845,F277W,z10-15,1583.307546629794,0.0,
12845,F356W,z10-15,-0.059345320029326194,0.0,
12845,F410M,z10-15,3411.622307617159,0.0,
12845,F444W,z10-15,5760.2815002922025,0.0,
13859,F606W,z10-15,2.883600253580354,0.0,
13859,F814W,z10-15,2.4582788155336828,0.0,
13859,F115W,z10-15,4.451631316671667,0.0,
13859,F150W,z10-15,1824.0591793300293,0.0,
13859,F200W,z10-15,3221.131532085238,0.0,
13859,F277W,z10-15,2489.02258528119,0.0,
13859,F356W,z10-15,6.420343812911887,0.0,
13859,F410M,z10-15,1598.714957658196,0.0,
13859,F444W,z10-15,1463.4946260838149,0.0,
14820,F606W,z10-15,0.3865274050552878,0.0,
14820,F814W,z10-15,0.3373531760582841,0.0,
14820,F115W,z10-15,4.98558373319471,0.0,
14820,F150W,z10-15,30.989697088879897,0.0,
14820,F200W,z10-15,-251.82126258831696,0.0,
14820,F277W,z10-15,1848.339291282835,0.0,
14820,F356W,z10-15,3.0159280640901067,0.0,
14820,F410M,z10-15,4003.77327952489,0.0,
14820,F444W,z10-15,4795.006026925252,0.0,
292,F606W,z10-15,-1.9733844733799928,0.0,
292,F814W,z10-15,2.3894673722623616,0.0,
292,F115W,z10-15,-0.44558531891471176,0.0,
292,F150W,z10-15,1.642666066001629,0.0,
292,F200W,z10-15,6.056257723018881,0.0,
292,F277W,z10-15,12.07155095935667,0.0,
292,F356W,z10-15,12.535017160112867,0.0,
292,F410M,z10-15,7.274934204302402,0.0,
292,F444W,z10-15,9.4065743894569,0.0,
440,F606W,z10-15,3.3537703110411194,0.0,
440,F814W,z10-15,0.9991215619039215,0.0,
440,F115W,z10-15,-2.0314850213664175,0.0,
440,F150W,z10-15,4.636434871636312,0.0,
440,F200W,z10-15,-1.7455887245453596,0.0,
440,F277W,z10-15,5.8290296839298374,0.0,
440,F356W,z10-15,561.6271151597692,0.0,
